股票代码,所属概念数量,code,所属概念,market_code
002772.SZ,6,002772,农业种植;高股息精选;乡村振兴;西部大开发;2026中报预增;深股通,33
300581.SZ,9,300581,军民融合;航空发动机;军工;西部大开发;无人机;卫星导航;专精特新;融资融券;深股通,33
300722.SZ,14,300722,军民融合;大飞机;民爆概念;军工;海工装备;国企改革;无人机;低空经济;数字经济;商业航天;人工智能;智慧城市;深股通;融资融券,33
301551.SZ,14,301551,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;在线教育;智能医疗;抖音概念(字节概念);百度概念;人工智能;国企改革;智能音箱;华为概念;深股通;融资融券,33
002135.SZ,16,002135,低空经济;储能;可控核聚变;装配式建筑;光伏概念;新型城镇化;一带一路;雄安新区;养老概念;光伏建筑一体化;PPP概念;乡村振兴;体育产业;绿色电力;深股通;融资融券,33
000783.SZ,4,000783,期货概念;深股通;融资融券;2026中报预增,33
920008.BJ,8,920008,光纤概念;人工智能;虚拟现实;军工信息化;融资融券;专精特新;军工;西部大开发,151
688295.SH,14,688295,碳纤维;风电;大飞机;氢能源;商业航天;低空经济;国企改革;飞行汽车(eVTOL);专精特新;机器人概念;体育产业;沪股通;中字头股票;融资融券,17
600711.SH,18,600711,金属铅;金属锌;金属铜;黄金概念;金属钴;金属镍;小金属概念;2026一季报预增;福建自贸区;固废处理;锂电池概念;海峡两岸;人民币贬值受益;绿色电力;沪股通;融资融券;2026中报预增;摘帽,17
688308.SH,12,688308,PCB概念;工业母机;人形机器人;2026一季报预增;商业航天;光伏概念;专精特新;航空发动机;机器人概念;2026中报预增;沪股通;融资融券,17
920118.BJ,9,920118,2026中报预增;储能;柔性直流输电;智能电网;新能源汽车;光伏概念;工业互联网;专精特新;融资融券,151
002041.SZ,9,002041,转基因;玉米;粮食概念;农业种植;生态农业;俄乌冲突概念;乡村振兴;深股通;融资融券,33
300012.SZ,41,300012,高铁;海工装备;医疗器械概念;人工智能;低空经济;数字经济;宠物经济;食品安全;星闪概念;无人机;商业航天;车联网(车路协同);核电;房屋检测;水利;航运概念;网络安全;基因测序;华为概念;物联网;核污染防治;机器人概念;土壤修复;新能源汽车;互联网金融;雅下水电概念;数据中心(AIDC);小米概念;辅助生殖;碳中和;流感;CRO概念;猴痘概念;创新药;汽车电子;芯片概念;汽车芯片;PCB概念;先进封装;深股通;融资融券,33
001396.SZ,9,001396,新型城镇化;地下管网;污水处理;智慧城市;人工智能;专精特新;注册制次新股;新股与次新股;融资融券,33
002645.SZ,14,002645,稀土永磁;消费电子概念;新能源汽车;高端装备;机器人概念;金属钴;金属回收;汽车拆解概念;金属铜;垃圾分类;固废处理;2026中报预增;深股通;融资融券,33
002389.SZ,15,002389,军民融合;央企国企改革;国企改革;人工智能;军工;智能物流;低空经济;无人机;人民币贬值受益;碳纤维;光伏概念;柔性屏(折叠屏);MiniLED;深股通;融资融券,33
301552.SZ,13,301552,军民融合;军工;血氧仪;低空经济;专精特新;比亚迪概念;新能源汽车;小米汽车;特斯拉概念;医疗器械概念;华为概念;小米概念;融资融券,33
603301.SH,8,603301,医疗器械概念;跨境电商;人民币贬值受益;医药电商;消毒剂;可降解塑料;沪股通;融资融券,17
688119.SH,10,688119,军工;商业航天;核污染防治;核电;工业互联网;央企国企改革;国企改革;沪股通;中字头股票;融资融券,17
688592.SH,14,688592,卫星导航;商业航天;无人机;低空经济;专精特新;车联网(车路协同);机器人概念;物联网;无人驾驶;农机;腾讯概念;芯片概念;乡村振兴;融资融券,17
301376.SZ,14,301376,露营经济;足球概念;体育产业;网红经济;跨境电商;数字经济;人民币贬值受益;ChatGPT概念;宠物经济;创投;AI应用;多模态AI;深股通;融资融券,33
605599.SH,5,605599,高股息精选;国企改革;IP经济(谷子经济);黄金概念;沪股通,17
601975.SH,6,601975,航运概念;人民币贬值受益;国企改革;央企国企改革;沪股通;融资融券,17
920019.BJ,5,920019,民爆概念;人民币贬值受益;一带一路;融资融券;国企改革,151
603507.SH,13,603507,氢能源;光热发电;风电;海工装备;一带一路;光伏概念;人民币贬值受益;专精特新;机器人概念;商业航天;2026中报预增;沪股通;融资融券,17
600115.SH,9,600115,跨境电商;大飞机;央企国企改革;国企改革;同花顺中特估100;3D打印;沪股通;融资融券;中字头股票,17
688314.SH,8,688314,牙科医疗;医美概念;医疗器械概念;西部大开发;PEEK材料;3D打印;专精特新;融资融券,17
688070.SH,9,688070,智慧城市;军民融合;时空大数据;职业教育;低空经济;无人机;专精特新;西部大开发;融资融券,17
603091.SH,7,603091,可降解塑料;人民币贬值受益;跨境电商;乡村振兴;2026中报预增;沪股通;融资融券,17
300054.SZ,14,300054,中芯国际概念;存储芯片;光刻胶;先进封装;OLED;第三代半导体;芯片概念;柔性屏(折叠屏);2026一季报预增;锂电池概念;深股通;2026中报预增;玻璃基板;融资融券,33
603159.SH,2,603159,特斯拉概念;汽车电子,17
302132.SZ,19,302132,央企国企改革;军民融合;成飞概念;国企改革;西部大开发;大飞机;军工;DeepSeek概念;低空经济;无人机;商业航天;机器人概念;专精特新;人形机器人;传感器;融资融券;股权转让(并购重组);深股通;中字头股票,33
300518.SZ,7,300518,锂电池概念;氢能源;网络游戏;手机游戏;西部大开发;网红经济;融资融券,33
920821.BJ,11,920821,消费电子概念;新能源汽车;专精特新;传感器;虚拟现实;共封装光学(CPO);汽车电子;融资融券;人民币贬值受益;AI眼镜;PCB概念,151
920237.BJ,8,920237,智能穿戴;融资融券;安防;锂电池概念;固态电池;专精特新;人民币贬值受益;AI PC,151
600916.SH,8,600916,黄金概念;央企国企改革;国企改革;同花顺中特估100;培育钻石;中字头股票;沪股通;融资融券,17
002293.SZ,6,002293,高股息精选;三胎概念;网红经济;深股通;融资融券;智能家居,33
601118.SH,9,601118,海南自贸区;碳中和;农业种植;乡村振兴;国企改革;可降解塑料;军工;融资融券;沪股通,17
600199.SH,5,600199,白酒概念;啤酒概念;国企改革;融资融券;沪股通,17
920351.BJ,6,920351,融资融券;中韩自贸区;一带一路;航运概念;跨境电商;统一大市场,151
600313.SH,13,600313,转基因;玉米;大豆;粮食概念;土地流转;农业种植;化肥;乡村振兴;国企改革;央企国企改革;一带一路;沪股通;融资融券,17
002841.SZ,23,002841,AI应用;人工智能;DeepSeek概念;星闪概念;车联网(车路协同);AIGC概念;智能家居;在线教育;家用电器;智慧政务;机器人概念;云办公;智能座舱;小米概念;物业管理;智能穿戴;AI眼镜;汽车电子;深股通;创投;MicroLED概念;2026中报预增;融资融券,33
300540.SZ,13,300540,天然气;氢能源;商业航天;燃料电池;智慧灯杆;专精特新;西部大开发;一带一路;国企改革;储能;充电桩;车联网(车路协同);深股通,33
002165.SZ,6,002165,环氧丙烷;水泥概念;建筑节能;医疗器械概念;深股通;融资融券,33
300857.SZ,43,300857,算力租赁;EDR概念;英伟达概念;东数西算(算力);云游戏;云计算;共封装光学(CPO);存储芯片;数据中心(AIDC);5G;芯片概念;腾讯概念;智能音箱;消费电子概念;汽车电子;AI眼镜;2026一季报预增;AI智能体;人脸识别;安防;车联网(车路协同);智能穿戴;小米概念;物联网;AIGC概念;AI应用;AI视频;DeepSeek概念;人工智能;粤港澳大湾区;短剧游戏;机器人概念;人形机器人;智能家居;网络游戏;人民币贬值受益;净水概念;家用电器;跨境电商;2026中报预增;智能医疗;融资融券;深股通,33
002626.SZ,11,002626,NMN概念;维生素;合成生物;医药电商;医美概念;跨境电商;人民币贬值受益;福建自贸区;海峡两岸;深股通;融资融券,33
603712.SH,15,603712,军工信息化;军民融合;大飞机;军工;卫星导航;无人机;DeepSeek概念;商业航天;高铁;京津冀一体化;一带一路;国企改革;6G概念;融资融券;沪股通,17
600267.SH,17,600267,仿制药一致性评价;医药电商;创新药;减肥药;阿尔茨海默概念;流感;动物疫苗;合成生物;青蒿素;医美概念;宠物经济;智能医疗;国企改革;DeepSeek概念;融资融券;2026中报预增;沪股通,17
688289.SH,18,688289,猴痘概念;流感;肝炎概念;宠物经济;基因测序;创新药;智能医疗;医疗器械概念;数字经济;创投;DeepSeek概念;AI智能体;人工智能;一带一路;阿里巴巴概念;专精特新;沪股通;融资融券,17
600399.SH,8,600399,特钢概念;大飞机;核电;航空发动机;军工;商业航天;沪股通;融资融券,17
002303.SZ,12,002303,人造肉;工业大麻;一带一路;预制菜;绿色电力;区块链;军民融合;海峡两岸;高股息精选;深股通;消费电子概念;融资融券,33
000826.SZ,23,000826,垃圾分类;土壤修复;污水处理;新型城镇化;新能源汽车;ST板块;固废处理;PPP概念;地下管网;碳中和;雄安新区;新疆振兴;生物质能发电;数字经济;乡村振兴;无人驾驶;人工智能;智慧城市;锂电池概念;车联网(车路协同);动力电池回收;绿色电力;多模态AI,33
002360.SZ,4,002360,民爆概念;ST板块;可降解塑料;光伏概念,33
002302.SZ,15,002302,装配式建筑;水泥概念;雄安新区;国企改革;西部大开发;新疆振兴;同花顺中特估100;一带一路;央企国企改革;数字经济;核电;风电;3D打印;深股通;融资融券,33
603599.SH,4,603599,草甘膦;染料;沪股通;融资融券,17
688639.SH,7,688639,维生素;合成生物;可降解塑料;人工智能;同花顺新质50;沪股通;融资融券,17
000970.SZ,10,000970,稀土永磁;机器人概念;新能源汽车;苹果概念;人民币贬值受益;国企改革;小金属概念;深股通;融资融券;中字头股票,33
600562.SH,20,600562,大飞机;军民融合;军工信息化;航空发动机;军工;低空经济;央企国企改革;卫星导航;商业航天;无人机;国企改革;无人驾驶;PPP概念;可控核聚变;毫米波雷达;信创;华为概念;5G;沪股通;融资融券,17
001331.SZ,3,001331,天然气;深股通;股权转让(并购重组),33
002240.SZ,9,002240,盐湖提锂;小金属概念;固态电池;锂电池概念;宁德时代概念;比亚迪概念;西部大开发;深股通;融资融券,33
301387.SZ,13,301387,MiniLED;苹果概念;共封装光学(CPO);消费电子概念;智能穿戴;机器人概念;碳纤维;粤港澳大湾区;数字经济;可降解塑料;一带一路;深股通;融资融券,33
300804.SZ,2,300804,粤港澳大湾区;融资融券,33
000792.SZ,17,000792,盐湖提锂;小金属概念;化肥;锂电池概念;同花顺漂亮100;西部大开发;特色小镇;储能;国企改革;央企国企改革;旅游概念;比亚迪概念;新能源汽车;融资融券;深股通;2026中报预增;股权转让(并购重组),33
002582.SZ,19,002582,预制菜;农业种植;IP经济(谷子经济);人造肉;网红经济;生态农业;啤酒概念;参股银行;旅游概念;乡村振兴;跨境电商;职业教育;高股息精选;新疆振兴;特色小镇;创投;智能物流;海峡两岸;深股通,33
600501.SH,25,600501,成飞概念;大飞机;军工;卫星导航;商业航天;高端装备;核污染防治;核电;机器人概念;无人驾驶;新型工业化;可控核聚变;充电桩;垃圾分类;新能源汽车;长三角一体化;氢能源;央企国企改革;国企改革;特高压;光热发电;天然气;煤化工概念;沪股通;融资融券,17
920015.BJ,7,920015,芯片概念;有机硅概念;光刻胶;专精特新;新股与次新股;融资融券;国企改革,151
920275.BJ,3,920275,融资融券;宠物经济;合成生物,151
301093.SZ,6,301093,人工智能;创投;医疗器械概念;创新药;深股通;融资融券,33
600219.SH,13,600219,金属回收;锂电池概念;一带一路;宁德时代概念;大飞机;人民币贬值受益;高铁;证金持股;机器人概念;新能源汽车;高股息精选;沪股通;融资融券,17
600269.SH,7,600269,高股息精选;参股券商;参股保险;国企改革;核电;沪股通;融资融券,17
688131.SH,11,688131,减肥药;CRO概念;重组蛋白;合成生物;创新药;维生素;智能医疗;人工智能;专精特新;沪股通;融资融券,17
300672.SZ,21,300672,国家大基金持股;存储芯片;汽车芯片;WiFi 6;芯片概念;智能座舱;星闪概念;卫星导航;东数西算(算力);机器视觉;虚拟现实;专精特新;物联网;无人驾驶;机器人概念;车联网(车路协同);人工智能;鸿蒙概念;深股通;股权转让(并购重组);融资融券,33
688019.SH,10,688019,中芯国际概念;存储芯片;光刻胶;先进封装;第三代半导体;芯片概念;专精特新;上海自贸区;沪股通;融资融券,17
002318.SZ,8,002318,特钢概念;海工装备;同花顺出海50;核电;可控核聚变;超超临界发电;融资融券;深股通,33
688098.SH,5,688098,动物疫苗;合成生物;创新药;宠物经济;融资融券,17
688151.SH,13,688151,兵装重组概念;军民融合;国产航母;医疗器械概念;国企改革;央企国企改革;核污染防治;军工;专精特新;机器人概念;2026中报预增;沪股通;融资融券,17
300802.SZ,21,300802,先进封装;PCB概念;芯片概念;MiniLED;消费电子概念;苹果概念;汽车电子;小米概念;机器视觉;比亚迪概念;商业航天;华为概念;光伏概念;特斯拉概念;无人机;高端装备;储能;人工智能;AI应用;创投;深股通,33
300008.SZ,16,300008,军民融合;海工装备;垃圾分类;航运概念;军工;一带一路;人工智能;高端装备;风电;太赫兹;天然气;数字孪生;专精特新;机器人概念;深股通;融资融券,33
002791.SZ,10,002791,雄安新区;光伏建筑一体化;垃圾分类;智能家居;海峡两岸;粤港澳大湾区;充电桩;光伏概念;融资融券;深股通,33
688087.SH,6,688087,可降解塑料;固废处理;碳中和;人民币贬值受益;沪股通;融资融券,17
301632.SZ,26,301632,房屋检测;垃圾分类;国企改革;水利;文化传媒概念;建筑节能;光伏建筑一体化;DeepSeek概念;注册制次新股;人工智能;AIGC概念;智慧城市;智能物流;碳中和;AI智能体;低空经济;碳交易;粤港澳大湾区;车联网(车路协同);物联网;机器人概念;光伏概念;5G;深股通;新股与次新股;融资融券,33
300034.SZ,13,300034,大飞机;航空发动机;军民融合;军工;商业航天;核电;3D打印;央企国企改革;京津冀一体化;特钢概念;国企改革;融资融券;深股通,33
