股票代码,code,所属概念数量,所属概念,market_code
601668.SH,601668,19,高股息精选;同花顺中特估100;证金持股;中字头股票;PPP概念;国企改革;地下管网;装配式建筑;央企国企改革;新型城镇化;水利;一带一路;绿色电力;光伏建筑一体化;数字孪生;沪股通;融资融券;风电;核电,17
688639.SH,688639,7,维生素;合成生物;可降解塑料;人工智能;同花顺新质50;融资融券;沪股通,17
601100.SH,601100,6,高端装备;无人驾驶;中国AI 50;同花顺漂亮100;沪股通;融资融券,17
601158.SH,601158,8,证金持股;国企改革;PPP概念;西部大开发;污水处理;净水概念;沪股通;融资融券,17
603187.SH,603187,4,冷链物流;无人零售;高股息精选;沪股通,17
002508.SZ,002508,6,高股息精选;家用电器;DeepSeek概念;人工智能;深股通;融资融券,33
301381.SZ,301381,9,ERP概念;跨境电商;AI应用;人工智能;DeepSeek概念;人民币贬值受益;智能物流;深股通;融资融券,33
603191.SH,603191,18,智能电网;水利;风电;雅下水电概念;东数西算(算力);充电桩;特钢概念;数据中心(AIDC);PPP概念;储能;工业互联网;西部大开发;一带一路;光伏概念;高铁;专精特新;沪股通;融资融券,17
002650.SZ,002650,1,ST板块,33
601800.SH,601800,18,同花顺中特估100;证金持股;中字头股票;参股券商;国企改革;央企国企改革;碳交易;雅下水电概念;雄安新区;水利;一带一路;风电;核电;高铁;AI智能体;沪股通;融资融券;商业航天,17
000809.SZ,000809,6,绿色电力;风电;氢能源;光伏建筑一体化;储能;股权转让(并购重组),33
300507.SZ,300507,12,汽车热管理;比亚迪概念;新能源汽车;飞行汽车(eVTOL);华为汽车;传感器;低空经济;高压快充;芯片概念;股权转让(并购重组);深股通;融资融券,33
300221.SZ,300221,16,PCB概念;OLED;消费电子概念;5G;新型烟草(电子烟);3D打印;新能源汽车;无人机;碳纤维;机器人概念;2025年报预增;可降解塑料;网约车;NMN概念;创投;深股通,33
002309.SZ,002309,23,光伏建筑一体化;绿色电力;TOPCON电池;碳中和;风电;国企改革;海工装备;钙钛矿电池;高铁;一带一路;智能电网;充电桩;光伏概念;储能;军民融合;军工;锂电池概念;深股通;华为概念;新能源汽车;5G;比亚迪概念;摘帽,33
600054.SH,600054,6,旅游概念;参股券商;国企改革;区块链;DeepSeek概念;沪股通,17
688660.SH,688660,6,海工装备;风电;上海国企改革;国企改革;融资融券;沪股通,17
300797.SZ,300797,13,大飞机;海工装备;核电;食品安全;一带一路;新能源汽车;职业教育;稀土永磁;京津冀一体化;国企改革;央企国企改革;光刻胶;深股通,33
002249.SZ,002249,16,长安汽车概念;人形机器人;家用电器;机器人概念;AIGC概念;新能源汽车;燃料电池;比亚迪概念;氢能源;粤港澳大湾区;充电桩;储能;风电;数据中心(AIDC);深股通;融资融券,33
605222.SH,605222,16,大飞机;商业航天;海工装备;军工;可控核聚变;核电;柔性直流输电;机器人概念;特高压;特斯拉概念;充电桩;光伏概念;数据中心(AIDC);储能;风电;沪股通,17
603307.SH,603307,3,体育产业;人民币贬值受益;露营经济,17
600006.SH,600006,14,冷链物流;智能物流;一体化压铸;国企改革;DeepSeek概念;碳中和;央企国企改革;燃料电池;氢能源;车联网(车路协同);新能源汽车;无人驾驶;沪股通;融资融券,17
601236.SH,601236,6,期货概念;国企改革;西部大开发;2025年报预增;沪股通;融资融券,17
603170.SH,603170,2,预制菜;沪股通,17
688210.SH,688210,12,苹果概念;消费电子概念;AI眼镜;智能穿戴;柔性屏(折叠屏);3D打印;无人机;专精特新;人形机器人;人民币贬值受益;沪股通;融资融券,17
603969.SH,603969,17,高铁;高端装备;光伏概念;水利;一带一路;储能;核电;创投;地下管网;雄安新区;风电;京津冀一体化;新疆振兴;水泥概念;绿色电力;沪股通;融资融券,17
300989.SZ,300989,14,空间计算;旅游概念;人工智能;AI应用;数据要素;乡村振兴;智慧城市;低空经济;新型城镇化;时空大数据;一带一路;粤港澳大湾区;算力租赁;融资融券,33
002701.SZ,002701,16,啤酒概念;预制菜;冰雪产业;工业大麻;体育产业;足球概念;京津冀一体化;一带一路;虚拟数字人;人工智能;锂电池概念;储能;新能源汽车;深股通;融资融券;股权转让(并购重组),33
300048.SZ,300048,11,虚拟电厂;充电桩;核电;DeepSeek概念;光伏建筑一体化;储能;光伏概念;可控核聚变;2025年报预增;深股通;融资融券,33
601333.SH,601333,5,国企改革;高铁;粤港澳大湾区;沪股通;融资融券,17
002434.SZ,002434,16,减速器;农机;一体化压铸;人形机器人;工业互联网;机器人概念;高端装备;新能源汽车;碳中和;碳交易;比亚迪概念;绿色电力;储能;虚拟电厂;深股通;融资融券,33
000501.SZ,000501,21,免税店;预制菜;白酒概念;冰雪产业;网红经济;IP经济(谷子经济);物业管理;参股银行;露营经济;跨境电商;文化传媒概念;国企改革;电子竞技;创投;一带一路;数字经济;人工智能;黄金概念;低空经济;深股通;融资融券,33
301270.SZ,301270,18,数字水印;AI视频;鸿蒙概念;AIGC概念;数据要素;抖音概念(字节概念);云计算;腾讯概念;AI应用;阿里巴巴概念;知识产权保护;DeepSeek概念;人工智能;华为概念;小米概念;华为汽车;IP经济(谷子经济);融资融券,33
300683.SZ,300683,7,细胞免疫治疗;重组蛋白;CRO概念;创新药;仿制药一致性评价;眼科医疗;股权转让(并购重组),33
301206.SZ,301206,8,代糖概念;合成生物;人民币贬值受益;绿色电力;专精特新;新型工业化;深股通;融资融券,33
920665.BJ,920665,9,高端装备;核污染防治;海峡两岸;高铁;融资融券;商业航天;光伏概念;专精特新;PCB概念,151
600597.SH,600597,9,超级品牌;乳业;上海国企改革;三胎概念;冷链物流;国企改革;数字经济;沪股通;融资融券,17
920225.BJ,920225,15,固态电池;数据中心(AIDC);高端装备;食品安全;页岩气;白酒概念;融资融券;液冷服务器;海工装备;核电;地下管网;军工;人民币贬值受益;中俄贸易概念;专精特新,151
600905.SH,600905,16,绿色电力;碳交易;同花顺中特估100;抽水蓄能;国企改革;碳中和;央企国企改革;钒电池;光热发电;风电;氢能源;同花顺漂亮100;储能;华为概念;融资融券;沪股通,17
002594.SZ,002594,24,超级品牌;同花顺漂亮100;盐湖提锂;钠离子电池;汽车拆解概念;深股通;融资融券;动力电池回收;碳交易;DeepSeek概念;锂电池概念;储能;充电桩;车联网(车路协同);粤港澳大湾区;同花顺出海50;机器人概念;高压快充;光伏概念;新能源汽车;无人驾驶;数据中心(AIDC);比亚迪概念;芯片概念,33
688196.SH,688196,5,可降解塑料;海峡两岸;人民币贬值受益;沪股通;融资融券,17
002598.SZ,002598,21,ST板块;污水处理;碳交易;国企改革;工业互联网;军民融合;物联网;机器人概念;高端装备;军工;碳纤维;核电;无人机;储能;钠离子电池;锂电池概念;传感器;数据中心(AIDC);固态电池;芯片概念;PCB概念,33
688505.SH,688505,3,创新药;沪股通;融资融券,17
600976.SH,600976,6,创新药;医药电商;流感;三胎概念;融资融券;沪股通,17
603722.SH,603722,4,丙烯酸;专精特新;人民币贬值受益;燃料电池,17
300662.SZ,300662,11,职业教育;AI应用;数据要素;DeepSeek概念;京津冀一体化;AI智能体;财税数字化;人工智能;雄安新区;华为概念;深股通,33
601997.SH,601997,4,高股息精选;西部大开发;沪股通;融资融券,17
920523.BJ,920523,5,安防;锂电池概念;人民币贬值受益;融资融券;专精特新,151
300792.SZ,300792,14,小红书概念;快手概念;AIGC概念;虚拟数字人;拼多多概念;AI应用;AI智能体;抖音概念(字节概念);阿里巴巴概念;腾讯概念;网红经济;人工智能;跨境电商;深股通,33
601669.SH,601669,42,抽水蓄能;中字头股票;绿色电力;雅下水电概念;碳交易;风电;光热发电;土壤修复;新型城镇化;水利;同花顺中特估100;PPP概念;央企国企改革;污水处理;雄安新区;碳中和;虚拟电厂;乡村振兴;国企改革;一带一路;海工装备;京津冀一体化;核电;证金持股;储能;特高压;DeepSeek概念;AI智能体;燃料电池;智慧城市;同花顺漂亮100;人工智能;高端装备;低空经济;光伏概念;东数西算(算力);数据中心(AIDC);金属钴;商业航天;小金属概念;沪股通;融资融券,17
600452.SH,600452,6,央企国企改革;国企改革;水泥概念;西部大开发;沪股通;融资融券,17
920725.BJ,920725,7,比亚迪概念;融资融券;芯片概念;第三代半导体;培育钻石;6G概念;专精特新,151
600109.SH,600109,5,期货概念;西部大开发;腾讯概念;沪股通;融资融券,17
688480.SH,688480,6,小金属概念;净水概念;土壤修复;污水处理;沪股通;融资融券,17
600941.SH,600941,33,超级品牌;高股息精选;同花顺中特估100;国企改革;国资云;虚拟数字人;数字经济;数字乡村;元宇宙;DeepSeek概念;数据要素;AI应用;人工智能;ChatGPT概念;移动支付;AI智能体;多模态AI;云计算;工业互联网;长安汽车概念;算力租赁;机器人概念;低空经济;量子科技;卫星导航;东数西算(算力);6G概念;数据中心(AIDC);中国AI 50;5G;中字头股票;融资融券;沪股通,17
601799.SH,601799,10,华为汽车;人形机器人;智能座舱;无人驾驶;MicroLED概念;机器人概念;汽车电子;毫米波雷达;沪股通;融资融券,17
002242.SZ,002242,8,净水概念;证金持股;绿色电力;家用电器;智能家居;机器人概念;深股通;融资融券,33
600548.SH,600548,12,参股券商;参股银行;PPP概念;国企改革;深圳国企改革;固废处理;汽车拆解概念;风电;百度概念;沪股通;融资融券;粤港澳大湾区,17
603583.SH,603583,12,长安汽车概念;人形机器人;机器人概念;养老概念;智能家居;医疗器械概念;人民币贬值受益;一带一路;三胎概念;光伏概念;融资融券;沪股通,17
000999.SZ,000999,10,医药电商;禽流感;创新药;流感;国企改革;央企国企改革;绿色电力;深股通;融资融券;股权转让(并购重组),33
300624.SZ,300624,31,AI视频;ChatGPT概念;多模态AI;AIGC概念;Web3.0;虚拟数字人;云办公;百度概念;数据安全;短剧游戏;AI应用;AI智能体;信创;阿里巴巴概念;鸿蒙概念;元宇宙;DeepSeek概念;人工智能;物联网;虚拟现实;华为概念;网红经济;创投;机器人概念;智能家居;同花顺新质50;一带一路;人民币贬值受益;西部大开发;融资融券;深股通,33
600125.SH,600125,9,航运概念;统一大市场;冷链物流;国企改革;中俄贸易概念;一带一路;碳中和;沪股通;融资融券,17
688201.SH,688201,21,电子身份证;华为鲲鹏;华为昇腾;数据安全;网络安全;信创;数字货币;跨境支付(CIPS);区块链;鸿蒙概念;AI智能体;车联网(车路协同);AIGC概念;量子科技;DeepSeek概念;军工信息化;人工智能;工业互联网;低空经济;专精特新;ST板块,22
000912.SZ,000912,7,化肥;煤化工概念;乡村振兴;西部大开发;国企改革;深股通;融资融券,33
600956.SH,600956,15,抽水蓄能;碳交易;绿色电力;天然气;钒电池;风电;国企改革;京津冀一体化;氢能源;AI智能体;DeepSeek概念;储能;光伏概念;融资融券;沪股通,17
603199.SH,603199,2,旅游概念;国企改革,17
002825.SZ,002825,8,燃料电池;专精特新;创投;氢能源;锂电池概念;人民币贬值受益;消费电子概念;固态电池,33
301560.SZ,301560,13,空气能热泵;专精特新;液冷服务器;人民币贬值受益;储能;数据中心(AIDC);比亚迪概念;新能源汽车;汽车热管理;机器人概念;工业互联网;特斯拉概念;融资融券,33
301516.SZ,301516,19,换电概念;充电桩;低空经济;核电;新型工业化;粤港澳大湾区;储能;高压快充;燃料电池;光伏概念;比亚迪概念;氢能源;新能源汽车;5G;两轮车;国企改革;深股通;中字头股票;融资融券,33
688095.SH,688095,12,AIGC概念;智慧政务;AI应用;信创;鸿蒙概念;DeepSeek概念;人工智能;福建自贸区;海峡两岸;人民币贬值受益;沪股通;融资融券,17
603833.SH,603833,6,高股息精选;同花顺漂亮100;C2M概念;智能家居;沪股通;融资融券,17
301026.SZ,301026,4,小金属概念;金属回收;黄金概念;融资融券,33
600861.SH,600861,8,乡村振兴;国企改革;京津冀一体化;职业教育;虚拟数字人;一带一路;人工智能;沪股通,17
300569.SZ,300569,8,横琴新区;海工装备;风电;国企改革;绿色电力;光伏概念;融资融券;深股通,33
600348.SH,600348,12,煤炭概念;超超临界发电;国企改革;氢能源;钠离子电池;风电;储能;碳纤维;TOPCON电池;光伏概念;沪股通;融资融券,17
300856.SZ,300856,3,人民币贬值受益;融资融券;深股通,33
600996.SH,600996,17,云计算;数字乡村;文化传媒概念;算力租赁;DeepSeek概念;物联网;人工智能;智能医疗;旅游概念;华为概念;智能家居;国企改革;西部大开发;数据中心(AIDC);5G;沪股通;融资融券,17
000903.SZ,000903,20,乡村振兴;西部大开发;ST板块;国企改革;移动支付;人脸识别;智能物流;农机;低空经济;氢能源;华为概念;长安汽车概念;燃料电池;无人机;无人驾驶;机器人概念;新能源汽车;传感器;汽车电子;芯片概念,33
301128.SZ,301128,29,液冷服务器;富士康概念;共封装光学(CPO);光刻机;柔性屏(折叠屏);华为海思概念股;PCB概念;数据中心(AIDC);华为手机;消费电子概念;芯片概念;苹果概念;无人驾驶;新型工业化;虚拟现实;华为概念;人形机器人;华为汽车;比亚迪概念;新能源汽车;机器人概念;无人机;军工;高端装备;人工智能;粤港澳大湾区;华为数字能源;深股通;融资融券,33
002500.SZ,002500,6,证金持股;国企改革;互联网金融;创投;深股通;融资融券,33
600236.SH,600236,9,绿色电力;碳交易;风电;央企国企改革;国企改革;高股息精选;西部大开发;沪股通;融资融券,17
002110.SZ,002110,8,特钢概念;国企改革;旅游概念;核电;海峡两岸;数据中心(AIDC);深股通;融资融券,33
300286.SZ,300286,12,电力物联网;传感器;智能电网;数据中心(AIDC);虚拟电厂;充电桩;储能;华为概念;安防;专精特新;人工智能;深股通,33
600633.SH,600633,41,算力租赁;多模态AI;云计算;华为昇腾;数据确权;智慧政务;AI视频;百度概念;区块链;AI智能体;阿里巴巴概念;腾讯概念;AIGC概念;AI应用;鸿蒙概念;数据要素;NFT概念;手机游戏;东数西算(算力);元宇宙;电子竞技;DeepSeek概念;网络游戏;数字经济;智慧城市;人工智能;智能医疗;独角兽概念;文化传媒概念;数据中心(AIDC);华为概念;创投;养老概念;体育产业;旅游概念;共同富裕示范区;绿色电力;国企改革;证金持股;沪股通;融资融券,17
