market_code,所属概念数量,所属概念,code,股票代码
17,20,新型工业化;长安汽车概念;人形机器人;机器人概念;智能物流;机器视觉;特斯拉概念;燃料电池;高端装备;小米汽车;新能源汽车;比亚迪概念;人工智能;小米概念;DeepSeek概念;华为概念;氢能源;锂电池概念;固态电池;融资融券,688529,688529.SH
33,16,云游戏;MR(混合现实);Web3.0;专精特新;国产操作系统;文化传媒概念;虚拟现实;元宇宙;在线教育;虚拟数字人;AIGC概念;华为概念;空间计算;人工智能;百度概念;股权转让(并购重组),300264,300264.SZ
33,10,商业航天;3D打印;高铁;专精特新;液冷服务器;汽车热管理;新能源汽车;风电;深股通;融资融券,001400,001400.SZ
33,17,第三代半导体;液冷服务器;富士康概念;5G;数据中心(AIDC);华为概念;比亚迪概念;宁德时代概念;储能;新能源汽车;海峡两岸;粤港澳大湾区;小米汽车;汽车热管理;家用电器;创投;深股通,300731,300731.SZ
33,13,职业教育;创投;有机硅概念;燃料电池;金属回收;核电;储能;长安汽车概念;小米汽车;新能源汽车;汽车热管理;比亚迪概念;特斯拉概念,002666,002666.SZ
33,9,太赫兹;智慧灯杆;5G;数据中心(AIDC);粤港澳大湾区;储能;锂电池概念;物联网;数字孪生,300565,300565.SZ
17,9,西部大开发;创投;参股银行;ETC;智慧城市;参股券商;PPP概念;沪股通;融资融券,600106,600106.SH
33,17,5G;传感器;小米概念;无线耳机;汽车电子;芯片概念;智慧灯杆;华为概念;物联网;比亚迪概念;海峡两岸;MiniLED;机器人概念;智慧城市;存储芯片;元宇宙;人民币贬值受益,300650,300650.SZ
33,15,高铁;军工;商业航天;机器人概念;水利;海工装备;专精特新;一带一路;核电;风电;锂电池概念;抽水蓄能;金属回收;股权转让(并购重组);融资融券,301079,301079.SZ
151,21,数据中心(AIDC);飞行汽车(eVTOL);长安汽车概念;长三角一体化;车联网(车路协同);机器人概念;融资融券;智能物流;智能家居;无人驾驶;新能源汽车;小米汽车;家用电器;华为汽车;净水概念;充电桩;储能;低空经济;人民币贬值受益;人形机器人;PCB概念,920346,920346.BJ
33,10,数字经济;长安汽车概念;华为汽车;军工;百度概念;新能源汽车;比亚迪概念;特斯拉概念;华为概念;商业航天,002363,002363.SZ
17,15,算力租赁;国资云;东数西算(算力);阿里巴巴概念;数据中心(AIDC);智慧城市;DeepSeek概念;数字经济;特钢概念;绿色电力;汽车拆解概念;比亚迪概念;国企改革;沪股通;融资融券,600126,600126.SH
33,6,数据中心(AIDC);军工;海工装备;金属回收;金属锌;股权转让(并购重组),002760,002760.SZ
33,24,卫星导航;商业航天;时空大数据;东数西算(算力);芯片概念;汽车芯片;专精特新;低空经济;MCU芯片;数据中心(AIDC);存储芯片;安防;智慧城市;飞行汽车(eVTOL);数据要素;人脸识别;先进封装;人工智能;粤港澳大湾区;横琴新区;地下管网;国企改革;深股通;融资融券,300053,300053.SZ
33,16,钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;地下管网;参股银行;雄安新区;核电;储能;比亚迪概念;物联网;新能源汽车;深股通;融资融券;股权转让(并购重组),002108,002108.SZ
33,36,AIGC概念;AI应用;数据要素;智慧政务;数字经济;智谱AI;阿里巴巴概念;AI智能体;数字乡村;人工智能;华为盘古;数据安全;DeepSeek概念;华为鲲鹏;智慧城市;信创;网络安全;云计算;国产操作系统;物联网;华为欧拉;MLOps概念;电力物联网;华为昇腾;军工;智能电网;华为概念;东数西算(算力);西部大开发;卫星导航;商业航天;特高压;碳交易;ST板块;华为数字能源;5G,300366,300366.SZ
33,27,共封装光学(CPO);先进封装;华为海思概念股;AI PC;苹果概念;MiniLED;MicroLED概念;芯片概念;消费电子概念;AI眼镜;汽车电子;新型烟草(电子烟);MR(混合现实);数据中心(AIDC);机器视觉;比亚迪概念;专精特新;虚拟现实;华为概念;新型工业化;机器人概念;高端装备;粤港澳大湾区;空间计算;元宇宙;深股通;融资融券,301312,301312.SZ
17,17,传感器;共封装光学(CPO);东数西算(算力);商业航天;专精特新;算力租赁;无人机;军工;航空发动机;高端装备;军民融合;人工智能;DeepSeek概念;独角兽概念;智能医疗;沪股通;融资融券,688685,688685.SH
17,17,人形机器人;机器视觉;机器人概念;高端装备;新能源汽车;专精特新;智能物流;AI智能体;人工智能;海工装备;储能;医疗器械概念;氢能源;光伏概念;工业母机;融资融券;沪股通,688698,688698.SH
33,15,智能家居;机器人概念;DeepSeek概念;物联网;家用电器;创投;粤港澳大湾区;人民币贬值受益;华为概念;比亚迪概念;小米概念;储能;光伏概念;锂电池概念;宠物经济,300543,300543.SZ
33,22,智能家居;专精特新;智能穿戴;卫星导航;物联网;无人驾驶;消费电子概念;车联网(车路协同);汽车电子;人工智能;换电概念;蚂蚁集团概念;DeepSeek概念;移动支付;腾讯概念;智能物流;共享单车;百度概念;网约车;两轮车;深股通;融资融券,301608,301608.SZ
17,4,宠物经济;三胎概念;网红经济;人民币贬值受益,603238,603238.SH
33,5,物业管理;粤港澳大湾区;深股通;2026中报预增;融资融券,000042,000042.SZ
33,10,华为汽车;网络安全;一带一路;智能座舱;专精特新;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券,300893,300893.SZ
33,25,智慧政务;数据安全;数据确权;信创;数据要素;鸿蒙概念;AI应用;AI智能体;区块链;数字经济;DeepSeek概念;人工智能;军工信息化;工业互联网;智能医疗;华为概念;食品安全;军工;人形机器人;小米概念;比亚迪概念;商业航天;合成生物;芯片概念;融资融券,301159,301159.SZ
151,9,数据中心(AIDC);钙钛矿电池;风电;超级电容;西部大开发;融资融券;动力电池回收;储能;专精特新,920152,920152.BJ
33,11,网红经济;跨境电商;IP经济(谷子经济);智能物流;流感;数字经济;福建自贸区;数据要素;海峡两岸;腾讯概念;2026中报预增,003016,003016.SZ
33,20,PET铜箔;钠离子电池;固态电池;锂电池概念;宁德时代概念;建筑节能;柔性屏(折叠屏);AI智能体;超级电容;比亚迪概念;华为概念;DeepSeek概念;小米概念;虚拟数字人;储能;新能源汽车;光伏概念;OLED;深股通;融资融券,300057,300057.SZ
33,9,碳纤维;军民融合;商业航天;军工;无人机;人形机器人;专精特新;融资融券;深股通,300777,300777.SZ
33,4,消毒剂;染料;锂电池概念;2026中报预增,002748,002748.SZ
17,17,BC电池;HJT电池;MicroLED概念;MiniLED;PCB概念;光伏概念;储能;POE胶膜;锂电池概念;固态电池;商业航天;钠离子电池;沪股通;有机硅概念;OLED;2026中报预增;融资融券,603806,603806.SH
33,11,大飞机;军民融合;军工;成飞概念;传感器;航空发动机;无人机;低空经济;虚拟现实;人民币贬值受益;股权转让(并购重组),300424,300424.SZ
17,13,脑机接口;AI智能体;AI应用;DeepSeek概念;人工智能;智能医疗;机器人概念;养老概念;专精特新;医疗器械概念;旅游概念;沪股通;融资融券,688626,688626.SH
33,18,专精特新;拼多多概念;垃圾分类;军工;智慧城市;军民融合;锂电池概念;腾讯概念;数据要素;抖音概念(字节概念);阿里巴巴概念;文化传媒概念;百度概念;东数西算(算力);固态电池;钠离子电池;绿色电力;超超临界发电,002591,002591.SZ
33,11,两轮车;跨境电商;人民币贬值受益;无人驾驶;2026一季报预增;人形机器人;机器人概念;专精特新;2026中报预增;深股通;融资融券,301345,301345.SZ
33,7,创新药;医疗器械概念;智能医疗;人工智能;专精特新;深股通;融资融券,300357,300357.SZ
33,28,跨境支付(CIPS);数字货币;移动支付;互联网金融;区块链;财税数字化;鸿蒙概念;AI应用;AIGC概念;华为欧拉;华为鲲鹏;化债概念(AMC概念);数据要素;AI智能体;云计算;数字经济;数据安全;信创;阿里巴巴概念;腾讯概念;DeepSeek概念;智慧城市;人工智能;一带一路;华为概念;粤港澳大湾区;融资融券;深股通,300348,300348.SZ
17,12,BC电池;HJT电池;TOPCON电池;固态电池;POE胶膜;锂电池概念;专精特新;光伏概念;比亚迪概念;储能;人民币贬值受益;融资融券,688560,688560.SH
33,13,中芯国际概念;光刻胶;国家大基金持股;存储芯片;OLED;芯片概念;氟化工概念;光伏概念;专精特新;华为概念;磷化工;融资融券;深股通,300346,300346.SZ
33,13,大飞机;海工装备;核电;食品安全;一带一路;新能源汽车;职业教育;稀土永磁;京津冀一体化;国企改革;央企国企改革;光刻胶;深股通,300797,300797.SZ
33,8,特高压;高端装备;机器人概念;专精特新;绿色电力;工业母机;深股通;融资融券,002270,002270.SZ
33,35,PCB概念;存储芯片;先进封装;富士康概念;苹果概念;芯片概念;5G;液冷服务器;AI眼镜;消费电子概念;英伟达概念;汽车电子;无线耳机;新型烟草(电子烟);毫米波雷达;MR(混合现实);东数西算(算力);小米概念;智能座舱;华为概念;比亚迪概念;新能源汽车;无人驾驶;特斯拉概念;工业母机;机器视觉;粤港澳大湾区;虚拟现实;人形机器人;横琴新区;新型工业化;高端装备;机器人概念;腾讯概念;阿里巴巴概念;人工智能;一带一路;减速器;2026中报预增;玻璃基板;深股通,002975,002975.SZ
33,11,独角兽概念;移动支付;人脸识别;ETC;车联网(车路协同);智慧城市;汽车热管理;ST板块;储能;充电桩;液冷服务器,300462,300462.SZ
33,6,农业种植;高股息精选;乡村振兴;西部大开发;2026中报预增;深股通,002772,002772.SZ
33,24,算力租赁;时空大数据;数据要素;人脸识别;鸿蒙概念;百度概念;人工智能;车联网(车路协同);网约车;长安汽车概念;EDR概念;东数西算(算力);低空经济;飞行汽车(eVTOL);粤港澳大湾区;无人驾驶;无人机;比亚迪概念;新能源汽车;智能座舱;参股银行;汽车电子;5G;融资融券,002355,002355.SZ
17,8,文化传媒概念;短剧游戏;国企改革;一带一路;AI应用;DeepSeek概念;人工智能;多模态AI,601599,601599.SH
33,9,创投;有机硅概念;专精特新;参股银行;合成生物;参股券商;证金持股;2026中报预增;融资融券,002054,002054.SZ
33,17,传感器;华为概念;物联网;水利;工业互联网;污水处理;数据要素;专精特新;智慧城市;人工智能;地下管网;净水概念;DeepSeek概念;AI应用;数字孪生;股权转让(并购重组);融资融券,300897,300897.SZ
17,3,维生素;合成生物;专精特新,603079,603079.SH
151,8,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,920128,920128.BJ
33,17,新型工业化;AI PC;小米概念;一体化压铸;华为概念;新能源汽车;特斯拉概念;人民币贬值受益;智能穿戴;一带一路;消费电子概念;苹果概念;AI眼镜;锂电池概念;PET铜箔;深股通;融资融券,002426,002426.SZ
33,15,虚拟现实;MR(混合现实);智能穿戴;AI PC;小米概念;MicroLED概念;AI眼镜;华为概念;量子科技;小米汽车;消费电子概念;汽车电子;比亚迪概念;MiniLED;粤港澳大湾区,300752,300752.SZ
33,12,汽车芯片;存储芯片;先进封装;芯片概念;汽车电子;锂电池概念;创投;固废处理;国企改革;2026中报预增;融资融券;深股通,002077,002077.SZ
17,12,军民融合;大飞机;军工;高端装备;水利;央企国企改革;西部大开发;国企改革;氢能源;煤化工概念;沪股通;融资融券,600343,600343.SH
17,12,汽车热管理;无人驾驶;机器人概念;低空经济;新能源汽车;传感器;无人机;智能家居;毫米波雷达;汽车电子;消费电子概念;芯片概念,603266,603266.SH
33,7,人民币贬值受益;高铁;新能源汽车;新型工业化;机器视觉;减速器;融资融券,301298,301298.SZ
33,8,物联网;工业互联网;电力物联网;机器人概念;专精特新;碳中和;固废处理;煤炭概念,300515,300515.SZ
17,36,NFT概念;手机游戏;文化传媒概念;网络游戏;小红书概念;知识产权保护;AI视频;短剧游戏;虚拟数字人;AIGC概念;AI应用;数据确权;跨境电商;数据要素;区块链;蚂蚁集团概念;旅游概念;AI智能体;数字经济;鸿蒙概念;人工智能;百度概念;抖音概念(字节概念);互联网金融;DeepSeek概念;腾讯概念;阿里巴巴概念;智慧城市;乡村振兴;西部大开发;国企改革;虚拟现实;华为概念;融资融券;股权转让(并购重组);沪股通,600880,600880.SH
17,6,期货概念;物业管理;国企改革;2026中报预增;沪股通;融资融券,601162,601162.SH
17,10,家用电器;机器人概念;人工智能;DeepSeek概念;智能家居;人民币贬值受益;小米概念;同花顺出海50;沪股通;融资融券,688169,688169.SH
33,13,核电;可控核聚变;氢能源;固废处理;污水处理;充电桩;高端装备;光伏概念;绿色电力;芯片概念;第三代半导体;融资融券;深股通,002255,002255.SZ
33,20,专精特新;可降解塑料;家用电器;粤港澳大湾区;长安汽车概念;POE胶膜;机器人概念;碳纤维;华为汽车;PEEK材料;小米概念;新能源汽车;无人机;光伏概念;充电桩;HJT电池;钙钛矿电池;TOPCON电池;绿色电力;融资融券,301131,301131.SZ
33,14,小红书概念;抖音概念(字节概念);阿里巴巴概念;数据要素;AI应用;AI智能体;跨境电商;人工智能;三胎概念;宠物经济;2026一季报预增;2026中报预增;深股通;融资融券,301110,301110.SZ
17,20,先进封装;PCB概念;芯片概念;BC电池;航空发动机;卫星导航;商业航天;3D打印;金属镍;光伏概念;军工;军民融合;华为概念;数据中心(AIDC);机器人概念;华为昇腾;央企国企改革;国企改革;沪股通;融资融券,688456,688456.SH
17,5,高股息精选;参股银行;人民币贬值受益;沪股通;融资融券,601339,601339.SH
17,13,PCB概念;苹果概念;芯片概念;5G;消费电子概念;传感器;机器视觉;专精特新;粤港澳大湾区;人工智能;共封装光学(CPO);沪股通;融资融券,688312,688312.SH
33,18,物联网;小米概念;传感器;智慧城市;汽车电子;腾讯概念;5G;在线教育;独角兽概念;机器人概念;智能家居;新能源汽车;家用电器;特斯拉概念;创投;托育服务;宁德时代概念;三胎概念,300279,300279.SZ
17,4,中俄贸易概念;共同富裕示范区;一带一路;人民币贬值受益,603073,603073.SH
33,19,数字乡村;AI智能体;数据要素;数字经济;DeepSeek概念;农机;人工智能;土壤修复;乡村振兴;转基因;共同富裕示范区;生态农业;物联网;机器人概念;专精特新;传感器;AI眼镜;深股通;融资融券,301556,301556.SZ
