所属概念数量,所属概念,股票代码,code,market_code
13,网络安全;信创;军工信息化;DeepSeek概念;军工;军民融合;云计算;AI智能体;专精特新;虚拟数字人;数据中心;AI应用;融资融券,688132.SH,688132,17
7,液冷服务器;机器人概念;芯片概念;融资融券;专精特新;人民币贬值受益;医疗器械概念,920693.BJ,920693,151
10,拼多多概念;AIGC概念;AI智能体;阿里巴巴概念;网约车;跨境电商;华为概念;AI应用;2025年报预增;新能源汽车,300805.SZ,300805,33
3,固废处理;回购增持再贷款概念;融资融券,688370.SH,688370,17
16,商业航天;无人机;碳纤维;3D打印;5G;机器人概念;网约车;创投;新型烟草(电子烟);消费电子概念;新能源汽车;OLED;PCB概念;可降解塑料;NMN概念;2025年报预增,300221.SZ,300221,33
4,数字经济;粤港澳大湾区;融资融券;沪股通,605499.SH,605499,17
34,ChatGPT概念;手机游戏;AIGC概念;网络游戏;AI智能体;云计算;在线教育;智慧政务;数据安全;信创;算力租赁;区块链;网络安全;DeepSeek概念;东数西算(算力);人工智能;数字经济;职业教育;人脸识别;智慧城市;数字孪生;华为概念;数据中心;物联网;5G;工业互联网;创投;电力物联网;机器人概念;智能电网;AI应用;乡村振兴;深股通;融资融券,300002.SZ,300002,33
5,股权转让(并购重组);氢能源;专精特新;融资融券;燃料电池,920751.BJ,920751,151
7,芯片概念;机器人概念;融资融券;专精特新;人形机器人;减速器;新能源汽车,920510.BJ,920510,151
19,金属钴;金属镍;小金属概念;盐湖提锂;磷化工;钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;特斯拉概念;储能;回购增持再贷款概念;西部大开发;新能源汽车;低空经济;机器人概念;深股通;融资融券,300919.SZ,300919,33
5,腾讯概念;人工智能;华为概念;肝炎概念;融资融券,688393.SH,688393,17
9,PCB概念;PET铜箔;创投;腾讯概念;比亚迪概念;合成生物;锂电池概念;动物疫苗;沪股通,600226.SH,600226,17
27,ChatGPT概念;智谱AI;DRG/DIP;AI智能体;数据确权;华为鲲鹏;在线教育;财税数字化;智慧政务;抖音概念(字节概念);百度概念;蚂蚁集团概念;数据要素;阿里巴巴概念;数据安全;区块链;信创;腾讯概念;DeepSeek概念;职业教育;人工智能;互联网金融;语音技术;华为概念;AI应用;深股通;融资融券,300271.SZ,300271,33
17,比亚迪概念;锂电池概念;新能源汽车;光伏概念;汽车热管理;储能;专精特新;充电桩;小米汽车;新型工业化;智能电网;风电;小米概念;汽车电子;一带一路;数据中心;融资融券,300988.SZ,300988,33
15,商业航天;京津冀一体化;海工装备;军工;雄安新区;水利;一带一路;核电;光伏概念;高端装备;风电;抽水蓄能;白酒概念;深股通;融资融券,002342.SZ,002342,33
6,量子科技;2025年报预增;电力物联网;专精特新;智能电网;融资融券,688330.SH,688330,17
6,科创次新股;注册制次新股;机器视觉;高端装备;新股与次新股;融资融券,688816.SH,688816,17
15,生物质能发电;污水处理;固废处理;天然气;国企改革;垃圾分类;碳交易;绿色电力;创投;氢能源;粤港澳大湾区;智慧城市;沪股通;融资融券;股权转让(并购重组),600323.SH,600323,17
10,人形机器人;工业母机;特斯拉概念;一体化压铸;传感器;汽车电子;比亚迪概念;机器人概念;新能源汽车;沪股通,605133.SH,605133,17
21,跨境支付(CIPS);移动支付;ChatGPT概念;AI智能体;百度概念;信创;数据安全;阿里巴巴概念;互联网金融;数字经济;数字水印;DeepSeek概念;人工智能;独角兽概念;华为概念;量子科技;创投;共同富裕示范区;参股券商;沪股通;融资融券,600571.SH,600571,17
8,东数西算(算力);机器人概念;3D打印;新能源汽车;雄安新区;PPP概念;股权转让(并购重组);深股通,300210.SZ,300210,33
8,猴痘概念;重组蛋白;细胞免疫治疗;人民币贬值受益;人工智能;专精特新;深股通;融资融券,301080.SZ,301080,33
46,车联网(车路协同);百度概念;云计算;多模态AI;蚂蚁集团概念;时空大数据;AI智能体;数据要素;互联网金融;元宇宙;商业航天;ETC;阿里巴巴概念;AIGC概念;数字经济;智慧城市;人脸识别;人工智能;东数西算(算力);DeepSeek概念;华为概念;低空经济;安防;数字孪生;无人驾驶;机器视觉;无人机;毫米波雷达;物联网;大飞机;京津冀一体化;数据中心;小米概念;跨境电商;水利;充电桩;体育产业;智能物流;汽车电子;小米汽车;雄安新区;一带一路;足球概念;AI应用;深股通;融资融券,002373.SZ,002373,33
32,华为欧拉;国产操作系统;信创;鸿蒙概念;AI智能体;百度概念;星闪概念;智慧城市;DeepSeek概念;华为海思概念股;独角兽概念;虚拟现实;人工智能;物联网;华为概念;英伟达概念;AI手机;智能穿戴;机器视觉;智能座舱;无人驾驶;工业互联网;智能家居;小米概念;机器人概念;汽车电子;长安汽车概念;比亚迪概念;水利;华为汽车;深股通;融资融券,300598.SZ,300598,33
3,专精特新;工业互联网;融资融券,603391.SH,603391,17
3,白酒概念;沪股通;融资融券,603198.SH,603198,17
10,减速器;人形机器人;机器人概念;高端装备;海工装备;水利;光伏建筑一体化;固废处理;融资融券;沪股通,603915.SH,603915,17
6,租售同权;物业管理;国企改革;信托概念;互联网金融;期货概念,600638.SH,600638,17
4,IP经济(谷子经济);文化传媒概念;知识产权保护;华为概念,603096.SH,603096,17
14,脑机接口;AI应用;医疗器械概念;养老概念;DeepSeek概念;京津冀一体化;工业大麻;三胎概念;消毒剂;专精特新;合成生物;智能物流;新型工业化;深股通,300430.SZ,300430,33
9,小红书概念;文化传媒概念;AIGC概念;抖音概念(字节概念);数据要素;腾讯概念;数字经济;华为概念;融资融券,301102.SZ,301102,33
14,EDR概念;车联网(车路协同);星闪概念;人工智能;智慧城市;智能座舱;物联网;数据要素;腾讯概念;无人驾驶;专精特新;汽车电子;汽车热管理;融资融券,688288.SH,688288,17
3,西部大开发;融资融券;沪股通,603027.SH,603027,17
6,白酒概念;啤酒概念;西部大开发;回购增持再贷款概念;沪股通;融资融券,603919.SH,603919,17
31,文化传媒概念;在线教育;虚拟数字人;数据要素;区块链;NFT概念;IP经济(谷子经济);数字经济;AI智能体;腾讯概念;网红经济;DeepSeek概念;AIGC概念;旅游概念;百度概念;元宇宙;人工智能;抖音概念(字节概念);Web3.0;小红书概念;Sora概念(文生视频);创投;华为概念;国企改革;数据中心;ST板块;机器人概念;农村电商;AI应用;免税店;人形机器人,603825.SH,603825,22
3,乡村振兴;西部大开发;沪股通,601963.SH,601963,17
3,人民币贬值受益;机器人概念;沪股通,603277.SH,603277,17
21,短剧游戏;网络游戏;云游戏;AI智能体;文化传媒概念;在线教育;腾讯概念;百度概念;电子竞技;人工智能;AI应用;智慧城市;虚拟现实;创投;旅游概念;5G;上海国企改革;国企改革;证金持股;沪股通;融资融券,600637.SH,600637,17
18,PCB概念;芯片概念;液冷服务器;比亚迪概念;宁德时代概念;特斯拉概念;专精特新;固态电池;储能;一体化压铸;锂电池概念;高端装备;回购增持再贷款概念;人工智能;食品安全;商业航天;沪股通;融资融券,688531.SH,688531,17
8,AI智能体;AIGC概念;数据要素;鸿蒙概念;DeepSeek概念;期货概念;AI应用;融资融券,301299.SZ,301299,33
11,拼多多概念;网红经济;跨境电商;DeepSeek概念;三胎概念;毛发医疗;合成生物;医美概念;回购增持再贷款概念;深股通;融资融券,300740.SZ,300740,33
5,物业管理;装配式建筑;养老概念;沪股通;融资融券,601155.SH,601155,17
13,光刻机;光刻胶;芯片概念;智能穿戴;专精特新;机器视觉;无人驾驶;人民币贬值受益;虚拟现实;基因测序;眼科医疗;沪股通;融资融券,688502.SH,688502,17
13,PEEK材料;减速器;人形机器人;特斯拉概念;比亚迪概念;新能源汽车;机器人概念;宁德时代概念;固态电池;储能;锂电池概念;深股通;融资融券,002850.SZ,002850,33
18,MCU芯片;汽车芯片;AI PC;AI眼镜;芯片概念;消费电子概念;星闪概念;小米概念;传感器;无人机;专精特新;物联网;华为概念;机器人概念;鸿蒙概念;锂电池概念;沪股通;融资融券,688595.SH,688595,17
11,光刻机;无人驾驶;芯片概念;机器视觉;AI眼镜;虚拟现实;商业航天;共同富裕示范区;智能医疗;沪股通;融资融券,603297.SH,603297,17
35,算力租赁;东数西算(算力);云计算;数字乡村;信创;网络安全;智慧政务;百度概念;腾讯概念;阿里巴巴概念;区块链;DeepSeek概念;数字经济;数据中心;华为概念;抖音概念(字节概念);智慧城市;数据确权;独角兽概念;互联网金融;时空大数据;安防;5G;物联网;车联网(车路协同);ETC;液冷服务器;文化传媒概念;水利;一带一路;西部大开发;网红经济;新疆振兴;AI应用;深股通,300603.SZ,300603,33
23,ERP概念;数据要素;人工智能;多模态AI;数字孪生;人脸识别;华为鲲鹏;AI智能体;智慧城市;数据安全;数字经济;智慧政务;DeepSeek概念;华为欧拉;信创;安防;语音技术;车联网(车路协同);AI应用;华为概念;机器视觉;股权转让(并购重组);融资融券,688038.SH,688038,17
10,DeepSeek概念;专精特新;数字经济;AIGC概念;人工智能;融资融券;卫星导航;商业航天;数据要素;国企改革,920116.BJ,920116,151
7,宠物经济;三胎概念;跨境电商;养老概念;京津冀一体化;人民币贬值受益;一带一路,001206.SZ,001206,33
11,ST板块;燃料电池;医疗器械概念;安防;光伏概念;数字经济;网络安全;数据安全;信创;区块链;NFT概念,002808.SZ,002808,33
21,智慧政务;华为鲲鹏;财税数字化;信创;数据要素;ChatGPT概念;区块链;互联网金融;国产操作系统;数字经济;阿里巴巴概念;人脸识别;智慧城市;东数西算(算力);华为概念;数据中心;5G;机器人概念;长三角一体化;深股通;融资融券,300245.SZ,300245,33
5,固态电池;专精特新;金属回收;深股通;融资融券,301617.SZ,301617,33
21,人形机器人;工业母机;减速器;新型工业化;PEEK材料;传感器;机器视觉;机器人概念;3D打印;高端装备;芯片概念;光伏概念;PCB概念;共封装光学(CPO);智能电网;华为概念;粤港澳大湾区;锂电池概念;跨境电商;深股通;融资融券,301029.SZ,301029,33
30,脑机接口;多模态AI;AIGC概念;鸿蒙概念;空间计算;信创;AI智能体;数据安全;电子身份证;人脸识别;车联网(车路协同);人工智能;智能医疗;DeepSeek概念;无人零售;安防;机器视觉;数字经济;华为概念;物联网;机器人概念;养老概念;芯片概念;辅助生殖;粤港澳大湾区;人民币贬值受益;跨境电商;充电桩;深股通;融资融券,301330.SZ,301330,33
9,钠离子电池;有机硅概念;固态电池;宁德时代概念;锂电池概念;比亚迪概念;专精特新;沪股通;融资融券,688353.SH,688353,17
29,智谱AI;ChatGPT概念;AIGC概念;AI智能体;云计算;信创;数据要素;军工信息化;人工智能;DeepSeek概念;数字孪生;东数西算(算力);数字经济;华为概念;商业航天;军民融合;5G;AI应用;军工;工业互联网;京津冀一体化;航空发动机;大飞机;新型工业化;人形机器人;核电;高端装备;比亚迪概念;沪股通,603859.SH,603859,17
8,减肥药;创新药;仿制药一致性评价;参股保险;深股通;融资融券;证金持股;医疗器械概念,002294.SZ,002294,33
21,算力租赁;数字水印;东数西算(算力);数据中心;福建自贸区;海峡两岸;英伟达概念;云计算;Web3.0;元宇宙;数字经济;区块链;数据要素;人工智能;DeepSeek概念;ChatGPT概念;AIGC概念;虚拟数字人;体育产业;融资融券;深股通,002229.SZ,002229,33
13,先进封装;第三代半导体;芯片概念;工业母机;传感器;高端装备;华为概念;专精特新;机器人概念;物联网;工业互联网;一带一路;深股通,300480.SZ,300480,33
8,物业管理;新型城镇化;国企改革;证金持股;央企国企改革;粤港澳大湾区;深股通;融资融券,000031.SZ,000031,33
13,AI应用;ChatGPT概念;多模态AI;智能医疗;CRO概念;人工智能;创新药;流感;合成生物;医疗器械概念;2025年报预增;人民币贬值受益;融资融券,301230.SZ,301230,33
36,华为盘古;华为昇腾;ChatGPT概念;华为鲲鹏;智谱AI;AI智能体;AIGC概念;信创;数字货币;蚂蚁集团概念;数据要素;鸿蒙概念;区块链;阿里巴巴概念;抖音概念(字节概念);腾讯概念;小红书概念;快手概念;互联网金融;DeepSeek概念;数字经济;人工智能;东数西算(算力);车联网(车路协同);华为概念;无人机;无人驾驶;创投;智能座舱;粤港澳大湾区;比亚迪概念;一带一路;AI应用;特斯拉概念;深股通;融资融券,300925.SZ,300925,33
9,人脸识别;安防;智慧城市;物联网;人工智能;数字经济;数据安全;网络安全;人民币贬值受益,002835.SZ,002835,33
48,电子身份证;网络安全;华为鲲鹏;数字货币;智慧政务;信创;数据安全;区块链;跨境支付(CIPS);华为昇腾;财税数字化;云计算;鸿蒙概念;数据确权;智慧城市;互联网金融;AI智能体;数字水印;数字经济;云办公;车联网(车路协同);DeepSeek概念;ChatGPT概念;人工智能;腾讯概念;阿里巴巴概念;量子科技;东数西算(算力);物联网;智慧灯杆;华为概念;卫星导航;低空经济;无人机;商业航天;工业互联网;水利;数据中心;EDR概念;机器人概念;新型工业化;雄安新区;一带一路;芯片概念;智能电网;AI应用;深股通;融资融券,002212.SZ,002212,33
12,冰雪产业;旅游概念;啤酒概念;体育产业;IP经济(谷子经济);NFT概念;国企改革;西部大开发;智慧政务;低空经济;融资融券;深股通,000888.SZ,000888,33
4,金属回收;股权转让(并购重组);深股通;融资融券,002379.SZ,002379,33
8,物业管理;深圳国企改革;新型城镇化;粤港澳大湾区;国企改革;证金持股;深股通;融资融券,000006.SZ,000006,33
3,共同富裕示范区;沪股通;融资融券,603605.SH,603605,17
6,航空发动机;军工;碳纤维;西部大开发;沪股通;融资融券,688281.SH,688281,17
14,旅游概念;网约车;虚拟数字人;元宇宙;AIGC概念;央企国企改革;国企改革;西部大开发;参股银行;人工智能;虚拟现实;机器人概念;人形机器人;深股通,002059.SZ,002059,33
9,CRO概念;创新药;同花顺出海50;同花顺漂亮100;2025年报预增;人民币贬值受益;回购增持再贷款概念;融资融券;沪股通,603259.SH,603259,17
