股票代码,code,所属概念,market_code,所属概念数量
002283.SZ,002283,比亚迪概念;新能源汽车;高端装备;工业互联网;机器人概念;减速器;绿色电力;深股通;高股息精选;融资融券,33,10.0
600962.SH,600962,房屋检测;人民币贬值受益;芯片概念;智慧城市;工业互联网;中芯国际概念;央企国企改革;国企改革;沪股通;股权转让(并购重组),17,10.0
002871.SZ,002871,液冷服务器;数据中心(AIDC);军工;人工智能;军民融合;水利;人民币贬值受益;地下管网;一带一路;俄乌冲突概念,33,10.0
688207.SH,688207,MLOps概念;空间计算;人脸识别;华为昇腾;多模态AI;信创;智慧政务;机器视觉;元宇宙;AIGC概念;AI智能体;百度概念;数据要素;AI应用;安防;车联网(车路协同);AI PC;智慧城市;虚拟现实;华为概念;机器人概念;人工智能;无人驾驶;高铁;DeepSeek概念;无人机;消费电子概念;互联网金融;智能穿戴;军工;体育产业;融资融券,17,32.0
688798.SH,688798,MCU芯片;汽车芯片;AI眼镜;智能穿戴;芯片概念;5G;消费电子概念;小米概念;传感器;物联网;华为概念;卫星导航;比亚迪概念;专精特新;抖音概念(字节概念);机器人概念;人民币贬值受益;AI手机;AI PC;融资融券;沪股通,17,21.0
600410.SH,600410,云计算;网络安全;东数西算(算力);华为鲲鹏;信创;智慧政务;百度概念;抖音概念(字节概念);阿里巴巴概念;数据中心(AIDC);腾讯概念;AI智能体;时空大数据;数据要素;AIGC概念;元宇宙;区块链;AI应用;华为概念;智慧城市;安防;在线教育;DeepSeek概念;人工智能;军工;工业互联网;芯片概念;无线耳机;京津冀一体化;创投;一带一路;沪股通;融资融券,17,33.0
301295.SZ,301295,专精特新;智能家居;光伏概念;智能电网;新能源汽车;小米概念;汽车电子;融资融券,33,8.0
000586.SZ,000586,光纤概念;5G;特高压;智能电网;专精特新;西部大开发,33,6.0
300695.SZ,300695,人形机器人;工业互联网;长安汽车概念;机器人概念;创投;充电桩;新能源汽车;专精特新;比亚迪概念;高压快充;汽车电子;深股通,33,12.0
600237.SH,600237,PET铜箔;高压快充;柔性直流输电;华为数字能源;可控核聚变;光伏概念;宁德时代概念;新能源汽车;风电;国企改革;融资融券;沪股通,17,12.0
688259.SH,688259,星闪概念;芯片概念;机器人概念;WiFi 6;人形机器人;阿里巴巴概念;电力物联网;智能电网;融资融券,17,9.0
688410.SH,688410,医疗器械概念;智能医疗;专精特新;西部大开发;沪股通;融资融券,17,6.0
603119.SH,603119,减速器;人形机器人;汽车热管理;特斯拉概念;机器人概念;无人驾驶;新能源汽车;专精特新;人民币贬值受益;共同富裕示范区;长三角一体化;宁德时代概念;一带一路;储能;沪股通;融资融券,17,16.0
688329.SH,688329,智能医疗;人工智能;DeepSeek概念;专精特新;医疗器械概念;低空经济;融资融券,17,7.0
600783.SH,600783,创投;国企改革;代糖概念;融资融券;参股券商;沪股通,17,6.0
600176.SH,600176,PCB概念;2026一季报预增;光伏概念;PEEK材料;风电;沪股通;融资融券;长三角一体化;央企国企改革;一带一路;DeepSeek概念;国企改革;同花顺中特估100;2026中报预增;中字头股票,17,15.0
688378.SH,688378,OLED;柔性屏(折叠屏);AI眼镜;光刻胶;钙钛矿电池;虚拟现实;商业航天;2026一季报预增;2026中报预增;沪股通;融资融券,17,11.0
300576.SZ,300576,光刻胶;先进封装;OLED;第三代半导体;PCB概念;芯片概念;MicroLED概念;专精特新;粤港澳大湾区;深股通;融资融券,33,11.0
301285.SZ,301285,芯片概念;3D打印;消费电子概念;智能穿戴;光伏概念;小米概念;华为概念;新能源汽车;深股通;融资融券,33,10.0
301269.SZ,301269,国家大基金持股;先进封装;存储芯片;芯片概念;小米概念;专精特新;华为概念;信创;AI应用;京津冀一体化;国企改革;深股通;融资融券,33,13.0
688443.SH,688443,创新药;西部大开发;沪股通;融资融券,17,4.0
003019.SZ,003019,AI PC;智能座舱;汽车电子;人形机器人;特斯拉概念;数字货币;新能源汽车;机器人概念;物联网;海峡两岸;芯片概念;人民币贬值受益;人工智能;福建自贸区;深股通,33,15.0
603533.SH,603533,短剧游戏;AI语料;知识产权保护;ChatGPT概念;AIGC概念;抖音概念(字节概念);AI应用;文化传媒概念;数据要素;AI智能体;鸿蒙概念;独角兽概念;IP经济(谷子经济);人工智能;华为概念;电子纸;沪股通;融资融券;AI视频,17,19.0
603958.SH,603958,3D打印;苹果概念;机器人概念;消费电子概念;工业母机;海峡两岸;华为概念;智能穿戴;DeepSeek概念;股权转让(并购重组),17,10.0
688096.SH,688096,云计算;东数西算(算力);人工智能;算力租赁;超导概念;DeepSeek概念;污水处理;融资融券,17,8.0
001288.SZ,001288,华为概念;机器人概念;雅下水电概念;中俄贸易概念;人工智能;人民币贬值受益;DeepSeek概念;一带一路;减速器;西部大开发;深股通,33,11.0
688213.SH,688213,汽车芯片;国家大基金持股;AI眼镜;MicroLED概念;芯片概念;消费电子概念;汽车电子;传感器;小米概念;机器视觉;比亚迪概念;专精特新;华为概念;同花顺新质50;无人驾驶;物联网;安防;机器人概念;智能家居;数据中心(AIDC);沪股通;融资融券,17,22.0
002080.SZ,002080,PCB概念;6G概念;5G;固态电池;宁德时代概念;锂电池概念;商业航天;新能源汽车;无人机;军工;燃料电池;风电;海工装备;氢能源;深股通;一带一路;污水处理;央企国企改革;国企改革;中字头股票;融资融券,33,21.0
300058.SZ,300058,快手概念;小红书概念;智谱AI;Web3.0;短剧游戏;抖音概念(字节概念);ChatGPT概念;AIGC概念;百度概念;虚拟数字人;腾讯概念;阿里巴巴概念;AI应用;元宇宙;NFT概念;AI智能体;文化传媒概念;在线教育;DeepSeek概念;职业教育;人工智能;虚拟现实;华为概念;网红经济;跨境电商;创投;深股通;融资融券,33,28.0
002916.SZ,002916,PCB概念;先进封装;存储芯片;富士康概念;国家大基金持股;苹果概念;汽车电子;5G;芯片概念;数据中心(AIDC);新能源汽车;华为概念;深股通;粤港澳大湾区;央企国企改革;国企改革;2026中报预增;融资融券,33,18.0
301377.SZ,301377,PCB概念;工业母机;机器视觉;高端装备;机器人概念;粤港澳大湾区;2026中报预增;深股通;融资融券,33,9.0
603219.SH,603219,智能家居;家用电器;小米概念;机器人概念;智能穿戴;工业互联网;人民币贬值受益;创投;共同富裕示范区;储能;PCB概念;沪股通,17,12.0
300018.SZ,300018,电力物联网;柔性直流输电;特高压;智能电网;抽水蓄能;核电;家庭医生;专精特新;智能医疗;血氧仪;水利;基因测序;医疗器械概念;深股通;融资融券,33,15.0
300065.SZ,300065,军工信息化;商业航天;军工;国产航母;高端装备;传感器;专精特新;海工装备;云计算;机器人概念;腾讯概念;东数西算(算力);数据要素;数据中心(AIDC);阿里巴巴概念;人工智能;算力租赁;DeepSeek概念;京津冀一体化;风电;深股通;融资融券;股权转让(并购重组),33,23.0
300899.SZ,300899,净水概念;污水处理;上海自贸区;融资融券;摘帽,33,5.0
301631.SZ,301631,数据中心(AIDC);新能源汽车;华为汽车;人形机器人;储能;宁德时代概念;低空经济;粤港澳大湾区;锂电池概念;固态电池;燃料电池;深股通;融资融券,33,13.0
600791.SH,600791,国企改革;京津冀一体化,17,2.0
688291.SH,688291,机器视觉;3D打印;专精特新;工业互联网;锂电池概念;融资融券,17,6.0
300921.SZ,300921,算力租赁;云计算;云办公;东数西算(算力);数据安全;网络安全;智慧政务;信创;腾讯概念;阿里巴巴概念;百度概念;抖音概念(字节概念);AI智能体;数据中心(AIDC);区块链;智慧城市;华为概念;DeepSeek概念;人工智能;数字经济;互联网金融;5G;工业互联网;智能医疗;粤港澳大湾区;一带一路;融资融券,33,27.0
688051.SH,688051,算力租赁;PM2.5;数据确权;数据安全;东数西算(算力);区块链;智慧政务;数据中心(AIDC);数据要素;AI智能体;华为鲲鹏;智慧城市;DeepSeek概念;碳中和;人工智能;虚拟数字人;量子科技;物联网;华为概念;商业航天;碳交易;传感器;股权转让(并购重组);融资融券,17,24.0
605116.SH,605116,减肥药;创新药;仿制药一致性评价;医药电商;肝炎概念;CRO概念;辅助生殖;合成生物;人民币贬值受益;量子科技;沪股通,17,11.0
603717.SH,603717,猪肉;生态农业;雄安新区;乡村振兴;PPP概念;特色小镇;西部大开发;锂电池概念;绿色电力;氟化工概念;钠离子电池,17,11.0
301383.SZ,301383,智能音箱;无线耳机;语音技术;MR(混合现实);智能穿戴;物联网;虚拟现实;AI眼镜;抖音概念(字节概念);消费电子概念;专精特新;百度概念;人民币贬值受益;跨境电商;电子竞技;智能医疗;医疗器械概念;一带一路;深股通;融资融券,33,20.0
300812.SZ,300812,共封装光学(CPO);先进封装;MicroLED概念;第三代半导体;OLED;芯片概念;柔性屏(折叠屏);MiniLED;MR(混合现实);工业母机;消费电子概念;商业航天;专精特新;华为概念;医疗器械概念;玻璃基板,33,16.0
603595.SH,603595,第三代半导体;无线充电;富士康概念;苹果概念;无线耳机;消费电子概念;光伏概念;宁德时代概念;新能源汽车;ST板块,22,10.0
600988.SH,600988,金属铅;黄金概念;金属铜;稀土永磁;西部大开发;人民币贬值受益;沪股通;2026中报预增;融资融券,17,9.0
605118.SH,605118,福建自贸区;海峡两岸;虚拟现实;人民币贬值受益;安防;专精特新;机器视觉;无人机;人工智能;AI眼镜;消费电子概念;机器人概念;智能座舱;富士康概念;沪股通,17,15.0
300607.SZ,300607,人形机器人;工业母机;新型工业化;机器视觉;华为欧拉;机器人概念;智谱AI;飞行汽车(eVTOL);新能源汽车;高端装备;比亚迪概念;华为鲲鹏;低空经济;工业互联网;无人机;人工智能;阿里巴巴概念;华为概念;物联网;富士康概念;粤港澳大湾区;光伏概念;宁德时代概念;一带一路;锂电池概念;2026中报预增;融资融券;深股通,33,28.0
603950.SH,603950,汽车电子;比亚迪概念;新能源汽车;低空经济;飞行汽车(eVTOL);股权转让(并购重组);沪股通,17,7.0
301696.SZ,301696,减速器;人形机器人;注册制次新股;机器人概念;飞行汽车(eVTOL);无人机;军工;低空经济;人民币贬值受益;碳纤维;2026中报预增;深股通;新股与次新股;融资融券,33,14.0
301509.SZ,301509,CRO概念;阿尔茨海默概念;减肥药;人民币贬值受益;氢能源;专精特新;氟化工概念;融资融券,33,8.0
300319.SZ,300319,共封装光学(CPO);消费电子概念;汽车电子;英伟达概念;5G;智能穿戴;AI眼镜;人形机器人;芯片概念;小米概念;存储芯片;比亚迪概念;华为概念;新能源汽车;机器人概念;无人机;东数西算(算力);充电桩;粤港澳大湾区;阿里巴巴概念;储能;深圳国企改革;国企改革;融资融券;深股通,33,25.0
603311.SH,603311,PM2.5;新能源汽车;家用电器;专精特新;大飞机;人民币贬值受益,17,6.0
600400.SH,600400,机器人概念;军工;养老概念;工业互联网;独角兽概念;互联网金融;参股银行;沪股通;融资融券,17,9.0
300257.SZ,300257,碳中和;一带一路;绿色电力;氢能源;冷链物流;深股通;融资融券,33,7.0
688159.SH,688159,算力租赁;东数西算(算力);云计算;电力物联网;数据中心(AIDC);信创;智慧政务;5G;存储芯片;阿里巴巴概念;星闪概念;智能电网;物联网;鸿蒙概念;智慧城市;数据要素;华为概念;车联网(车路协同);AI智能体;无人机;人工智能;专精特新;低空经济;粤港澳大湾区;比亚迪概念;机器人概念;水利;沪股通;融资融券,17,29.0
688350.SH,688350,专精特新;盐湖提锂;氢能源;污水处理;融资融券,17,5.0
600184.SH,600184,光纤概念;共封装光学(CPO);AI眼镜;国产航母;专精特新;军工;无人机;机器视觉;军民融合;机器人概念;人形机器人;央企国企改革;国企改革;沪股通;融资融券,17,15.0
300519.SZ,300519,流感;辅助生殖;肝炎概念;互联网金融,33,4.0
605589.SH,605589,光刻胶;先进封装;存储芯片;OLED;PCB概念;超级电容;芯片概念;丙烯酸;6G概念;硅能源;固态电池;石墨烯;染料;锂电池概念;钠离子电池;代糖概念;3D打印;储能;新能源汽车;商业航天;军工;核电;高铁;高端装备;风电;建筑节能;大飞机;光伏建筑一体化;绿色电力;合成生物;CRO概念;创新药;沪股通;融资融券,17,34.0
301323.SZ,301323,稀土永磁;芯片概念;核污染防治;消费电子概念;传感器;专精特新;新能源汽车;安防;华为概念;机器人概念;粤港澳大湾区;食品安全;人民币贬值受益;智能家居;锂电池概念;医疗器械概念;一带一路;中俄贸易概念;建筑节能;三胎概念;俄乌冲突概念;深股通;股权转让(并购重组);融资融券,33,24.0
603880.SH,603880,医疗器械概念,17,1.0
688052.SH,688052,汽车芯片;先进封装;MCU芯片;芯片概念;消费电子概念;汽车电子;传感器;物联网;人形机器人;新能源汽车;机器人概念;沪股通;融资融券,17,13.0
688315.SH,688315,基因测序;AI应用;医疗器械概念;量子科技;智能医疗;沪股通;融资融券,17,7.0
600888.SH,600888,石墨烯;煤炭概念;新疆振兴;西部大开发;军工;一带一路;一体化压铸;沪股通;融资融券,17,9.0
600460.SH,600460,国家大基金持股;汽车芯片;第三代半导体;MCU芯片;先进封装;OLED;芯片概念;MiniLED;消费电子概念;汽车电子;智能穿戴;传感器;小米概念;光伏概念;数据中心(AIDC);比亚迪概念;华为概念;新能源汽车;储能;风电;家用电器;长三角一体化;沪股通;融资融券;共同富裕示范区;2026中报预增,17,26.0
300007.SZ,300007,人形机器人;机器人概念;传感器;元宇宙;语音技术;比亚迪概念;数字孪生;新能源汽车;小米概念;工业互联网;数据安全;脑机接口;物联网;抖音概念(字节概念);华为概念;智慧城市;区块链;智能家居;专精特新;军工;智能穿戴;柔性屏(折叠屏);互联网金融;独角兽概念;无线耳机;消费电子概念;核污染防治;创投;水利;储能;养老概念;氢能源;食品安全;锂电池概念;芯片概念;固态电池;碳中和;地下管网;污水处理;医美概念;深股通;融资融券,33,42.0
001211.SZ,001211,露营经济;三胎概念;跨境电商;IP经济(谷子经济);预制菜,33,5.0
600703.SH,600703,共封装光学(CPO);第三代半导体;MicroLED概念;MiniLED;汽车芯片;先进封装;AI眼镜;芯片概念;5G;消费电子概念;苹果概念;光伏概念;数据中心(AIDC);小米概念;卫星导航;商业航天;充电桩;比亚迪概念;无人驾驶;新能源汽车;华为汽车;安防;低空经济;海峡两岸;数字经济;福建自贸区;金属回收;沪股通;融资融券;同花顺漂亮100,17,30.0
605488.SH,605488,人形机器人;传感器;机器人概念;苹果概念;消费电子概念;华为概念;专精特新;沪股通,17,8.0
600521.SH,600521,创新药;仿制药一致性评价;阿尔茨海默概念;流感;细胞免疫治疗;合成生物;沪股通;融资融券;2026中报预增,17,9.0
