market_code,所属概念数量,股票代码,所属概念,code
33,6,002760.SZ,数据中心(AIDC);军工;海工装备;金属回收;金属锌;股权转让(并购重组),002760
17,4,688161.SH,医疗器械概念;3D打印;沪股通;融资融券,688161
17,10,688580.SH,脑机接口;专精特新;机器人概念;智能医疗;医疗器械概念;养老概念;三胎概念;医美概念;沪股通;融资融券,688580
33,17,002614.SZ,养老概念;网红经济;跨境电商;IP经济(谷子经济);医疗器械概念;人工智能;DeepSeek概念;鸿蒙概念;家用电器;智能家居;人民币贬值受益;福建自贸区;海峡两岸;血氧仪;机器人概念;华为概念;人形机器人,002614
33,4,300517.SZ,装配式建筑;一带一路;5G;PPP概念,300517
17,7,600375.SH,互联网金融;垃圾分类;氢能源;燃料电池;换电概念;新能源汽车;沪股通,600375
33,22,000524.SZ,免税店;NFT概念;旅游概念;IP经济(谷子经济);冰雪产业;预制菜;养老概念;广东自贸区;体育产业;AI应用;物业管理;露营经济;乡村振兴;AI智能体;DeepSeek概念;人工智能;国企改革;粤港澳大湾区;低空经济;股权转让(并购重组);深股通;融资融券,000524
33,7,000761.SZ,特钢概念;煤化工概念;国企改革;央企国企改革;绿色电力;深股通;融资融券,000761
33,14,002343.SZ,手机游戏;IP经济(谷子经济);文化传媒概念;短剧游戏;旅游概念;AIGC概念;AI语料;AI应用;京津冀一体化;元宇宙;创投;腾讯概念;国企改革;虚拟现实,002343
17,10,600211.SH,创新药;生物疫苗;流感;高股息精选;三胎概念;基因测序;医疗器械概念;西部大开发;融资融券;沪股通,600211
33,22,002385.SZ,大豆;猪肉;玉米;粮食概念;转基因;预制菜;农业种植;动物疫苗;农村电商;乳业;合成生物;俄乌冲突概念;乡村振兴;宠物经济;消毒剂;三胎概念;京津冀一体化;数字经济;数字乡村;DeepSeek概念;融资融券;深股通,002385
17,23,600104.SH,超级品牌;证金持股;上海国企改革;同花顺漂亮100;参股银行;足球概念;国企改革;网约车;一带一路;独角兽概念;DeepSeek概念;华为汽车;动力电池回收;燃料电池;换电概念;车联网(车路协同);沪股通;融资融券;新能源汽车;无人驾驶;华为概念;宁德时代概念;固态电池,600104
33,20,002862.SZ,跨境电商;NFT概念;IP经济(谷子经济);三胎概念;AIGC概念;智能音箱;宠物经济;人工智能;网络游戏;ChatGPT概念;人民币贬值受益;手机游戏;DeepSeek概念;百度概念;光伏建筑一体化;充电桩;光伏概念;绿色电力;HJT电池;TOPCON电池,002862
17,8,603213.SH,消毒剂;国企改革;共同富裕示范区;石墨烯;氢能源;工业互联网;沪股通;股权转让(并购重组),603213
33,9,001257.SZ,金属铅;金属锌;金属铜;小金属概念;注册制次新股;国企改革;深股通;新股与次新股;融资融券,001257
17,5,600469.SH,国企改革;央企国企改革;新能源汽车;沪股通;融资融券,600469
17,3,600319.SH,钒电池;国企改革;储能,600319
17,12,600551.SH,参股券商;高股息精选;文化传媒概念;托育服务;在线教育;国企改革;数字经济;AI应用;创投;人工智能;沪股通;融资融券,600551
17,4,600305.SH,超级品牌;国企改革;沪股通;融资融券,600305
17,14,603766.SH,两轮车;农机;DeepSeek概念;乡村振兴;人民币贬值受益;新能源汽车;西部大开发;军工;沪股通;融资融券;充电桩;高压快充;储能;股权转让(并购重组),603766
17,4,603325.SH,新型工业化;专精特新;沪股通;融资融券,603325
33,4,001300.SZ,足球概念;体育产业;跨境电商;人民币贬值受益,001300
33,8,002110.SZ,特钢概念;国企改革;旅游概念;核电;海峡两岸;数据中心(AIDC);深股通;融资融券,002110
17,15,601956.SH,中俄贸易概念;职业教育;跨境电商;冷链物流;家用电器;长安汽车概念;工业互联网;拼多多概念;机器人概念;高端装备;物联网;新能源汽车;比亚迪概念;人形机器人;绿色电力,601956
33,12,002424.SZ,民营医院;参股银行;仿制药一致性评价;乡村振兴;创新药;流感;肝炎概念;智能医疗;医疗器械概念;西部大开发;ST板块;腾讯概念,002424
17,8,600731.SH,农业种植;合成生物;乡村振兴;国企改革;人民币贬值受益;锂电池概念;储能;商业航天,600731
17,11,603628.SH,光伏建筑一体化;绿色电力;建筑节能;新疆振兴;储能;人工智能;福建自贸区;光伏概念;海峡两岸;机器人概念;融资融券,603628
17,9,600009.SH,证金持股;免税店;同花顺中特估100;上海国企改革;同花顺漂亮100;上海自贸区;国企改革;沪股通;融资融券,600009
33,10,002363.SZ,数字经济;长安汽车概念;华为汽车;军工;百度概念;新能源汽车;比亚迪概念;特斯拉概念;华为概念;商业航天,002363
33,7,000819.SZ,POE胶膜;消毒剂;锂电池概念;国企改革;央企国企改革;深股通;融资融券,000819
17,15,600323.SH,生物质能发电;天然气;碳交易;国企改革;绿色电力;固废处理;垃圾分类;污水处理;沪股通;融资融券;创投;氢能源;智慧城市;粤港澳大湾区;股权转让(并购重组),600323
33,6,002950.SZ,三胎概念;医美概念;医药电商;医疗器械概念;人民币贬值受益;深股通,002950
17,7,600638.SH,物业管理;租售同权;互联网金融;信托概念;国企改革;期货概念;2026中报预增,600638
33,7,000615.SZ,ST板块;毛发医疗;民营医院;医美概念;消毒剂;参股银行;参股券商,000615
17,20,600981.SH,参股保险;物业管理;预制菜;参股券商;垃圾分类;三胎概念;乡村振兴;统一大市场;跨境电商;国企改革;冷链物流;中俄贸易概念;医疗器械概念;期货概念;绿色电力;蚂蚁集团概念;创投;一带一路;海工装备;沪股通,600981
33,5,002032.SZ,高股息精选;深股通;融资融券;一带一路;家用电器,002032
151,2,920656.BJ,融资融券;宠物经济,920656
17,12,600708.SH,租售同权;物业管理;特色小镇;新型城镇化;土地流转;乡村振兴;统一大市场;上海国企改革;冷链物流;国企改革;沪股通;融资融券,600708
17,6,600983.SH,高股息精选;垃圾分类;一带一路;家用电器;人民币贬值受益;沪股通,600983
17,3,600383.SH,物业管理;沪股通;融资融券,600383
33,8,301272.SZ,烟草;空气能热泵;中俄贸易概念;专精特新;农机;汽车热管理;冷链物流;融资融券,301272
151,7,920471.BJ,融资融券;环氧丙烷;合成生物;基因测序;可降解塑料;京津冀一体化;NMN概念,920471
33,5,001234.SZ,三胎概念;体育产业;长三角一体化;国企改革;股权转让(并购重组),001234
17,16,600019.SH,同花顺中特估100;证金持股;高股息精选;同花顺漂亮100;特钢概念;参股银行;国企改革;央企国企改革;石墨电极;一带一路;沪股通;融资融券;AI智能体;核电;新能源汽车;特斯拉概念,600019
17,18,603357.SH,地下管网;新型城镇化;国企改革;雄安新区;水利;一带一路;DeepSeek概念;数据要素;智慧城市;人工智能;空间计算;云计算;车联网(车路协同);低空经济;算力租赁;量子科技;沪股通;融资融券,603357
33,17,000716.SZ,粮食概念;农业种植;网红经济;乡村振兴;跨境电商;PPP概念;养老概念;西部大开发;国企改革;一带一路;锂电池概念;储能;新能源汽车;2026中报预增;股权转让(并购重组);深股通;融资融券,000716
17,7,605136.SH,网红经济;三胎概念;跨境电商;乡村振兴;拼多多概念;创投;抖音概念(字节概念),605136
33,12,000790.SZ,流感;医药电商;合成生物;装配式建筑;医美概念;创新药;眼科医疗;医疗器械概念;西部大开发;锂电池概念;氟化工概念;融资融券,000790
17,7,603053.SH,天然气;国企改革;西部大开发;碳中和;氢能源;充电桩;沪股通,603053
33,3,003027.SZ,钠离子电池;碳中和;储能,003027
17,22,600335.SH,国企改革;央企国企改革;智能物流;一带一路;独角兽概念;一体化压铸;阿里巴巴概念;长安汽车概念;燃料电池;车联网(车路协同);机器人概念;小米汽车;动力电池回收;工业母机;新能源汽车;华为概念;特斯拉概念;比亚迪概念;小米概念;宁德时代概念;沪股通;融资融券,600335
17,11,600351.SH,维生素;医药电商;流感;仿制药一致性评价;创新药;重组蛋白;幽门螺杆菌概念;农业种植;三胎概念;沪股通;融资融券,600351
33,9,301201.SZ,细胞免疫治疗;CRO概念;创新药;肝炎概念;合成生物;专精特新;减肥药;深股通;融资融券,301201
33,3,002839.SZ,高股息精选;深股通;融资融券,002839
17,8,688212.SH,医疗器械概念;智能医疗;人工智能;专精特新;AI应用;机器人概念;沪股通;融资融券,688212
33,14,301110.SZ,小红书概念;抖音概念(字节概念);阿里巴巴概念;数据要素;AI应用;AI智能体;跨境电商;人工智能;三胎概念;宠物经济;2026一季报预增;2026中报预增;深股通;融资融券,301110
22,3,603517.SH,ST板块;预制菜;冷链物流,603517
33,2,001333.SZ,共同富裕示范区;长三角一体化,001333
33,4,300973.SZ,乳业;冷链物流;深股通;融资融券,300973
33,15,300240.SZ,中俄贸易概念;网约车;统一大市场;智能物流;创投;冷链物流;人工智能;一带一路;航运概念;阿里巴巴概念;车联网(车路协同);新能源汽车;特斯拉概念;无人驾驶;小米概念,300240
17,15,603366.SH,建筑节能;参股银行;蚂蚁集团概念;区块链;空气能热泵;创投;家用电器;智能家居;储能;充电桩;华为概念;光伏概念;特斯拉概念;融资融券;沪股通,603366
17,7,600987.SH,高股息精选;污水处理;共同富裕示范区;染料;黄金概念;沪股通;融资融券,600987
151,6,920160.BJ,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革,920160
17,8,600675.SH,物业管理;预制菜;上海国企改革;土地流转;乡村振兴;国企改革;沪股通;融资融券,600675
17,18,600444.SH,污水处理;水利;合成生物;国企改革;氢能源;光热发电;海工装备;央企国企改革;核电;机器人概念;金属回收;锂电池概念;动力电池回收;可控核聚变;数据中心(AIDC);盐湖提锂;稀土永磁;芯片概念,600444
17,3,600865.SH,信托概念;物业管理;创投,600865
17,4,603615.SH,福建自贸区;可降解塑料;三胎概念;沪股通,603615
17,21,688232.SH,AI应用;虚拟数字人;鸿蒙概念;数据要素;智慧政务;智谱AI;AI智能体;区块链;百度概念;数字经济;DeepSeek概念;云计算;阿里巴巴概念;腾讯概念;人工智能;智慧城市;MLOps概念;房屋检测;华为概念;沪股通;融资融券,688232
17,7,600033.SH,参股保险;参股银行;国企改革;福建自贸区;海峡两岸;融资融券;沪股通,600033
17,13,600218.SH,农机;中俄贸易概念;燃料电池;氢能源;工业互联网;乡村振兴;钒电池;新能源汽车;地下管网;国企改革;减速器;光伏建筑一体化;融资融券,600218
17,13,600252.SH,医药电商;仿制药一致性评价;肝炎概念;生物疫苗;创新药;幽门螺杆菌概念;参股券商;国企改革;医疗器械概念;西部大开发;创投;沪股通;融资融券,600252
33,13,000498.SZ,高股息精选;同花顺中特估100;PPP概念;国企改革;装配式建筑;水利;一带一路;绿色电力;高铁;智慧城市;腾讯概念;深股通;融资融券,000498
33,4,003030.SZ,人造肉;网红经济;宠物经济;共同富裕示范区,003030
17,13,600332.SH,青蒿素;医药电商;生物疫苗;白酒概念;仿制药一致性评价;流感;创新药;国企改革;医疗器械概念;阿里巴巴概念;粤港澳大湾区;沪股通;融资融券,600332
33,7,001248.SZ,注册制次新股;新股与次新股;融资融券;粤港澳大湾区;风电;绿色电力;央企国企改革,001248
33,9,300685.SZ,创新药;基因测序;医疗器械概念;智能医疗;福建自贸区;海峡两岸;深股通;专精特新;融资融券,300685
17,4,601916.SH,高股息精选;共同富裕示范区;融资融券;沪股通,601916
17,7,601828.SH,国企改革;DeepSeek概念;腾讯概念;阿里巴巴概念;抖音概念(字节概念);沪股通;融资融券,601828
33,4,002905.SZ,文化传媒概念;职业教育;粤港澳大湾区;虚拟现实,002905
17,7,601330.SH,生物质能发电;绿色电力;固废处理;国企改革;垃圾分类;阿里巴巴概念;沪股通,601330
33,3,300856.SZ,人民币贬值受益;融资融券;深股通,300856
33,12,002483.SZ,污水处理;一带一路;固废处理;人民币贬值受益;国企改革;航运概念;高端装备;海工装备;风电;天然气;深股通;融资融券,002483
33,9,002727.SZ,医药电商;三胎概念;养老概念;跨境电商;西部大开发;职业教育;医疗器械概念;深股通;融资融券,002727
33,5,002948.SZ,高股息精选;跨境支付(CIPS);一带一路;融资融券;深股通,002948
17,3,603076.SH,啤酒概念;C2M概念;融资融券,603076
33,8,300653.SZ,辅助生殖;合成生物;重组蛋白;医疗器械概念;牙科医疗;专精特新;3D打印;融资融券,300653
17,3,601577.SH,高股息精选;融资融券;沪股通,601577
33,4,300385.SZ,固废处理;专精特新;ST板块;国企改革,300385
17,5,603551.SH,跨境电商;高股息精选;智能家居;家用电器;华为概念,603551
17,6,600782.SH,国企改革;央企国企改革;无人机;新能源汽车;沪股通;融资融券,600782
33,13,002205.SZ,装配式建筑;新型城镇化;地下管网;水利;雄安新区;PPP概念;污水处理;新疆振兴;西部大开发;高铁;国企改革;央企国企改革;风电,002205
151,4,920454.BJ,融资融券;机器人概念;中俄贸易概念;专精特新,920454
17,6,600467.SH,预制菜;中韩自贸区;乡村振兴;流感;白酒概念;融资融券,600467
33,11,002692.SZ,核电;智能电网;充电桩;专精特新;数字孪生;风电;新能源汽车;储能;光伏概念;国企改革;芯片概念,002692
17,12,600359.SH,粮食概念;农业种植;土地流转;农村电商;乳业;乡村振兴;新疆振兴;特色小镇;西部大开发;国企改革;股权转让(并购重组);融资融券,600359
17,11,600827.SH,参股券商;上海国企改革;IP经济(谷子经济);国企改革;创投;阿里巴巴概念;沪股通;融资融券;华为概念;AI眼镜;2026中报预增,600827
17,6,603122.SH,猴痘概念;智能医疗;海峡两岸;长三角一体化;人工智能;沪股通,603122
17,10,600763.SH,眼科医疗;民营医院;辅助生殖;医美概念;智能医疗;AI应用;牙科医疗;DeepSeek概念;沪股通;融资融券,600763
33,11,300087.SZ,粮食概念;玉米;转基因;大豆;农业种植;乡村振兴;俄乌冲突概念;国企改革;央企国企改革;一带一路;ST板块,300087
