market_code,code,股票代码,所属概念,所属概念数量
151,920641,920641.BJ,国企改革;股权转让(并购重组);融资融券;车联网(车路协同);虚拟电厂;智能音箱;智慧灯杆;智慧城市;新能源汽车;家用电器;光伏概念;军工;充电桩;储能;传感器;东数西算(算力);一带一路,17
33,000712,000712.SZ,期货概念;粤港澳大湾区;算力租赁;深股通;融资融券;股权转让(并购重组),6
33,300913,300913.SZ,共封装光学(CPO);光纤概念;铜缆高速连接;5G;数据中心;机器视觉;新型工业化;机器人概念;光伏概念;人民币贬值受益;深股通;融资融券,12
33,000429,000429.SZ,高股息精选;参股券商;国企改革;深股通;粤港澳大湾区;融资融券,6
17,600369,600369.SH,期货概念;国企改革;西部大开发;融资融券;股权转让(并购重组);沪股通,6
17,601399,601399.SH,可控核聚变;核电;海工装备;高端装备;水利;工业母机;央企国企改革;新型工业化;风电;创投;一带一路;抽水蓄能;氢能源;储能;超超临界发电;固废处理;西部大开发;国企改革;乡村振兴;沪股通;融资融券,21
17,603656,603656.SH,储能;新型工业化;食品安全;机器人概念;高端装备;机器视觉;人工智能;数字孪生;金属回收;股权转让(并购重组),10
33,001282,001282.SZ,专精特新;减速器;小米汽车;新能源汽车;机器人概念;比亚迪概念;人形机器人;小米概念;华为汽车;特斯拉概念;融资融券,11
17,603014,603014.SH,医疗器械概念;注册制次新股;一带一路;股权转让(并购重组);新股与次新股;融资融券,6
33,300566,300566.SZ,MiniLED;柔性屏(折叠屏);OLED;AI眼镜;富士康概念;智能穿戴;小米概念;虚拟现实;华为概念;光伏概念;锂电池概念;TOPCON电池;POE胶膜;深股通;融资融券,15
33,300294,300294.SZ,生物疫苗;肝炎概念;仿制药一致性评价;国企改革;回购增持再贷款概念;央企国企改革;深股通;融资融券,8
33,002923,002923.SZ,青蒿素;仿制药一致性评价;创新药;肝炎概念;合成生物;流感;猴痘概念;幽门螺杆菌概念;医药电商;医疗器械概念,10
33,300745,300745.SZ,无线充电;汽车电子;新能源汽车;小米汽车;比亚迪概念;高压快充;充电桩;华为汽车;长安汽车概念;燃料电池;机器人概念;储能;氢能源;融资融券,14
22,600079,600079.SH,芬太尼;流感;肝炎概念;ST板块;创新药;辅助生殖;民营医院;生物疫苗;医疗器械概念;国企改革;央企国企改革;人工智能,12
17,688033,688033.SH,成飞概念;大飞机;商业航天;光伏概念;军工;飞行汽车(eVTOL);碳纤维;新能源汽车;高铁;锂电池概念;京津冀一体化;融资融券,12
33,301369,301369.SZ,中芯国际概念;芯片概念;第三代半导体;专精特新;2025年报预增;创投;深股通;融资融券,8
17,688261,688261.SH,5G;芯片概念;液冷服务器;第三代半导体;人形机器人;数据中心;东数西算(算力);专精特新;比亚迪概念;机器人概念;新能源汽车;高压快充;充电桩;光伏概念;储能;沪股通;融资融券,17
17,600938,600938.SH,页岩气;天然气;同花顺中特估100;高股息精选;碳交易;绿色电力;央企国企改革;国企改革;风电;同花顺出海50;海工装备;沪股通;中字头股票;融资融券,14
17,688726,688726.SH,BC电池;TOPCON电池;钙钛矿电池;第三代半导体;光伏概念;芯片概念;专精特新;比亚迪概念;沪股通;融资融券,10
33,300434,300434.SZ,流感;医药电商;仿制药一致性评价;创新药;维生素;CRO概念;三胎概念;地下管网;PPP概念;西部大开发,10
33,002101,002101.SZ,一体化压铸;华为汽车;飞行汽车(eVTOL);农机;横琴新区;新能源汽车;特斯拉概念;比亚迪概念;宁德时代概念;创投;粤港澳大湾区;低空经济;无人机;汽车电子;华为概念;国企改革;5G;深股通;融资融券,19
151,920656,920656.BJ,融资融券;宠物经济,2
33,002355,002355.SZ,网约车;EDR概念;人脸识别;车联网(车路协同);长安汽车概念;鸿蒙概念;时空大数据;智能座舱;数据要素;人工智能;无人驾驶;百度概念;低空经济;粤港澳大湾区;无人机;飞行汽车(eVTOL);汽车电子;比亚迪概念;算力租赁;东数西算(算力);参股银行;新能源汽车;5G;融资融券,24
33,300443,300443.SZ,风电;海工装备;军工;2025年报预增;减速器;创投;融资融券;深股通,8
17,603065,603065.SH,专精特新;光伏概念;职业教育,3
33,002713,002713.SZ,算力租赁;东数西算(算力);AIGC概念;元宇宙;人工智能;数字经济;互联网金融;数据中心;小米概念;智能家居;智能物流;装配式建筑;ST板块;AI应用,14
17,600239,600239.SH,物业管理;特色小镇;养老概念;国企改革;西部大开发;工业大麻,6
17,600609,600609.SH,智能物流;长安汽车概念;国企改革;新能源汽车;无人驾驶;融资融券;沪股通,7
33,001339,001339.SZ,中国AI 50;算力租赁;AI PC;东数西算(算力);英伟达概念;5G;数据安全;网络安全;信创;云办公;安防;车联网(车路协同);消费电子概念;物联网;人脸识别;智慧城市;智能座舱;机器视觉;ETC;鸿蒙概念;专精特新;工业互联网;DeepSeek概念;人工智能;新型工业化;机器人概念;在线教育;人形机器人;粤港澳大湾区;智能医疗;深股通,31
33,300158,300158.SZ,仿制药一致性评价;维生素;创新药;肝炎概念;医药电商;流感;毛发医疗;医美概念;农业种植;乡村振兴;土地流转;融资融券;深股通,13
151,920533,920533.BJ,储能;专精特新;融资融券;特斯拉概念;机器人概念;无人驾驶;宁德时代概念;新能源汽车;人民币贬值受益;人形机器人,10
33,002761,002761.SZ,装配式建筑;PPP概念;新型城镇化;建筑节能;国企改革;固废处理;污水处理;乡村振兴;水利;雅下水电概念;土壤修复;共同富裕示范区;一带一路;智慧城市;DeepSeek概念;深股通;融资融券,17
33,002613,002613.SZ,建筑节能;装配式建筑;光伏概念;高铁;一带一路;高端装备;钙钛矿电池;苹果概念,8
17,600587,600587.SH,民营医院;合成生物;医疗器械概念;智能医疗;消毒剂;脑机接口;智能物流;国企改革;回购增持再贷款概念;DeepSeek概念;人工智能;医疗废物处理;AI应用;机器人概念;华为概念;人形机器人;光刻胶;沪股通;融资融券,19
17,600815,600815.SH,军工;福建自贸区;地下管网;国企改革;高端装备;海峡两岸;职业教育;智能物流;中俄贸易概念;沪股通,10
17,600593,600593.SH,冰雪产业;露营经济;IP经济(谷子经济);旅游概念;体育产业;元宇宙;国企改革;参股银行;股权转让(并购重组),9
17,603408,603408.SH,跨境电商;养老概念;智能家居;净水概念;人民币贬值受益;海峡两岸;福建自贸区;机器人概念;一带一路;小米概念;芯片概念;沪股通,12
33,002311,002311.SZ,猪肉;宠物经济;同花顺漂亮100;生态农业;深股通;融资融券,6
17,688013,688013.SH,医疗器械概念;智能医疗;专精特新;2025年报预增;融资融券,5
33,001298,001298.SZ,存储芯片;无线耳机;MCU芯片;芯片概念;消费电子概念;小米概念;汽车电子;智能穿戴;传感器;AI眼镜;华为海思概念股;星闪概念;机器人概念;物联网;智能家居;2025年报预增;人民币贬值受益;海峡两岸;深股通,19
33,000858,000858.SZ,白酒概念;超级品牌;同花顺漂亮100;证金持股;参股券商;深股通;融资融券;国企改革;西部大开发,9
33,002385,002385.SZ,转基因;玉米;大豆;粮食概念;猪肉;农业种植;俄乌冲突概念;动物疫苗;农村电商;预制菜;乳业;消毒剂;乡村振兴;合成生物;宠物经济;三胎概念;京津冀一体化;数字乡村;融资融券;深股通;数字经济;DeepSeek概念,22
17,688045,688045.SH,MCU芯片;第三代半导体;AI眼镜;消费电子概念;芯片概念;小米概念;传感器;专精特新;粤港澳大湾区;储能;人形机器人;融资融券,12
17,603496,603496.SH,华为昇腾;云计算;华为鲲鹏;数据安全;信创;算力租赁;网络安全;国产操作系统;东数西算(算力);鸿蒙概念;DeepSeek概念;人工智能;智慧城市;数字孪生;智能医疗;数据中心;华为概念;AI应用;物联网;5G;军民融合;军工;工业互联网;液冷服务器;新型工业化;智能电网;创投;机器人概念;专精特新;光伏概念;融资融券;沪股通,32
33,000513,000513.SZ,仿制药一致性评价;创新药;减肥药;重组蛋白;流感;生物疫苗;辅助生殖;猴痘概念;宠物经济;基因测序;横琴新区;DeepSeek概念;深股通;融资融券,14
33,300078,300078.SZ,家庭医生;数据要素;阿里巴巴概念;养老概念;辅助生殖;百度概念;区块链;无人零售;人工智能;食品安全;智慧城市;共同富裕示范区;电子纸;物联网;安防;人民币贬值受益;机器人概念;芯片概念;股权转让(并购重组);融资融券,20
33,300894,300894.SZ,创投;家用电器;智能家居;机器人概念;人形机器人;深股通;融资融券,7
33,300708,300708.SZ,MicroLED概念;MiniLED;第三代半导体;芯片概念;深股通,5
33,300940,300940.SZ,MicroLED概念;OLED;电子纸;消费电子概念;智能穿戴;新能源汽车;2025年报预增;深股通;融资融券,9
33,002615,002615.SZ,露营经济;人民币贬值受益;智能家居;共同富裕示范区;星闪概念;一带一路;三胎概念;跨境电商;回购增持再贷款概念;华为概念;体育产业;数字经济;网红经济;鸿蒙概念;IP经济(谷子经济);NFT概念,16
33,300814,300814.SZ,共封装光学(CPO);铜缆高速连接;PCB概念;先进封装;5G;MiniLED;毫米波雷达;汽车电子;华为数字能源;数据中心;新能源汽车;华为概念;华为汽车;一带一路;深股通;融资融券,16
17,601279,601279.SH,长安汽车概念;海峡两岸;比亚迪概念;锂电池概念;新能源汽车;沪股通,6
17,600689,600689.SH,人民币贬值受益;创投;物业管理;国企改革;安防;独角兽概念;股权转让(并购重组),7
17,600999,600999.SH,证金持股;沪股通;融资融券;国企改革;央企国企改革,5
17,600976,600976.SH,医药电商;创新药;流感;三胎概念;融资融券;沪股通,6
17,603883,603883.SH,医药电商;养老概念;智能医疗;医疗器械概念;AI智能体;腾讯概念;沪股通;融资融券,8
33,000948,000948.SZ,数字货币;互联网金融;ETC;移动支付;区块链;鸿蒙概念;数字经济;智慧城市;人脸识别;智慧政务;财税数字化;在线教育;信创;网络安全;语音技术;华为鲲鹏;数据安全;DeepSeek概念;人工智能;百度概念;元宇宙;AI智能体;物联网;阿里巴巴概念;腾讯概念;国资云;NFT概念;智能医疗;知识产权保护;创投;多模态AI;华为概念;水利;乡村振兴;军工信息化;机器视觉;军民融合;信托概念;医疗器械概念;军工;数据中心;碳中和;西部大开发;国企改革;AI应用;深股通;融资融券,47
33,002688,002688.SZ,动物疫苗;禽流感;代糖概念;合成生物;粮食概念;宠物经济;玉米;污水处理;西部大开发;人工智能;深股通,11
17,601728,601728.SH,同花顺中特估100;高股息精选;国企改革;央企国企改革;国资云;智慧政务;区块链;数据要素;DeepSeek概念;云计算;AI应用;量子科技;卫星导航;物联网;商业航天;6G概念;中国AI 50;数据中心;5G;中字头股票;融资融券;沪股通,22
17,603076,603076.SH,啤酒概念;C2M概念;融资融券,3
33,002287,002287.SZ,医药电商;流感;创新药;三胎概念;西部大开发;深股通;融资融券,7
17,688199,688199.SH,光刻胶;光刻机;PCB概念;芯片概念;3D打印;专精特新;固态电池;锂电池概念;储能;钠离子电池;京津冀一体化;融资融券,12
33,002060,002060.SZ,抽水蓄能;绿色电力;高股息精选;PPP概念;风电;国企改革;污水处理;水利;新型城镇化;乡村振兴;一带一路;氢能源;储能;智慧城市;燃料电池;粤港澳大湾区;深股通;融资融券,18
33,002840,002840.SZ,养鸡;猪肉;预制菜;冷链物流;碳中和;绿色电力;回购增持再贷款概念;深股通;融资融券,9
33,000650,000650.SZ,医药电商;流感;仿制药一致性评价;生物疫苗;肝炎概念;眼科医疗;三胎概念;创新药;养老概念;医疗器械概念;消毒剂;区块链;脑机接口;智能穿戴;AI眼镜;深股通;融资融券,17
17,688143,688143.SH,光纤概念;共封装光学(CPO);商业航天;特高压;汽车热管理;军工;海工装备;芯片概念;专精特新;DeepSeek概念;沪股通;融资融券,12
17,600478,600478.SH,动力电池回收;固态电池;锂电池概念;小金属概念;储能;氢能源;燃料电池;新能源汽车;两轮车;2025年报预增;军工;航空发动机;共享单车;数据中心;商业航天;军民融合;区块链;融资融券;沪股通,19
33,000525,000525.SZ,草甘膦;农村电商;NMN概念;乡村振兴;合成生物;国企改革;深股通;摘帽;股权转让(并购重组),9
17,688159,688159.SH,算力租赁;云计算;信创;东数西算(算力);智慧政务;阿里巴巴概念;AI智能体;数据要素;星闪概念;鸿蒙概念;车联网(车路协同);华为概念;数据中心;物联网;智慧城市;5G;存储芯片;人工智能;专精特新;低空经济;机器人概念;电力物联网;无人机;粤港澳大湾区;比亚迪概念;水利;智能电网;沪股通;融资融券,29
17,601688,601688.SH,期货概念;证金持股;沪股通;融资融券;互联网金融;参股银行;国企改革,7
33,000538,000538.SZ,超级品牌;高股息精选;医药电商;创新药;证金持股;医美概念;工业大麻;同花顺漂亮100;参股券商;深股通;融资融券;西部大开发;华为概念,13
33,300584,300584.SZ,创新药;辅助生殖;肝炎概念;仿制药一致性评价;幽门螺杆菌概念;猴痘概念;固态电池;锂电池概念;深股通,9
33,002500,002500.SZ,证金持股;国企改革;互联网金融;创投;深股通;融资融券,6
17,603589,603589.SH,白酒概念;沪股通;融资融券,3
17,603707,603707.SH,仿制药一致性评价;减肥药;创新药;重组蛋白;智能医疗;人民币贬值受益;回购增持再贷款概念;AI应用;沪股通;融资融券,10
17,601969,601969.SH,天然气;海南自贸区;黄金概念;小金属概念;金属铜;氟化工概念;金属钴;自由贸易港;碳中和;参股保险;固废处理;乡村振兴;参股银行;土壤修复;回购增持再贷款概念;锂电池概念;旅游概念;创投;沪股通;融资融券,20
33,002689,002689.SZ,航空发动机;机器人概念;2025年报预增;机器视觉;工业互联网;风电;中俄贸易概念;ST板块,8
17,688235,688235.SH,创新药;人民币贬值受益;同花顺出海50;沪股通;融资融券,5
17,600217,600217.SH,供销社;固废处理;西部大开发;金属回收;垃圾分类;动力电池回收;金属铜;沪股通;融资融券,9
17,603898,603898.SH,IP经济(谷子经济);智能家居,2
