market_code,code,所属概念数量,股票代码,所属概念
33,301360,20,301360.SZ,钙钛矿电池;华为手机;宁德时代概念;专精特新;固态电池;机器视觉;MR(混合现实);无线充电;华为概念;富士康概念;东数西算(算力);人工智能;锂电池概念;苹果概念;腾讯概念;消费电子概念;智能穿戴;芯片概念;AI眼镜;融资融券
33,301248,50,301248.SZ,华为昇腾;智谱AI;多模态AI;语音技术;华为鲲鹏;财税数字化;信创;卫星导航;AIGC概念;网络安全;AI智能体;云办公;芯片概念;智慧政务;5G;云计算;时空大数据;数据要素;安防;无人机;华为概念;阿里巴巴概念;东数西算(算力);腾讯概念;人脸识别;区块链;智慧灯杆;数据确权;物联网;数据中心;算力租赁;在线教育;低空经济;数字孪生;数字乡村;华为数字能源;人工智能;智慧城市;液冷服务器;新型工业化;数字经济;DeepSeek概念;机器人概念;智能电网;粤港澳大湾区;智能物流;智能医疗;新型城镇化;AI应用;融资融券
17,688323,15,688323.SH,商业航天;卫星导航;军工;光伏概念;柔性屏(折叠屏);风电;华为概念;专精特新;芯片概念;储能;消费电子概念;固态电池;先进封装;PCB概念;融资融券
33,002279,36,002279.SZ,快手概念;小红书概念;财税数字化;ChatGPT概念;AIGC概念;数据安全;智慧政务;华为鲲鹏;信创;AI智能体;数据要素;网络安全;百度概念;文化传媒概念;抖音概念(字节概念);数字乡村;职业教育;阿里巴巴概念;鸿蒙概念;区块链;腾讯概念;数字经济;DeepSeek概念;网红经济;人工智能;华为概念;智能医疗;低空经济;京津冀一体化;化债概念(AMC概念);数据中心;跨境电商;乡村振兴;雄安新区;AI应用;深股通
33,301207,6,301207.SZ,禽流感;流感;肝炎概念;生物疫苗;深股通;融资融券
17,688599,20,688599.SH,BC电池;TOPCON电池;钙钛矿电池;HJT电池;光伏概念;商业航天;虚拟电厂;光伏建筑一体化;储能;锂电池概念;华为概念;氢能源;东数西算(算力);DeepSeek概念;机器人概念;一带一路;智能家居;同花顺漂亮100;沪股通;融资融券
17,600774,14,600774.SH,医药电商;物业管理;流感;三胎概念;民营医院;医美概念;辅助生殖;幽门螺杆菌概念;创新药;医疗器械概念;DeepSeek概念;低空经济;智能医疗;股权转让(并购重组)
33,002231,7,002231.SZ,ST板块;物联网;军工信息化;军民融合;专精特新;军工;5G
33,301128,28,301128.SZ,富士康概念;液冷服务器;苹果概念;华为手机;PCB概念;人形机器人;比亚迪概念;共封装光学(CPO);华为数字能源;华为汽车;新能源汽车;高端装备;柔性屏(折叠屏);新型工业化;华为海思概念股;芯片概念;无人机;消费电子概念;机器人概念;数据中心;军工;华为概念;无人驾驶;粤港澳大湾区;虚拟现实;人工智能;深股通;融资融券
33,000078,10,000078.SZ,医药电商;流感;维生素;创新药;仿制药一致性评价;医疗器械概念;冷链物流;粤港澳大湾区;深股通;融资融券
33,300644,23,300644.SZ,PEEK材料;碳纤维;汽车热管理;人形机器人;新能源汽车;3D打印;特斯拉概念;特高压;比亚迪概念;充电桩;家用电器;机器人概念;无人机;专精特新;低空经济;高铁;储能;可降解塑料;小米概念;毫米波雷达;5G;回购增持再贷款概念;2025年报预增
17,688032,7,688032.SH,光伏概念;储能;回购增持再贷款概念;专精特新;人民币贬值受益;沪股通;融资融券
17,688478,9,688478.SH,存储芯片;第三代半导体;芯片概念;华为海思概念股;专精特新;比亚迪概念;光伏概念;股权转让(并购重组);融资融券
17,603811,8,603811.SH,医药电商;肝炎概念;流感;猴痘概念;仿制药一致性评价;医疗器械概念;维生素;回购增持再贷款概念
33,301197,13,301197.SZ,新型城镇化;建筑节能;雄安新区;智慧城市;人工智能;蚂蚁集团概念;数据要素;华为概念;回购增持再贷款概念;专精特新;信创;华为鲲鹏;融资融券
33,002297,11,002297.SZ,成飞概念;大飞机;航空发动机;商业航天;军民融合;军工;碳纤维;无人机;国企改革;培育钻石;融资融券
33,300472,14,300472.SZ,体育产业;硅能源;冰雪产业;ST板块;算力租赁;区块链;智慧城市;东数西算(算力);5G;工业互联网;数据中心;AI眼镜;机器人概念;光伏概念
151,920427,8,920427.BJ,消费电子概念;低空经济;先进封装;房屋检测;芯片概念;地下管网;新型城镇化;融资融券
17,603319,20,603319.SH,减速器;人形机器人;PEEK材料;汽车热管理;特斯拉概念;长安汽车概念;新能源汽车;比亚迪概念;机器人概念;汽车电子;飞行汽车(eVTOL);智能物流;一带一路;期货概念;无人驾驶;低空经济;蚂蚁集团概念;腾讯概念;沪股通;融资融券
33,300972,9,300972.SZ,乳业;农业种植;土地流转;乡村振兴;海峡两岸;IP经济(谷子经济);股权转让(并购重组);深股通;融资融券
17,603275,10,603275.SH,减速器;新型工业化;机器人概念;新能源汽车;专精特新;工业互联网;物联网;风电;沪股通;融资融券
33,002529,8,002529.SZ,ST板块;HJT电池;光伏概念;股权转让(并购重组);高端装备;3D打印;新能源汽车;宁德时代概念
33,002105,9,002105.SZ,共享单车;体育产业;海峡两岸;养老概念;三胎概念;医疗器械概念;两轮车;人民币贬值受益;小米概念
17,600789,14,600789.SH,流感;仿制药一致性评价;肝炎概念;毛发医疗;创新药;合成生物;阿尔茨海默概念;宠物经济;消毒剂;国企改革;工业互联网;DeepSeek概念;融资融券;沪股通
33,301122,4,301122.SZ,辅助生殖;医疗器械概念;人民币贬值受益;融资融券
33,002022,7,002022.SZ,流感;肝炎概念;猴痘概念;宠物经济;医疗器械概念;食品安全;智能医疗
17,688320,16,688320.SH,人形机器人;新型工业化;工业母机;传感器;机器人概念;比亚迪概念;工业互联网;富士康概念;专精特新;华为概念;芯片概念;人工智能;宁德时代概念;锂电池概念;沪股通;融资融券
17,688399,11,688399.SH,基因测序;猴痘概念;医药电商;流感;维生素;肝炎概念;医疗器械概念;智能医疗;专精特新;沪股通;融资融券
151,920690,12,920690.BJ,人形机器人;飞行汽车(eVTOL);汽车热管理;低空经济;汽车电子;专精特新;新能源汽车;芯片概念;特斯拉概念;机器人概念;军工;融资融券
17,600340,12,600340.SH,特色小镇;京津冀一体化;雄安新区;低空经济;PPP概念;智慧城市;新型城镇化;人工智能;DeepSeek概念;沪股通;融资融券;股权转让(并购重组)
33,001277,5,001277.SZ,农机;煤炭概念;数据中心;新型工业化;融资融券
33,001335,6,001335.SZ,染料;注册制次新股;人民币贬值受益;一带一路;新股与次新股;融资融券
33,300868,8,300868.SZ,消费电子概念;跨境电商;华为概念;智能穿戴;东数西算(算力);AI眼镜;股权转让(并购重组);融资融券
17,603716,19,603716.SH,脑机接口;DRG/DIP;智能医疗;细胞免疫治疗;养老概念;医疗器械概念;生物疫苗;人工智能;鸿蒙概念;创新药;数据安全;DeepSeek概念;信创;网络安全;华为概念;医疗废物处理;固废处理;AI应用;沪股通
33,002850,13,002850.SZ,减速器;PEEK材料;人形机器人;特斯拉概念;新能源汽车;比亚迪概念;宁德时代概念;机器人概念;固态电池;储能;锂电池概念;深股通;融资融券
33,002291,20,002291.SZ,小红书概念;短剧游戏;快手概念;虚拟数字人;文化传媒概念;Web3.0;NFT概念;抖音概念(字节概念);网红经济;数据要素;广东自贸区;数字经济;人工智能;跨境电商;虚拟现实;乡村振兴;粤港澳大湾区;AI应用;深股通;融资融券
17,688212,4,688212.SH,医疗器械概念;回购增持再贷款概念;沪股通;融资融券
17,688017,9,688017.SH,减速器;人形机器人;同花顺新质50;新型工业化;机器人概念;中国AI 50;专精特新;沪股通;融资融券
33,002634,3,002634.SZ,TOPCON电池;互联网金融;光伏概念
33,001238,8,001238.SZ,宠物经济;露营经济;人民币贬值受益;长三角一体化;共同富裕示范区;跨境电商;碳中和;深股通
17,603322,23,603322.SH,算力租赁;东数西算(算力);Sora概念(文生视频);快手概念;智慧灯杆;多模态AI;5G;智慧城市;AIGC概念;物联网;移动支付;数据要素;DeepSeek概念;人工智能;数据中心;华为概念;粤港澳大湾区;芯片概念;充电桩;智能物流;一带一路;AI应用;沪股通
33,301349,11,301349.SZ,钠离子电池;固态电池;锂电池概念;钒电池;高压快充;储能;光伏概念;专精特新;碳纤维;光纤概念;融资融券
33,300777,9,300777.SZ,商业航天;碳纤维;军民融合;军工;无人机;人形机器人;专精特新;融资融券;深股通
33,301560,15,301560.SZ,空气能热泵;新能源汽车;储能;注册制次新股;汽车热管理;专精特新;比亚迪概念;特斯拉概念;人民币贬值受益;机器人概念;液冷服务器;工业互联网;数据中心;新股与次新股;融资融券
17,600590,29,600590.SH,国产航母;军民融合;军工;卫星导航;军工信息化;太赫兹;无人机;低空经济;碳纤维;6G概念;光伏概念;机器人概念;数据中心;华为概念;燃料电池;氢能源;虚拟现实;创投;一带一路;储能;腾讯概念;区块链;智能电网;AI智能体;电力物联网;IP经济(谷子经济);智能医疗;沪股通;融资融券
22,600696,2,600696.SH,白酒概念;ST板块
17,688636,11,688636.SH,军工信息化;卫星导航;商业航天;华为昇腾;军工;无人机;DeepSeek概念;西部大开发;2025年报预增;沪股通;融资融券
17,603916,10,603916.SH,建筑节能;雅下水电概念;房屋检测;水利;抽水蓄能;风电;核电;可控核聚变;AI应用;融资融券
33,300611,11,300611.SZ,人形机器人;长安汽车概念;比亚迪概念;特斯拉概念;机器人概念;新能源汽车;专精特新;军工;航空发动机;深股通;股权转让(并购重组)
33,002950,7,002950.SZ,医药电商;医美概念;三胎概念;医疗器械概念;回购增持再贷款概念;人民币贬值受益;深股通
33,300916,18,300916.SZ,充电桩;机器人概念;新能源汽车;储能;比亚迪概念;家用电器;汽车电子;粤港澳大湾区;新型烟草(电子烟);物联网;智能家居;消费电子概念;医疗器械概念;露营经济;无线耳机;净水概念;深股通;融资融券
17,688603,5,688603.SH,PCB概念;先进封装;芯片概念;沪股通;融资融券
17,603626,20,603626.SH,特斯拉概念;富士康概念;AI PC;无线耳机;智能音箱;智能穿戴;苹果概念;柔性屏(折叠屏);机器人概念;新型烟草(电子烟);消费电子概念;人民币贬值受益;华为概念;储能;虚拟现实;固态电池;元宇宙;海峡两岸;沪股通;融资融券
17,600838,4,600838.SH,物业管理;参股券商;国企改革;融资融券
33,002506,19,002506.SZ,钙钛矿电池;TOPCON电池;HJT电池;BC电池;光伏建筑一体化;光伏概念;储能;碳中和;钒电池;碳交易;华为数字能源;雄安新区;华为概念;长三角一体化;区块链;蚂蚁集团概念;深股通;数字经济;融资融券
151,920270,6,920270.BJ,人民币贬值受益;特斯拉概念;军工;机器人概念;专精特新;融资融券
33,301066,9,301066.SZ,AIGC概念;AI智能体;NFT概念;数字经济;人工智能;跨境电商;创投;共同富裕示范区;融资融券
33,002426,17,002426.SZ,锂电池概念;PET铜箔;特斯拉概念;华为概念;新能源汽车;AI眼镜;智能穿戴;一带一路;小米概念;消费电子概念;苹果概念;新型工业化;AI PC;一体化压铸;人民币贬值受益;深股通;融资融券
33,301010,8,301010.SZ,冰雪产业;碳中和;建筑节能;冷链物流;数据中心;专精特新;特斯拉概念;融资融券
33,000638,10,000638.SZ,重组蛋白;军民融合;肝炎概念;京津冀一体化;生物疫苗;ST板块;民营医院;军工;粮食概念;玉米
33,301225,12,301225.SZ,PEEK材料;汽车热管理;华为汽车;新能源汽车;比亚迪概念;燃料电池;专精特新;氢能源;车联网(车路协同);医疗器械概念;深股通;融资融券
33,300828,16,300828.SZ,一带一路;光伏概念;风电;京津冀一体化;国企改革;储能;充电桩;数据中心;医疗器械概念;机器人概念;汽车热管理;新能源汽车;5G;比亚迪概念;液冷服务器;股权转让(并购重组)
33,002767,11,002767.SZ,天然气;传感器;水利;新型工业化;机器人概念;芯片概念;物联网;毫米波雷达;华为概念;智慧城市;DeepSeek概念
17,600673,17,600673.SH,液冷服务器;东数西算(算力);数据中心;华为概念;芯片概念;超级电容;2025三季报预增;PVDF概念;人形机器人;储能;锂电池概念;回购增持再贷款概念;氟化工概念;消毒剂;沪股通;融资融券;煤炭概念
33,300227,22,300227.SZ,大飞机;成飞概念;3D打印;无人机;军工;军民融合;低空经济;量子科技;富士康概念;PCB概念;苹果概念;比亚迪概念;新型工业化;新能源汽车;5G;光纤概念;机器视觉;华为概念;宁德时代概念;粤港澳大湾区;医美概念;股权转让(并购重组)
33,301295,8,301295.SZ,汽车电子;小米概念;光伏概念;新能源汽车;智能家居;专精特新;智能电网;融资融券
17,688559,24,688559.SH,BC电池;TOPCON电池;固态电池;富士康概念;宁德时代概念;光伏概念;锂电池概念;电子纸;MicroLED概念;华为概念;3D打印;苹果概念;比亚迪概念;飞行汽车(eVTOL);新型工业化;PCB概念;特斯拉概念;第三代半导体;新能源汽车;医疗器械概念;医美概念;钙钛矿电池;沪股通;融资融券
33,002620,8,002620.SZ,ST板块;光伏建筑一体化;建筑节能;ERP概念;装配式建筑;新型城镇化;光伏概念;绿色电力
17,600829,9,600829.SH,民营医院;医药电商;流感;黑龙江自贸区;冷链物流;眼科医疗;宠物经济;医疗器械概念;沪股通
33,300933,10,300933.SZ,高压快充;智能电网;充电桩;光伏概念;特高压;专精特新;机器人概念;东数西算(算力);算力租赁;融资融券
33,301176,5,301176.SZ,PCB概念;MiniLED;汽车电子;锂电池概念;融资融券
33,300942,7,300942.SZ,医疗器械概念;流感;食品安全;宠物经济;粤港澳大湾区;专精特新;融资融券
33,001260,5,001260.SZ,长安汽车概念;华为汽车;比亚迪概念;小米汽车;小米概念
22,603843,22,603843.SH,赛马概念;ST板块;特色小镇;金属锌;盐湖提锂;算力租赁;东数西算(算力);智慧政务;地下管网;新型城镇化;金属铜;小金属概念;PPP概念;旅游概念;光伏概念;乡村振兴;一带一路;西部大开发;固废处理;水利;充电桩;雅下水电概念
17,603507,11,603507.SH,光热发电;光伏概念;专精特新;海工装备;机器人概念;风电;氢能源;人民币贬值受益;回购增持再贷款概念;一带一路;融资融券
33,300318,8,300318.SZ,猴痘概念;肝炎概念;流感;三胎概念;生物疫苗;医疗器械概念;京津冀一体化;深股通
