code,所属概念数量,所属概念,股票代码,market_code
002178,17,智慧政务;鸿蒙概念;智慧城市;数据要素;AI智能体;家庭医生;AI应用;物联网;安防;DeepSeek概念;人工智能;华为概念;智能医疗;数据中心(AIDC);养老概念;碳中和;医疗器械概念,002178.SZ,33
300304,16,无人驾驶;汽车电子;传感器;新能源汽车;比亚迪概念;专精特新;机器人概念;海峡两岸;芯片概念;横琴新区;充电桩;创投;储能;汽车芯片;绿色电力;深股通,300304.SZ,33
300883,3,烟草;工业互联网;融资融券,300883.SZ,33
600293,5,国企改革;回购增持再贷款概念;参股银行;硅能源;融资融券,600293.SH,17
000021,23,存储芯片;先进封装;共封装光学(CPO);第三代半导体;芯片概念;汽车电子;超级电容;智能电网;物联网;无人机;虚拟电厂;新能源汽车;机器人概念;储能;区块链;数字经济;人民币贬值受益;智能物流;医疗器械概念;央企国企改革;深股通;国企改革;融资融券,000021.SZ,33
601133,8,中芯国际概念;存储芯片;柔性屏(折叠屏);OLED;芯片概念;装配式建筑;沪股通;融资融券,601133.SH,17
300608,48,云办公;华为欧拉;算力租赁;云计算;财税数字化;数据安全;华为鲲鹏;智慧政务;电子身份证;数据确权;Web3.0;信创;东数西算(算力);多模态AI;鸿蒙概念;人脸识别;数字孪生;数据要素;数据中心(AIDC);AI智能体;区块链;智慧城市;语音技术;在线教育;AIGC概念;6G概念;虚拟数字人;AI应用;C2M概念;物联网;5G;DeepSeek概念;车联网(车路协同);华为概念;数字经济;互联网金融;人工智能;职业教育;工业互联网;智能医疗;卫星导航;消费电子概念;低空经济;机器人概念;雄安新区;MicroLED概念;乡村振兴;股权转让(并购重组),300608.SZ,33
002962,9,汽车电子;消费电子概念;MR(混合现实);小米概念;虚拟现实;人民币贬值受益;安防;华为概念;专精特新,002962.SZ,33
688332,19,AI眼镜;智能音箱;星闪概念;语音技术;无线耳机;芯片概念;智能穿戴;共封装光学(CPO);物联网;消费电子概念;抖音概念(字节概念);小米概念;独角兽概念;专精特新;百度概念;人工智能;2025年报预增;沪股通;融资融券,688332.SH,17
002795,7,股权转让(并购重组);人民币贬值受益;光伏概念;医疗器械概念;TOPCON电池;民营医院;BC电池,002795.SZ,33
688213,22,汽车芯片;国家大基金持股;芯片概念;AI眼镜;消费电子概念;传感器;机器视觉;汽车电子;专精特新;小米概念;比亚迪概念;华为概念;同花顺新质50;安防;物联网;无人驾驶;机器人概念;2025年报预增;智能家居;MicroLED概念;沪股通;融资融券,688213.SH,17
000863,17,Web3.0;文化传媒概念;人工智能;数字经济;物业管理;元宇宙;租售同权;智能家居;虚拟现实;创投;IP经济(谷子经济);旅游概念;长三角一体化;一带一路;光伏建筑一体化;深股通;融资融券,000863.SZ,33
301169,31,华为昇腾;阿里巴巴概念;云计算;腾讯概念;信创;云办公;数据安全;AIGC概念;数据确权;元宇宙;华为概念;AI智能体;苹果概念;数据要素;数字孪生;智慧政务;时空大数据;鸿蒙概念;人工智能;蚂蚁集团概念;智慧城市;财税数字化;DeepSeek概念;烟草;数字经济;数字乡村;互联网金融;跨境电商;跨境支付(CIPS);一带一路;融资融券,301169.SZ,33
688088,28,多模态AI;AI视频;虚拟数字人;AIGC概念;AI应用;抖音概念(字节概念);元宇宙;人脸识别;空间计算;虚拟现实;人工智能;机器视觉;同花顺新质50;智慧城市;安防;华为概念;小米概念;智能座舱;MR(混合现实);机器人概念;智能穿戴;长安汽车概念;无人驾驶;AI眼镜;消费电子概念;芯片概念;沪股通;融资融券,688088.SH,17
301513,10,注册制次新股;钠离子电池;宁德时代概念;固态电池;锂电池概念;比亚迪概念;高端装备;钙钛矿电池;新股与次新股;融资融券,301513.SZ,33
688629,22,共封装光学(CPO);铜缆高速连接;5G;数据中心(AIDC);卫星导航;商业航天;高压快充;华为概念;阿里巴巴概念;腾讯概念;无人机;军工;低空经济;比亚迪概念;核电;机器人概念;新能源汽车;高铁;西部大开发;国企改革;沪股通;融资融券,688629.SH,17
688037,10,中芯国际概念;存储芯片;先进封装;光刻胶;芯片概念;华为海思概念股;专精特新;国企改革;沪股通;融资融券,688037.SH,17
688800,27,铜缆高速连接;6G概念;5G;液冷服务器;毫米波雷达;卫星导航;数据中心(AIDC);商业航天;高压快充;专精特新;比亚迪概念;军工;充电桩;光伏概念;换电概念;特斯拉概念;军民融合;储能;人形机器人;新能源汽车;机器人概念;低空经济;2025年报预增;飞行汽车(eVTOL);医疗器械概念;沪股通;融资融券,688800.SH,17
002222,10,光纤概念;共封装光学(CPO);无人驾驶;海峡两岸;华为概念;虚拟现实;福建自贸区;国企改革;深股通;融资融券,002222.SZ,33
688007,15,华为汽车;智能座舱;虚拟现实;家用电器;机器人概念;新能源汽车;小米概念;比亚迪概念;星闪概念;汽车电子;粤港澳大湾区;AI眼镜;海工装备;沪股通;融资融券,688007.SH,17
600366,17,稀土永磁;小金属概念;特斯拉概念;2025年报预增;比亚迪概念;新能源汽车;苹果概念;人形机器人;机器人概念;低空经济;无线耳机;消费电子概念;共同富裕示范区;创投;超导概念;沪股通;融资融券,600366.SH,17
688375,18,军工信息化;卫星导航;商业航天;军民融合;6G概念;军工;无人机;DeepSeek概念;5G;毫米波雷达;芯片概念;央企国企改革;第三代半导体;国企改革;回购增持再贷款概念;先进封装;沪股通;融资融券,688375.SH,17
000100,22,MicroLED概念;MiniLED;柔性屏(折叠屏);OLED;绿色电力;回购增持再贷款概念;虚拟现实;AI眼镜;消费电子概念;工业互联网;2025年报预增;参股银行;小米概念;比亚迪概念;深股通;融资融券;华为概念;光伏概念;硅能源;粤港澳大湾区;芯片概念;超级品牌,000100.SZ,33
603722,4,丙烯酸;燃料电池;人民币贬值受益;专精特新,603722.SH,17
300345,13,HJT电池;TOPCON电池;BC电池;硅能源;碳中和;光伏概念;储能;智能电网;机器人概念;智慧城市;军民融合;军工;华为概念,300345.SZ,33
600980,8,稀土永磁;小金属概念;金属钴;3D打印;机器人概念;国企改革;央企国企改革;绿色电力,600980.SH,17
300774,13,金属铅;金属锌;金属铜;小金属概念;盐湖提锂;专精特新;DeepSeek概念;污水处理;水利;净水概念;京津冀一体化;PPP概念;融资融券,300774.SZ,33
603501,21,OLED;中芯国际概念;汽车芯片;汽车电子;AI眼镜;MCU芯片;传感器;华为手机;无线耳机;机器视觉;芯片概念;消费电子概念;无人驾驶;小米概念;华为概念;英伟达概念;人民币贬值受益;医疗器械概念;同花顺漂亮100;融资融券;沪股通,603501.SH,17
002587,37,MicroLED概念;足球概念;MiniLED;智慧灯杆;柔性屏(折叠屏);虚拟现实;广东自贸区;体育产业;语音技术;MR(混合现实);消费电子概念;人脸识别;粤港澳大湾区;元宇宙;华为概念;物联网;在线教育;5G;抖音概念(字节概念);机器人概念;智慧城市;腾讯概念;人工智能;苹果概念;AIGC概念;专精特新;区块链;信创;虚拟数字人;数字经济;AI应用;智慧政务;互联网金融;ChatGPT概念;华为鲲鹏;旅游概念;英伟达概念,002587.SZ,33
301596,11,减速器;人形机器人;新型工业化;机器人概念;新能源汽车;无人机;核电;西部大开发;风电;融资融券;深股通,301596.SZ,33
301566,6,5G;军工;专精特新;医疗器械概念;深股通;融资融券,301566.SZ,33
300895,23,算力租赁;数据确权;云计算;国资云;数据安全;东数西算(算力);网络安全;抖音概念(字节概念);阿里巴巴概念;电力物联网;数据要素;数据中心(AIDC);数字孪生;量子科技;数字经济;DeepSeek概念;华为概念;物联网;京津冀一体化;核电;国企改革;深股通;融资融券,300895.SZ,33
688113,9,专精特新;比亚迪概念;小米概念;新能源汽车;小米汽车;华为汽车;军工;航空发动机;融资融券,688113.SH,17
920139,9,上海自贸区;融资融券;芯片概念;中芯国际概念;汽车芯片;MCU芯片;存储芯片;先进封装;专精特新,920139.BJ,151
688620,16,芯片概念;AI眼镜;智能穿戴;消费电子概念;小米概念;无线耳机;专精特新;人脸识别;物联网;智能家居;阿里巴巴概念;东数西算(算力);人工智能;DeepSeek概念;人民币贬值受益;融资融券,688620.SH,17
603989,16,5G;高压快充;液冷服务器;数据中心(AIDC);华为概念;比亚迪概念;充电桩;新能源汽车;储能;固态电池;机器人概念;军工;低空经济;沪股通;新疆振兴;融资融券,603989.SH,17
300611,11,长安汽车概念;人形机器人;机器人概念;比亚迪概念;新能源汽车;专精特新;特斯拉概念;军工;航空发动机;深股通;股权转让(并购重组),300611.SZ,33
920981,7,共封装光学(CPO);芯片概念;消费电子概念;融资融券;华为海思概念股;汽车电子;专精特新,920981.BJ,151
600207,11,光热发电;天然气;国企改革;医疗器械概念;建筑节能;储能;光伏概念;富士康概念;芯片概念;沪股通;融资融券,600207.SH,17
300656,15,汽车芯片;第三代半导体;芯片概念;传感器;华为概念;机器视觉;电子身份证;比亚迪概念;无人机;光伏概念;粤港澳大湾区;人工智能;特高压;海峡两岸;储能,300656.SZ,33
300224,13,稀土永磁;小金属概念;2025年报预增;低空经济;新能源汽车;机器人概念;人形机器人;消费电子概念;家用电器;高压快充;绿色电力;深股通;融资融券,300224.SZ,33
300838,4,中俄贸易概念;专精特新;高端装备;芯片概念,300838.SZ,33
300134,36,柔性屏(折叠屏);5G;物联网;新型烟草(电子烟);虚拟现实;华为概念;消费电子概念;小米概念;云游戏;智能穿戴;粤港澳大湾区;职业教育;华为手机;新型工业化;元宇宙;苹果概念;新能源汽车;人工智能;芯片概念;机器人概念;6G概念;3D打印;空间计算;AIGC概念;在线教育;工业母机;创投;军工;特斯拉概念;锂电池概念;文化传媒概念;氢能源;国企改革;深股通;股权转让(并购重组);融资融券,300134.SZ,33
000701,28,无人零售;海峡两岸;智慧城市;车联网(车路协同);物联网;互联网金融;福建自贸区;创投;数字经济;智能物流;石墨烯;Web3.0;专精特新;无人机;低空经济;一带一路;小米概念;军工信息化;国企改革;AIGC概念;统一大市场;华为汽车;金属镍;小米汽车;IP经济(谷子经济);金属铜;MiniLED;小金属概念,000701.SZ,33
300382,13,C2M概念;专精特新;人形机器人;工业互联网;机器人概念;新能源汽车;储能;锂电池概念;宁德时代概念;减速器;绿色电力;融资融券;深股通,300382.SZ,33
300200,11,光刻胶;有机硅概念;芯片概念;OLED;专精特新;比亚迪概念;光伏概念;新能源汽车;高铁;军工;核电,300200.SZ,33
688521,19,汽车芯片;国家大基金持股;MCU芯片;AI手机;先进封装;芯片概念;数字货币;智能音箱;阿里巴巴概念;东数西算(算力);物联网;腾讯概念;AI眼镜;上海自贸区;虚拟现实;人工智能;无人驾驶;沪股通;融资融券,688521.SH,17
688722,11,人形机器人;机器人概念;专精特新;大飞机;军工;商业航天;医疗器械概念;海工装备;国企改革;央企国企改革;融资融券,688722.SH,17
000547,33,军工信息化;军民融合;卫星导航;商业航天;军工;无人机;低空经济;网络安全;安防;数据安全;信创;华为鲲鹏;海工装备;智慧政务;多模态AI;数字经济;人工智能;华为欧拉;元宇宙;DeepSeek概念;华为概念;5G;虚拟现实;海峡两岸;福建自贸区;MR(混合现实);央企国企改革;乡村振兴;芯片概念;国企改革;风电;深股通;融资融券,000547.SZ,33
301125,4,专精特新;人民币贬值受益;中俄贸易概念;融资融券,301125.SZ,33
688678,16,人形机器人;富士康概念;消费电子概念;苹果概念;比亚迪概念;特斯拉概念;新能源汽车;机器人概念;智能穿戴;海峡两岸;光伏概念;2026一季报预增;TOPCON电池;医疗器械概念;沪股通;融资融券,688678.SH,17
000050,21,电子纸;MicroLED概念;MiniLED;柔性屏(折叠屏);OLED;苹果概念;智能座舱;虚拟现实;汽车电子;智能穿戴;消费电子概念;小米概念;华为概念;智能家居;回购增持再贷款概念;央企国企改革;国企改革;碳中和;芯片概念;深股通;融资融券,000050.SZ,33
300887,31,脑机接口;军工信息化;食品安全;基因测序;房屋检测;低空经济;京津冀一体化;无人机;军工;医疗器械概念;猴痘概念;机器人概念;商业航天;三胎概念;辅助生殖;人形机器人;土壤修复;PM2.5;幽门螺杆菌概念;海工装备;新能源汽车;5G;肝炎概念;CRO概念;核污染防治;特斯拉概念;碳中和;储能;碳交易;深股通;融资融券,300887.SZ,33
688535,12,存储芯片;先进封装;芯片概念;汽车芯片;汽车电子;专精特新;华为概念;光伏概念;回购增持再贷款概念;股权转让(并购重组);沪股通;融资融券,688535.SH,17
002402,34,语音技术;机器视觉;新型工业化;人工智能;长安汽车概念;机器人概念;卫星导航;比亚迪概念;AI智能体;智能座舱;物联网;军工;小米概念;智能家居;人形机器人;汽车热管理;家用电器;DeepSeek概念;商业航天;人民币贬值受益;2025年报预增;智能穿戴;智能医疗;粤港澳大湾区;汽车电子;5G;一带一路;芯片概念;华为海思概念股;储能;汽车芯片;第三代半导体;深股通;融资融券,002402.SZ,33
002456,28,虚拟现实;星闪概念;元宇宙;柔性屏(折叠屏);智能座舱;汽车电子;MR(混合现实);人脸识别;小米概念;车联网(车路协同);AI眼镜;无人驾驶;消费电子概念;毫米波雷达;智能家居;长安汽车概念;华为概念;智慧城市;传感器;人形机器人;OLED;机器视觉;机器人概念;海峡两岸;医疗器械概念;深股通;融资融券;股权转让(并购重组),002456.SZ,33
688545,11,国家大基金持股;中芯国际概念;存储芯片;先进封装;光刻胶;芯片概念;独角兽概念;磷化工;国企改革;沪股通;融资融券,688545.SH,17
688700,14,PCB概念;PET铜箔;华为手机;芯片概念;固态电池;锂电池概念;专精特新;光伏概念;高端装备;2025年报预增;海峡两岸;HJT电池;融资融券;沪股通,688700.SH,17
