code,所属概念,股票代码,所属概念数量,market_code
603222,民营医院;医疗器械概念;医美概念;细胞免疫治疗;回购增持再贷款概念;幽门螺杆菌概念;创新药;融资融券,603222.SH,8,17
300509,专精特新;机器人概念;2025年报预增;机器视觉,300509.SZ,4,33
300030,医疗器械概念;细胞免疫治疗;智能医疗;家庭医生;横琴新区;PPP概念;人工智能;DeepSeek概念;数据要素;粤港澳大湾区;云计算;国企改革,300030.SZ,12,33
300989,新型城镇化;低空经济;旅游概念;乡村振兴;智慧城市;空间计算;粤港澳大湾区;一带一路;人工智能;时空大数据;算力租赁;数据要素;AI应用;融资融券,300989.SZ,14,33
301101,智能穿戴;IP经济(谷子经济);AI眼镜;小米概念;消费电子概念;深股通;融资融券,301101.SZ,7,33
600590,太赫兹;国产航母;光伏概念;6G概念;卫星导航;军工;军民融合;碳纤维;军工信息化;无人机;数据中心;氢能源;低空经济;储能;燃料电池;智能电网;华为概念;机器人概念;电力物联网;一带一路;虚拟现实;创投;腾讯概念;AI智能体;区块链;智能医疗;IP经济(谷子经济);沪股通;融资融券,600590.SH,29,17
301052,文化传媒概念;AIGC概念;元宇宙;数据要素;IP经济(谷子经济);网红经济;人工智能;数字经济;三胎概念;AI应用;深股通;融资融券,301052.SZ,12,33
600250,IP经济(谷子经济);跨境电商;旅游概念;养老概念;低空经济;国企改革,600250.SH,6,17
300523,股权转让(并购重组);地下管网;国资云;财税数字化;智慧城市;时空大数据;核污染防治;安防;天然气;京津冀一体化;腾讯概念;水利;人工智能;DeepSeek概念;AI智能体;低空经济;ChatGPT概念;物联网;云计算;无人机;网络安全;机器人概念;华为概念;央企国企改革;高端装备;一带一路;国企改革;传感器;芯片概念;深股通,300523.SZ,30,33
600829,民营医院;流感;医药电商;眼科医疗;黑龙江自贸区;冷链物流;医疗器械概念;宠物经济;沪股通,600829.SH,9,17
000859,光刻胶;柔性屏(折叠屏);芯片概念;新能源汽车;装配式建筑;一带一路;国企改革;雄安新区;深股通;融资融券,000859.SZ,10,33
001207,特高压;固态电池,001207.SZ,2,33
300477,金属钴;ST板块;小金属概念;金属铜;金属镍;锂电池概念;智能电网;充电桩;电力物联网;储能;光伏概念;比亚迪概念;新能源汽车;区块链,300477.SZ,14,33
000957,中俄贸易概念;国企改革;氢能源;燃料电池;回购增持再贷款概念;人民币贬值受益;新能源汽车;无人驾驶;汽车电子;车联网(车路协同);人工智能;深股通;融资融券,000957.SZ,13,33
300651,足球概念;体育产业;2025年报预增,300651.SZ,3,33
300241,智能家居;MiniLED;MicroLED概念;汽车电子;电子纸;消费电子概念;传感器;粤港澳大湾区;小米概念;智能座舱;虚拟现实;比亚迪概念;2025年报预增,300241.SZ,13,33
300787,储能;智能家居;机器人概念;一带一路;人民币贬值受益;苹果概念;安防;消费电子概念;智能穿戴;无线充电;无线耳机;宠物经济;锂电池概念;第三代半导体,300787.SZ,14,33
002441,风电;智能电网;充电桩;核电;新能源汽车;宁德时代概念;机器人概念;数据中心;物联网;数字经济;职业教育;深股通;融资融券,002441.SZ,13,33
688302,创新药;西部大开发;沪股通;融资融券,688302.SH,4,17
301503,粤港澳大湾区;人民币贬值受益;智能物流;机器人概念;中俄贸易概念;数据中心;人工智能;一带一路;消费电子概念;电子竞技;芯片概念;融资融券,301503.SZ,12,33
601086,IP经济(谷子经济);参股券商;家用电器;西部大开发;沪股通,601086.SH,5,17
003003,可降解塑料;跨境电商;冷链物流;工业互联网,003003.SZ,4,33
920039,人工智能;碳交易;国企改革;新型城镇化;军工;数据要素;区块链;融资融券;碳中和,920039.BJ,9,151
603007,ST板块;机器人概念;新型城镇化;新能源汽车;PPP概念;储能;装配式建筑;传感器;汽车芯片;股权转让(并购重组),603007.SH,10,22
301212,消毒剂;可降解塑料;锂电池概念;专精特新;共同富裕示范区;融资融券,301212.SZ,6,33
300287,时空大数据;华为鲲鹏;智慧政务;Web3.0;信创;网络安全;AI智能体;数据要素;AIGC概念;鸿蒙概念;在线教育;虚拟数字人;元宇宙;数字经济;智慧城市;DeepSeek概念;卫星导航;算力租赁;人工智能;数字孪生;东数西算(算力);虚拟现实;华为概念;低空经济;物联网;军工;京津冀一体化;食品安全;数据中心;5G;机器人概念;MCU芯片;芯片概念;乡村振兴;智能电网;共封装光学(CPO);深股通;融资融券,300287.SZ,38,33
002412,医药电商;流感;幽门螺杆菌概念;仿制药一致性评价;肝炎概念;创新药;农业种植;参股银行;融资融券,002412.SZ,9,33
002407,钠离子电池;氟化工概念;固态电池;PVDF概念;动力电池回收;锂电池概念;硅能源;储能;特斯拉概念;比亚迪概念;新能源汽车;中芯国际概念;回购增持再贷款概念;存储芯片;第三代半导体;芯片概念;工业互联网;融资融券;深股通;创投;数字孪生;独角兽概念,002407.SZ,22,33
300100,人形机器人;华为汽车;PEEK材料;工业母机;长安汽车概念;智能座舱;机器人概念;特斯拉概念;比亚迪概念;汽车电子;新能源汽车;低空经济;工业互联网;深股通;融资融券,300100.SZ,15,33
300430,脑机接口;AI应用;医疗器械概念;养老概念;DeepSeek概念;京津冀一体化;工业大麻;三胎概念;专精特新;消毒剂;合成生物;智能物流;新型工业化;深股通,300430.SZ,14,33
688503,BC电池;HJT电池;TOPCON电池;OLED;液冷服务器;光伏概念;芯片概念;5G;汽车电子;专精特新;商业航天;卫星导航;沪股通;融资融券,688503.SH,14,17
920662,风电;军民融合;海工装备;数据中心;氢能源;燃料电池;新能源汽车;充电桩;液冷服务器;融资融券;储能;专精特新,920662.BJ,12,151
600228,ST板块;拼多多概念;小红书概念;抖音概念(字节概念);人工智能;苹果概念;小米概念;DeepSeek概念;AI智能体;百度概念,600228.SH,10,22
603666,脑机接口;医疗器械概念;人形机器人;传感器;新型工业化;机器视觉;机器人概念;专精特新;人工智能;低空经济;华为概念;无人机;ChatGPT概念;多模态AI;腾讯概念;智能电网;AIGC概念;充电桩;沪股通,603666.SH,19,17
920278,养老概念;宠物经济;智能医疗;融资融券;跨境电商;阿里巴巴概念;医疗器械概念;人民币贬值受益,920278.BJ,8,151
688076,减肥药;创新药;CRO概念;肝炎概念;流感;辅助生殖;合成生物;ST板块;AI应用;智能医疗;专精特新;人民币贬值受益,688076.SH,12,22
301077,人工智能;AI应用;专精特新;东数西算(算力);跨境电商;AI智能体;量子科技;储能;英伟达概念;融资融券,301077.SZ,10,33
002752,福建自贸区;海峡两岸;储能;IP经济(谷子经济);新能源汽车;抖音概念(字节概念);深股通,002752.SZ,7,33
920570,量子科技;高端装备;融资融券;风电;芯片概念;军工;机器人概念;光伏概念;专精特新;硅能源;核电;第三代半导体;海工装备;新型工业化;工业母机,920570.BJ,15,151
688383,先进封装;芯片概念;MiniLED;人形机器人;商业航天;机器人概念;锂电池概念;华为概念;沪股通;融资融券,688383.SH,10,17
603901,新型工业化;人形机器人;机器人概念;机器视觉;2025年报预增;沪股通,603901.SH,6,17
300603,算力租赁;云计算;东数西算(算力);信创;网络安全;智慧政务;数字乡村;阿里巴巴概念;腾讯概念;百度概念;区块链;抖音概念(字节概念);DeepSeek概念;数字经济;数据确权;华为概念;智慧城市;数据中心;互联网金融;车联网(车路协同);时空大数据;独角兽概念;安防;物联网;ETC;5G;文化传媒概念;液冷服务器;网红经济;水利;一带一路;西部大开发;新疆振兴;AI应用;深股通,300603.SZ,35,33
603335,一体化压铸;新能源汽车;人民币贬值受益;动力电池回收;锂电池概念;宁德时代概念;融资融券,603335.SH,7,17
920212,无人驾驶;一带一路;储能;融资融券;汽车电子;消费电子概念;车联网(车路协同);智能家居;电子竞技;智能穿戴;新能源汽车,920212.BJ,11,151
300652,脑机接口;人形机器人;机器人概念;无人驾驶;芯片概念;长安汽车概念;专精特新;新能源汽车;深股通,300652.SZ,9,33
300665,新型城镇化;地下管网;有机硅概念;光伏建筑一体化;农业种植;高铁;一带一路;水利;新能源汽车;风电;光伏概念;专精特新;核电;股权转让(并购重组),300665.SZ,14,33
300143,脑机接口;高压氧舱;智能医疗;AI智能体;人工智能;DeepSeek概念;养老概念;医疗器械概念;医美概念;民营医院;物联网;创投;机器人概念;AI应用;融资融券;深股通,300143.SZ,16,33
600238,海南自贸区;白酒概念;跨境电商;ST板块;养老概念;国企改革;专精特新,600238.SH,7,22
603917,一体化压铸;小米汽车;新能源汽车;长三角一体化;比亚迪概念;宁德时代概念,603917.SH,6,17
002777,DRG/DIP;家庭医生;AI智能体;数据要素;阿里巴巴概念;云计算;智慧政务;华为鲲鹏;蚂蚁集团概念;华为昇腾;区块链;鸿蒙概念;数据安全;信创;智能医疗;DeepSeek概念;网络安全;人工智能;数字乡村;数字经济;人脸识别;移动支付;智慧城市;军工信息化;养老概念;AI应用;食品安全;华为概念;安防;物联网;军民融合;数据中心;机器视觉;军工;乡村振兴;西部大开发;国企改革;新疆振兴;深股通,002777.SZ,39,33
300571,数字水印;算力租赁;智谱AI;短剧游戏;华为昇腾;虚拟数字人;快手概念;腾讯概念;阿里巴巴概念;多模态AI;文化传媒概念;元宇宙;鸿蒙概念;数据要素;东数西算(算力);虚拟现实;DeepSeek概念;IP经济(谷子经济);数字经济;智能音箱;WiFi 6;数据中心;6G概念;5G;低空经济;F5G概念;无人机;智能家居;芯片概念;机器人概念;人形机器人;共封装光学(CPO);储能,300571.SZ,33,33
301207,禽流感;流感;生物疫苗;肝炎概念;深股通;融资融券,301207.SZ,6,33
300883,烟草;工业互联网;融资融券,300883.SZ,3,33
300390,固态电池;小金属概念;宁德时代概念;锂电池概念;储能;新能源汽车;存储芯片;中芯国际概念;芯片概念;华为概念;医疗器械概念;融资融券;深股通,300390.SZ,13,33
600586,钙钛矿电池;光伏建筑一体化;光伏概念;建筑节能;一带一路;特斯拉概念;融资融券;沪股通,600586.SH,8,17
688403,存储芯片;先进封装;OLED;芯片概念;专精特新;人民币贬值受益;沪股通;融资融券,688403.SH,8,17
920374,物联网;毫米波雷达;阿里巴巴概念;融资融券;机器人概念;专精特新;人民币贬值受益;星闪概念;传感器,920374.BJ,9,151
301041,5G;富士康概念;PCB概念;数据中心;汽车电子;华为概念;毫米波雷达;新型工业化;比亚迪概念;6G概念;粤港澳大湾区;机器人概念;专精特新;无人机;工业互联网;创投;腾讯概念;信创;职业教育;百度概念;军工;虚拟电厂;商业航天;中俄贸易概念;特高压;智能医疗;柔性直流输电;融资融券,301041.SZ,28,33
301100,POE胶膜;光伏概念;可降解塑料;一带一路;专精特新;融资融券,301100.SZ,6,33
002687,创投,002687.SZ,1,33
603909,福建自贸区;海峡两岸;新型城镇化;新疆振兴;房屋检测;水利;国企改革;智慧城市;人工智能,603909.SH,9,17
603091,可降解塑料;人民币贬值受益;乡村振兴;跨境电商;沪股通;融资融券,603091.SH,6,17
603385,装配式建筑;雄安新区;智能家居,603385.SH,3,17
301393,CRO概念;创新药;减肥药;深股通;融资融券,301393.SZ,5,33
003026,芯片概念;汽车电子;传感器;2025年报预增,003026.SZ,4,33
603885,上海自贸区;沪股通;融资融券,603885.SH,3,17
301388,充电桩;光伏概念;专精特新;传感器;物联网;融资融券,301388.SZ,6,33
603908,露营经济;共同富裕示范区;跨境电商;体育产业;一带一路;融资融券,603908.SH,6,17
688165,减速器;人形机器人;新型工业化;机器视觉;机器人概念;工业互联网;新能源汽车;富士康概念;华为概念;人工智能;专精特新;光伏概念;氢能源;国企改革;沪股通;融资融券,688165.SH,16,17
300368,互联网金融;无人零售;信创;智慧城市;云计算;京津冀一体化;华为概念;机器人概念;雄安新区;算力租赁;国企改革;数据中心;风电;股权转让(并购重组);深股通;摘帽,300368.SZ,16,33
603108,华为盘古;AIGC概念;AI智能体;智能医疗;DeepSeek概念;人工智能;华为概念;创投;医疗器械概念;AI应用;猴痘概念;幽门螺杆菌概念;国企改革;沪股通;融资融券,603108.SH,15,17
300061,抖音概念(字节概念);腾讯概念;阿里巴巴概念;智慧政务;云计算;数据要素;网络安全;数字经济;东数西算(算力);互联网保险;华为概念;AI应用;融资融券;深股通;股权转让(并购重组),300061.SZ,15,33
300277,智能电网;高端装备;生物质能发电;股权转让(并购重组);华为概念;传感器;国企改革;人工智能,300277.SZ,8,33
688095,AIGC概念;信创;智慧政务;鸿蒙概念;DeepSeek概念;人工智能;福建自贸区;人民币贬值受益;AI应用;沪股通;融资融券,688095.SH,11,17
600822,上海国企改革;上海自贸区;智能物流;统一大市场;国企改革;数据要素;融资融券,600822.SH,7,17
688610,光伏概念;芯片概念;MiniLED;锂电池概念;机器人概念;2025年报预增;AI眼镜;PCB概念;机器视觉;基因测序;融资融券,688610.SH,11,17
301316,信创;财税数字化;云计算;多模态AI;阿里巴巴概念;ChatGPT概念;AI智能体;车联网(车路协同);智能音箱;百度概念;数据要素;AIGC概念;抖音概念(字节概念);虚拟现实;华为海思概念股;人工智能;华为概念;物联网;数字经济;5G;DeepSeek概念;互联网金融;机器视觉;智能穿戴;小米概念;小红书概念;芯片概念;智能医疗;小米汽车;AI应用;股权转让(并购重组);深股通;融资融券,301316.SZ,33,33
920001,国企改革;专精特新;融资融券;虚拟现实;OLED;AI眼镜,920001.BJ,6,151
002598,碳纤维;高端装备;军民融合;军工;无人机;核电;储能;污水处理;机器人概念;碳交易;传感器;国企改革;物联网;数据中心;锂电池概念;固态电池;芯片概念;钠离子电池;融资融券,002598.SZ,19,33
300793,脑机接口;血氧仪;语音技术;智能音箱;星闪概念;空间计算;无线耳机;智能穿戴;AI眼镜;虚拟现实;鸿蒙概念;元宇宙;人工智能;阿里巴巴概念;小米概念;华为概念;医疗器械概念;车联网(车路协同);消费电子概念;智能家居;机器视觉;芯片概念;汽车电子;无人机;苹果概念;机器人概念;新型工业化;人民币贬值受益;换电概念;储能;一带一路;深股通,300793.SZ,32,33
