code,所属概念数量,market_code,所属概念,股票代码
300768,26,33,数据安全;数字水印;国产操作系统;华为鲲鹏;鸿蒙概念;信创;网络安全;智慧政务;云计算;财税数字化;AI智能体;腾讯概念;DeepSeek概念;安防;人工智能;物联网;ETC;东数西算(算力);华为概念;工业互联网;数据中心;新型工业化;5G;智能电网;深股通;融资融券,300768.SZ
300354,27,33,人形机器人;新型工业化;卫星导航;传感器;军民融合;商业航天;军工;机器人概念;大飞机;航空发动机;物联网;专精特新;工业互联网;华为概念;数字孪生;人工智能;DeepSeek概念;数据要素;水利;核电;超级电容;固态电池;雅下水电概念;氢能源;风电;天然气;深股通,300354.SZ
002152,43,33,数字货币;跨境支付(CIPS);数据确权;智慧政务;区块链;国资云;人脸识别;网络安全;信创;互联网金融;数据安全;鸿蒙概念;华为鲲鹏;AI智能体;数据要素;车联网(车路协同);腾讯概念;华为昇腾;百度概念;阿里巴巴概念;Web3.0;智慧城市;DeepSeek概念;安防;时空大数据;算力租赁;东数西算(算力);虚拟数字人;人工智能;华为概念;独角兽概念;机器视觉;数据中心;创投;机器人概念;英伟达概念;人形机器人;液冷服务器;AI应用;国企改革;污水处理;深股通;融资融券,002152.SZ
688141,13,17,汽车芯片;芯片概念;消费电子概念;汽车电子;智能座舱;小米概念;新能源汽车;专精特新;无人驾驶;华为概念;储能;沪股通;融资融券,688141.SH
600602,29,17,算力租赁;云计算;东数西算(算力);信创;智慧政务;国资云;腾讯概念;阿里巴巴概念;AI智能体;数据要素;区块链;数据中心;智慧城市;华为概念;DeepSeek概念;液冷服务器;物联网;数字孪生;数字经济;人工智能;职业教育;智能医疗;军工;食品安全;PPP概念;国企改革;上海国企改革;沪股通;融资融券,600602.SH
002568,4,33,超级品牌;长三角一体化;深股通;融资融券,002568.SZ
600537,8,17,光伏建筑一体化;硅能源;钙钛矿电池;绿色电力;TOPCON电池;光伏概念;5G;融资融券,600537.SH
002530,27,33,数字货币;财税数字化;区块链;互联网金融;智慧政务;鸿蒙概念;华为鲲鹏;百度概念;数据要素;ERP概念;信创;AI智能体;ChatGPT概念;数字经济;虚拟数字人;云计算;智慧城市;AIGC概念;人工智能;华为概念;跨境电商;养老概念;机器人概念;比亚迪概念;AI应用;深股通;融资融券,002530.SZ
301632,26,33,注册制次新股;建筑节能;房屋检测;垃圾分类;水利;智能物流;国企改革;智慧城市;机器人概念;物联网;车联网(车路协同);低空经济;粤港澳大湾区;DeepSeek概念;人工智能;光伏建筑一体化;光伏概念;碳中和;AI智能体;碳交易;5G;AIGC概念;文化传媒概念;深股通;新股与次新股;融资融券,301632.SZ
601096,11,17,特高压;智能电网;风电;核电;光伏概念;央企国企改革;2025年报预增;国企改革;股权转让(并购重组);沪股通;融资融券,601096.SH
688652,9,17,中芯国际概念;存储芯片;芯片概念;专精特新;高端装备;京津冀一体化;国企改革;沪股通;融资融券,688652.SH
301001,13,33,小红书概念;拼多多概念;虚拟数字人;AI智能体;抖音概念(字节概念);阿里巴巴概念;数字经济;网红经济;DeepSeek概念;人工智能;AI应用;跨境电商;融资融券,301001.SZ
603095,6,17,高端装备;专精特新;机器视觉;创投;华为概念;参股银行,603095.SH
300976,22,33,脑机接口;智能穿戴;消费电子概念;汽车电子;芯片概念;苹果概念;小米概念;柔性屏(折叠屏);比亚迪概念;虚拟现实;华为概念;新能源汽车;特斯拉概念;粤港澳大湾区;宁德时代概念;储能;碳纤维;光伏概念;抖音概念(字节概念);创投;深股通;融资融券,300976.SZ
000797,10,33,物业管理;土地流转;福建自贸区;装配式建筑;海峡两岸;国企改革;跨境电商;一带一路;京津冀一体化;深股通,000797.SZ
600506,24,17,新疆振兴;汽车热管理;液冷服务器;无人机;燃料电池;新能源汽车;农机;央企国企改革;机器人概念;芯片概念;西部大开发;高铁;充电桩;数据中心;碳中和;国企改革;宁德时代概念;高压快充;风电;储能;人工智能;乡村振兴;绿色电力;股权转让(并购重组),600506.SH
688261,17,17,芯片概念;5G;液冷服务器;第三代半导体;人形机器人;专精特新;数据中心;东数西算(算力);比亚迪概念;机器人概念;新能源汽车;高压快充;光伏概念;充电桩;储能;沪股通;融资融券,688261.SH
600490,11,17,金属锌;黄金概念;金属铜;小金属概念;金属钴;金属镍;俄乌冲突概念;锂电池概念;一带一路;沪股通;融资融券,600490.SH
300395,8,33,PCB概念;OLED;5G;芯片概念;光伏概念;同花顺新质50;融资融券;深股通,300395.SZ
002178,17,33,智慧城市;智慧政务;数据要素;安防;鸿蒙概念;物联网;人工智能;AI智能体;家庭医生;DeepSeek概念;智能医疗;华为概念;数据中心;养老概念;医疗器械概念;碳中和;AI应用,002178.SZ
002815,31,33,PCB概念;共封装光学(CPO);AI PC;华为手机;先进封装;毫米波雷达;5G;汽车电子;消费电子概念;芯片概念;柔性屏(折叠屏);6G概念;传感器;比亚迪概念;数据中心;无人机;无人驾驶;人形机器人;军工;华为概念;机器人概念;特斯拉概念;商业航天;粤港澳大湾区;东数西算(算力);腾讯概念;抖音概念(字节概念);一带一路;阿里巴巴概念;百度概念;深股通,002815.SZ
000875,16,33,抽水蓄能;超超临界发电;风电;绿色电力;储能;充电桩;氢能源;央企国企改革;一带一路;PPP概念;华为概念;国企改革;乡村振兴;机器人概念;深股通;融资融券,000875.SZ
301301,14,33,维生素;合成生物;肝炎概念;农业种植;智能医疗;土地流转;粮食概念;玉米;新疆振兴;乡村振兴;西部大开发;人工智能;深股通;融资融券,301301.SZ
300353,43,33,军工信息化;卫星导航;商业航天;军民融合;大飞机;人工智能;AI智能体;军工;网络安全;信创;无人机;智慧城市;DeepSeek概念;国产操作系统;工业互联网;物联网;新型工业化;华为概念;车联网(车路协同);华为欧拉;核电;机器视觉;数据中心;高铁;5G;机器人概念;工业母机;智能电网;人形机器人;芯片概念;智能物流;汽车电子;汽车芯片;虚拟电厂;雄安新区;风电;储能;2025年报预增;绿色电力;深股通;页岩气;股权转让(并购重组);融资融券,300353.SZ
600337,14,17,C2M概念;数字经济;人工智能;华为概念;智能物流;跨境电商;AIGC概念;AI智能体;工业互联网;智能家居;新疆振兴;铜缆高速连接;AI应用;融资融券,600337.SH
300576,9,33,光刻胶;OLED;芯片概念;第三代半导体;PCB概念;专精特新;粤港澳大湾区;深股通;融资融券,300576.SZ
300745,14,33,无线充电;高压快充;汽车电子;充电桩;小米汽车;新能源汽车;比亚迪概念;华为汽车;储能;燃料电池;机器人概念;长安汽车概念;氢能源;融资融券,300745.SZ
688588,13,17,数据要素;区块链;AI智能体;信创;互联网金融;人工智能;百度概念;云计算;Web3.0;人民币贬值受益;AI应用;沪股通;融资融券,688588.SH
600874,13,17,PPP概念;固废处理;污水处理;地下管网;绿色电力;证金持股;国企改革;雄安新区;京津冀一体化;储能;机器人概念;沪股通;融资融券,600874.SH
002248,4,33,工业母机;新型工业化;高端装备;2025年报预增,002248.SZ
603185,10,17,TOPCON电池;硅能源;光伏概念;第三代半导体;储能;工业母机;高端装备;专精特新;融资融券;沪股通,603185.SH
603660,24,17,云办公;智慧政务;时空大数据;信创;在线教育;多模态AI;AIGC概念;ChatGPT概念;AI智能体;量子科技;人脸识别;智慧城市;数字孪生;安防;人工智能;车联网(车路协同);虚拟现实;物联网;华为概念;无人机;智能穿戴;机器视觉;AI应用;融资融券,603660.SH
300158,13,33,仿制药一致性评价;创新药;维生素;肝炎概念;医药电商;流感;毛发医疗;医美概念;乡村振兴;土地流转;农业种植;融资融券;深股通,300158.SZ
688506,5,17,创新药;人民币贬值受益;西部大开发;沪股通;融资融券,688506.SH
300015,15,33,民营医院;眼科医疗;养老概念;医美概念;同花顺漂亮100;智能医疗;虚拟数字人;医疗器械概念;DeepSeek概念;人工智能;创投;深股通;融资融券;智能穿戴;AI眼镜,300015.SZ
603806,11,17,BC电池;HJT电池;POE胶膜;光伏概念;储能;固态电池;MicroLED概念;MiniLED;沪股通;PCB概念;融资融券,603806.SH
300753,11,33,脑机接口;血氧仪;人工智能;医美概念;养老概念;医疗器械概念;机器人概念;专精特新;三胎概念;医药电商;流感,300753.SZ
300299,17,33,手机游戏;网络游戏;文化传媒概念;AIGC概念;抖音概念(字节概念);IP经济(谷子经济);数据安全;人工智能;数字经济;虚拟现实;智慧城市;AI应用;福建自贸区;海峡两岸;机器人概念;5G;融资融券,300299.SZ
688387,20,17,卫星导航;商业航天;6G概念;网络安全;低空经济;车联网(车路协同);人工智能;东数西算(算力);DeepSeek概念;机器视觉;物联网;5G;工业互联网;芯片概念;专精特新;AI应用;央企国企改革;国企改革;沪股通;融资融券,688387.SH
688509,22,17,时空大数据;数字乡村;空间计算;华为欧拉;智慧城市;信创;卫星导航;数据要素;数字经济;军工信息化;人工智能;低空经济;DeepSeek概念;物联网;无人机;华为概念;地下管网;PPP概念;国企改革;央企国企改革;碳交易;融资融券,688509.SH
920425,10,151,2025年报预增;西部大开发;融资融券;苹果概念;机器视觉;消费电子概念;机器人概念;专精特新;MiniLED;AI眼镜,920425.BJ
688787,27,17,AI语料;智谱AI;ChatGPT概念;AIGC概念;AI智能体;虚拟数字人;抖音概念(字节概念);数字水印;数据安全;阿里巴巴概念;数据要素;百度概念;腾讯概念;中国AI 50;语音技术;DeepSeek概念;人脸识别;人工智能;车联网(车路协同);华为概念;旅游概念;小米概念;无人驾驶;专精特新;人形机器人;沪股通;融资融券,688787.SH
002427,4,33,国企改革;海工装备;新能源汽车;深股通,002427.SZ
002008,40,33,PCB概念;光刻机;先进封装;光纤概念;富士康概念;第三代半导体;苹果概念;存储芯片;MiniLED;OLED;MicroLED概念;芯片概念;消费电子概念;3D打印;工业母机;AI眼镜;MR(混合现实);宁德时代概念;高端装备;光伏概念;比亚迪概念;新能源汽车;小米概念;特斯拉概念;商业航天;固态电池;钙钛矿电池;储能;机器视觉;锂电池概念;新型工业化;TOPCON电池;机器人概念;华为概念;HJT电池;减速器;粤港澳大湾区;物联网;深股通;融资融券,002008.SZ
002836,1,33,烟草,002836.SZ
600936,16,17,数字乡村;文化传媒概念;乡村振兴;智慧政务;鸿蒙概念;DeepSeek概念;AI智能体;西部大开发;国企改革;AI应用;无人机;机器人概念;5G;股权转让(并购重组);沪股通;融资融券,600936.SH
600010,18,17,稀土永磁;特钢概念;氟化工概念;雅下水电概念;回购增持再贷款概念;工业互联网;西部大开发;人工智能;数据中心;风电;抽水蓄能;国企改革;一带一路;储能;中俄贸易概念;证金持股;沪股通;融资融券,600010.SH
688238,9,17,细胞免疫治疗;智能医疗;基因测序;CRO概念;人工智能;重组蛋白;专精特新;上海自贸区;融资融券,688238.SH
600966,2,17,沪股通;融资融券,600966.SH
300850,7,33,风电;2025年报预增;绿色电力;海工装备;高端装备;融资融券;深股通,300850.SZ
300621,10,33,装配式建筑;新型城镇化;建筑节能;雄安新区;横琴新区;粤港澳大湾区;光伏建筑一体化;华为概念;国企改革;风电,300621.SZ
300711,26,33,军工信息化;多模态AI;华为鲲鹏;AI智能体;6G概念;卫星导航;数据要素;信创;AI应用;军民融合;人工智能;人脸识别;语音技术;军工;低空经济;5G;工业互联网;高铁;核电;智能电网;水利;粤港澳大湾区;储能;抽水蓄能;国企改革;深股通,300711.SZ
002682,28,33,航运概念;天然气;统一大市场;新疆振兴;网约车;海峡两岸;农村电商;卫星导航;冷链物流;ETC;军工;氢能源;水利;乡村振兴;垃圾分类;智慧城市;污水处理;一带一路;职业教育;燃料电池;国企改革;机器人概念;人工智能;车联网(车路协同);新能源汽车;充电桩;储能;宁德时代概念,002682.SZ
600835,9,17,减速器;人形机器人;机器人概念;物联网;上海国企改革;雅下水电概念;国企改革;沪股通;融资融券,600835.SH
300378,25,33,多模态AI;ChatGPT概念;AIGC概念;ERP概念;AI智能体;华为鲲鹏;抖音概念(字节概念);数据安全;阿里巴巴概念;百度概念;数据要素;DeepSeek概念;人工智能;数字经济;华为概念;AI应用;工业互联网;C2M概念;新型工业化;创投;芯片概念;海峡两岸;富士康概念;深股通;融资融券,300378.SZ
688981,12,17,国家大基金持股;存储芯片;中芯国际概念;汽车电子;芯片概念;消费电子概念;中国AI 50;物联网;上海自贸区;同花顺漂亮100;融资融券;沪股通,688981.SH
688359,7,17,PET铜箔;PCB概念;光伏概念;TOPCON电池;HJT电池;沪股通;融资融券,688359.SH
301195,15,33,鸿蒙概念;物联网;人工智能;DeepSeek概念;华为概念;机器视觉;无人驾驶;5G;工业互联网;机器人概念;专精特新;卫星导航;芯片概念;商业航天;融资融券,301195.SZ
301387,10,33,苹果概念;消费电子概念;智能穿戴;机器人概念;碳纤维;粤港澳大湾区;数字经济;一带一路;可降解塑料;融资融券,301387.SZ
300913,12,33,共封装光学(CPO);铜缆高速连接;光纤概念;5G;数据中心;新型工业化;机器视觉;机器人概念;光伏概念;人民币贬值受益;深股通;融资融券,300913.SZ
300996,18,33,ERP概念;AIGC概念;AI语料;AI智能体;华为鲲鹏;数据要素;财税数字化;智慧政务;区块链;信创;网络安全;数字经济;人工智能;AI应用;互联网金融;跨境支付(CIPS);小米概念;融资融券,300996.SZ
600312,17,17,柔性直流输电;特高压;智能电网;风电;核电;充电桩;储能;央企国企改革;高端装备;一带一路;工业互联网;机器人概念;国企改革;数字孪生;DeepSeek概念;沪股通;融资融券,600312.SH
688721,4,17,芯片概念;专精特新;沪股通;融资融券,688721.SH
603236,46,17,星闪概念;MCU芯片;智能座舱;AI眼镜;智能穿戴;小米概念;华为海思概念股;毫米波雷达;机器视觉;人形机器人;英伟达概念;芯片概念;WiFi 6;汽车电子;车联网(车路协同);无人驾驶;机器人概念;物联网;人工智能;卫星导航;5G;AI智能体;两轮车;移动支付;智能家居;长安汽车概念;工业互联网;DeepSeek概念;6G概念;数字货币;区块链;智慧城市;智能医疗;东数西算(算力);数字乡村;人民币贬值受益;农机;无人零售;跨境电商;储能;电力物联网;充电桩;智能电网;AI应用;融资融券;沪股通,603236.SH
