code,所属概念数量,股票代码,所属概念,market_code
300454,19,300454.SZ,ChatGPT概念;云办公;云计算;中国AI 50;信创;数据安全;智慧政务;网络安全;DeepSeek概念;人工智能;东数西算(算力);英伟达概念;物联网;数据中心;机器人概念;粤港澳大湾区;AI应用;融资融券;深股通,33
601827,11,601827.SH,生物质能发电;医疗废物处理;PPP概念;固废处理;污水处理;绿色电力;国企改革;垃圾分类;西部大开发;储能;沪股通,17
301458,16,301458.SZ,英伟达概念;消费电子概念;智能穿戴;富士康概念;小米概念;无人机;传感器;华为概念;机器人概念;新能源汽车;粤港澳大湾区;高压快充;海峡两岸;家用电器;深股通;融资融券,33
002020,9,002020.SZ,创新药;仿制药一致性评价;眼科医疗;肝炎概念;阿尔茨海默概念;医疗器械概念;共同富裕示范区;深股通;融资融券,33
605500,1,605500.SH,共同富裕示范区,17
001207,2,001207.SZ,固态电池;特高压,33
002576,6,002576.SZ,新能源汽车;风电;机器人概念;比亚迪概念;专精特新;特高压,33
002713,14,002713.SZ,ST板块;装配式建筑;AIGC概念;数字经济;元宇宙;人工智能;智能物流;互联网金融;算力租赁;智能家居;数据中心;小米概念;AI应用;东数西算(算力),33
605055,4,605055.SH,减速器;共同富裕示范区;长三角一体化;机器人概念,17
600153,14,600153.SH,白酒概念;物业管理;新型城镇化;国企改革;海峡两岸;福建自贸区;一带一路;DeepSeek概念;沪股通;融资融券;光伏概念;新能源汽车;小米汽车;金属铜,17
601512,12,601512.SH,污水处理;新型城镇化;创投;一带一路;绿色电力;国企改革;长三角一体化;参股券商;充电桩;光伏概念;2025年报预增;沪股通,17
300453,2,300453.SZ,医疗器械概念;工业互联网,33
603262,6,603262.SH,三胎概念;注册制次新股;人民币贬值受益;AI智能体;新股与次新股;融资融券,17
688184,6,688184.SH,ST板块;锂电池概念;专精特新;钠离子电池;固态电池;宁德时代概念,22
300474,16,300474.SZ,MCU芯片;华为欧拉;芯片概念;国家大基金持股;信创;东数西算(算力);军工信息化;先进封装;鸿蒙概念;无人机;军工;军民融合;人工智能;DeepSeek概念;深股通;融资融券,33
301357,11,301357.SZ,军民融合;军工信息化;军工;无人机;低空经济;卫星导航;西部大开发;飞行汽车(eVTOL);专精特新;深股通;融资融券,33
688098,6,688098.SH,创新药;动物疫苗;合成生物;宠物经济;回购增持再贷款概念;融资融券,17
300424,11,300424.SZ,成飞概念;航空发动机;军民融合;大飞机;军工;无人机;低空经济;传感器;虚拟现实;人民币贬值受益;股权转让(并购重组),33
002939,5,002939.SZ,期货概念;央企国企改革;国企改革;融资融券;深股通,33
002735,17,002735.SZ,可控核聚变;军工信息化;核电;军工;信创;低空经济;无线充电;飞行汽车(eVTOL);光伏概念;富士康概念;储能;比亚迪概念;新能源汽车;医疗器械概念;两轮车;可降解塑料;深股通,33
600101,10,600101.SH,绿色电力;钒电池;智能电网;国企改革;西部大开发;充电桩;央企国企改革;小金属概念;沪股通;融资融券,17
002543,16,002543.SZ,空气能热泵;家用电器;一带一路;创投;智能家居;粤港澳大湾区;净水概念;氢能源;独角兽概念;DeepSeek概念;人工智能;华为概念;百度概念;AIGC概念;深股通;融资融券,33
603520,5,603520.SH,氟化工概念;锂电池概念;流感;仿制药一致性评价;专精特新,17
688151,12,688151.SH,兵装重组概念;国产航母;核污染防治;军民融合;军工;央企国企改革;国企改革;专精特新;机器人概念;医疗器械概念;沪股通;融资融券,17
603489,8,603489.SH,共享单车;两轮车;锂电池概念;专精特新;传感器;无人机;融资融券;沪股通,17
603988,5,603988.SH,储能;风电;新能源汽车;股权转让(并购重组);沪股通,17
603896,9,603896.SH,维生素;医药电商;农业种植;工业大麻;养老概念;旅游概念;数字经济;工业互联网;沪股通,17
688293,5,688293.SH,CRO概念;重组蛋白;沪股通;股权转让(并购重组);融资融券,17
002899,9,002899.SZ,足球概念;体育产业;鸿蒙概念;华为概念;跨境电商;养老概念;冰雪产业;人民币贬值受益;AI眼镜,33
003023,9,003023.SZ,露营经济;消毒剂;宠物经济;三胎概念;西部大开发;跨境电商;家用电器;医疗器械概念;智能家居,33
601609,28,601609.SH,稀土永磁;金属铜;金属回收;可控核聚变;PEEK材料;核电;芯片概念;铜缆高速连接;苹果概念;液冷服务器;特斯拉概念;人形机器人;比亚迪概念;特高压;海工装备;光伏概念;无人机;新能源汽车;低空经济;机器人概念;高压快充;小米汽车;回购增持再贷款概念;东数西算(算力);高铁;人工智能;数字经济;沪股通,17
300845,15,300845.SZ,职业教育;数字孪生;人工智能;高铁;军民融合;一带一路;车联网(车路协同);军工;元宇宙;虚拟现实;军工信息化;专精特新;机器视觉;大飞机;航空发动机,33
300791,5,300791.SZ,宠物经济;维生素;人民币贬值受益;DeepSeek概念;深股通,33
688579,19,688579.SH,信创;数据要素;智慧政务;AI智能体;数据确权;虚拟数字人;区块链;DeepSeek概念;人工智能;DRG/DIP;智能医疗;虚拟现实;华为概念;量子科技;智能电网;虚拟电厂;国企改革;AI应用;融资融券,17
603966,8,603966.SH,换电概念;核电;一带一路;长三角一体化;水利;专精特新;新型工业化;机器人概念,17
000993,14,000993.SZ,海峡两岸;绿色电力;智能电网;碳中和;碳交易;污水处理;风电;参股银行;航运概念;国企改革;创投;互联网金融;深股通;融资融券,33
603819,4,603819.SH,风电;安防;新能源汽车;股权转让(并购重组),17
688193,9,688193.SH,流感;肝炎概念;辅助生殖;猴痘概念;医疗器械概念;智能医疗;食品安全;专精特新;融资融券,17
688710,8,688710.SH,CRO概念;细胞免疫治疗;创新药;智能医疗;央企国企改革;国企改革;沪股通;融资融券,17
600449,14,600449.SH,水泥概念;统一大市场;参股银行;国企改革;西部大开发;智能物流;央企国企改革;国资云;人工智能;算力租赁;东数西算(算力);数据中心;融资融券;沪股通,17
300578,21,300578.SZ,Sora概念(文生视频);云办公;Web3.0;多模态AI;虚拟数字人;在线教育;信创;空间计算;鸿蒙概念;元宇宙;DeepSeek概念;AI应用;数字经济;国产操作系统;人工智能;智能医疗;东数西算(算力);虚拟现实;华为概念;数据中心;5G,33
603722,4,603722.SH,丙烯酸;燃料电池;专精特新;人民币贬值受益,17
603217,3,603217.SH,可降解塑料;专精特新;合成生物,17
001277,5,001277.SZ,农机;煤炭概念;数据中心;新型工业化;融资融券,33
600211,9,600211.SH,创新药;生物疫苗;流感;基因测序;三胎概念;医疗器械概念;西部大开发;融资融券;沪股通,17
003025,10,003025.SZ,一体化压铸;工业母机;新型工业化;高端装备;新能源汽车;工业互联网;机器人概念;军工;专精特新;数字经济,33
688296,14,688296.SH,数据要素;数字孪生;人工智能;地下管网;DeepSeek概念;物联网;水利;华为概念;污水处理;净水概念;专精特新;数据中心;回购增持再贷款概念;融资融券,17
600182,2,600182.SH,黑龙江自贸区;工业互联网,17
603107,9,603107.SH,中俄贸易概念;国企改革;一带一路;上海自贸区;新能源汽车;汽车热管理;百度概念;沪股通;融资融券,17
002771,28,002771.SZ,在线教育;数字经济;虚拟数字人;人脸识别;算力租赁;人工智能;时空大数据;信创;AIGC概念;DeepSeek概念;虚拟现实;阿里巴巴概念;语音技术;东数西算(算力);华为概念;物联网;京津冀一体化;军民融合;工业互联网;军工;数据中心;电力物联网;智能医疗;充电桩;风电;高压快充;液冷服务器;AI应用,33
000913,10,000913.SZ,高股息精选;共同富裕示范区;冰雪产业;中俄贸易概念;创投;两轮车;新能源汽车;锂电池概念;融资融券;深股通,33
002654,33,002654.SZ,存储芯片;AI手机;芯片概念;MiniLED;智能穿戴;ETC;安防;传感器;小米概念;智慧灯杆;消费电子概念;汽车电子;小红书概念;智慧城市;抖音概念(字节概念);军工;华为概念;独角兽概念;人工智能;快手概念;阿里巴巴概念;数字经济;文化传媒概念;比亚迪概念;机器人概念;智能家居;粤港澳大湾区;新能源汽车;国企改革;一带一路;风电;深股通;融资融券,33
002078,4,002078.SZ,代糖概念;一带一路;深股通;融资融券,33
603580,4,603580.SH,ST板块;海峡两岸;人民币贬值受益;消费电子概念,22
601788,6,601788.SH,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券,17
920003,3,920003.BJ,数字经济;融资融券;新股与次新股,151
002835,9,002835.SZ,智慧城市;人脸识别;数字经济;物联网;安防;人工智能;人民币贬值受益;网络安全;数据安全,33
600418,15,600418.SH,智能座舱;华为汽车;无人驾驶;新能源汽车;飞行汽车(eVTOL);低空经济;华为概念;车联网(车路协同);换电概念;工业互联网;百度概念;DeepSeek概念;沪股通;融资融券;国企改革,17
301203,6,301203.SZ,污水处理;固废处理;碳中和;锂电池概念;固态电池;融资融券,33
301616,8,301616.SZ,专精特新;机器人概念;注册制次新股;高端装备;可降解塑料;参股银行;新股与次新股;融资融券,33
000831,8,000831.SZ,稀土永磁;小金属概念;央企国企改革;国企改革;同花顺中特估100;深股通;中字头股票;融资融券,33
002933,10,002933.SZ,军民融合;军工;无人机;高端装备;海工装备;机器人概念;专精特新;人形机器人;京津冀一体化;国企改革,33
301366,28,301366.SZ,脑机接口;英伟达概念;智能座舱;华为海思概念股;汽车电子;5G;车联网(车路协同);东数西算(算力);芯片概念;无人机;苹果概念;无人驾驶;华为概念;PCB概念;百度概念;人形机器人;商业航天;腾讯概念;阿里巴巴概念;低空经济;人工智能;数据中心;机器人概念;飞行汽车(eVTOL);比亚迪概念;专精特新;深股通;融资融券,33
600779,4,600779.SH,白酒概念;西部大开发;沪股通;融资融券,17
600602,29,600602.SH,云计算;信创;算力租赁;AI智能体;智慧政务;东数西算(算力);腾讯概念;阿里巴巴概念;国资云;区块链;数据要素;DeepSeek概念;人工智能;华为概念;智慧城市;数字经济;数字孪生;物联网;军工;数据中心;职业教育;智能医疗;食品安全;液冷服务器;国企改革;上海国企改革;PPP概念;沪股通;融资融券,17
000559,19,000559.SZ,人形机器人;无人机;低空经济;军工;小米概念;机器人概念;MCU芯片;汽车电子;小米汽车;比亚迪概念;工业互联网;新能源汽车;储能;固态电池;锂电池概念;绿色电力;深股通;融资融券;股权转让(并购重组),33
603231,3,603231.SH,人造肉;大豆;融资融券,17
300115,38,300115.SZ,减速器;人形机器人;同花顺果指数;PEEK材料;华为汽车;特斯拉概念;铜缆高速连接;新型工业化;苹果概念;MR(混合现实);AI手机;传感器;无人机;机器人概念;小米概念;无线耳机;AI PC;新能源汽车;卫星导航;AI眼镜;智能穿戴;消费电子概念;5G;3D打印;宁德时代概念;燃料电池;华为概念;虚拟现实;芯片概念;东数西算(算力);粤港澳大湾区;充电桩;储能;海峡两岸;锂电池概念;氢能源;深股通;融资融券,33
000526,11,000526.SZ,体育产业;职业教育;在线教育;民营医院;DeepSeek概念;人工智能;回购增持再贷款概念;低空经济;福建自贸区;海峡两岸;深股通,33
603014,6,603014.SH,医疗器械概念;注册制次新股;一带一路;股权转让(并购重组);新股与次新股;融资融券,17
002991,1,002991.SZ,深股通,33
300717,7,300717.SZ,可降解塑料;参股银行;回购增持再贷款概念;专精特新;煤化工概念;ETC;电子身份证,33
301209,6,301209.SZ,染料;光刻机;光刻胶;专精特新;深股通;融资融券,33
300528,4,300528.SZ,短剧游戏;文化传媒概念;国企改革;深股通,33
002597,9,002597.SZ,代糖概念;合成生物;煤化工概念;生物质能发电;锂电池概念;固态电池;光伏概念;深股通;融资融券,33
603272,5,603272.SH,长三角一体化;共同富裕示范区;回购增持再贷款概念;专精特新;工业互联网,17
301269,12,301269.SZ,国家大基金持股;先进封装;存储芯片;芯片概念;信创;小米概念;华为概念;专精特新;京津冀一体化;国企改革;深股通;融资融券,33
001222,6,001222.SZ,宠物经济;跨境电商;共同富裕示范区;IP经济(谷子经济);一带一路;人民币贬值受益,33
300363,10,300363.SZ,CRO概念;减肥药;细胞免疫治疗;创新药;流感;人民币贬值受益;新型烟草(电子烟);西部大开发;融资融券;深股通,33
600887,11,600887.SH,超级品牌;乳业;证金持股;宠物经济;三胎概念;生态农业;西部大开发;同花顺漂亮100;沪股通;融资融券;华为概念,17
688067,10,688067.SH,医疗器械概念;智能医疗;三胎概念;辅助生殖;幽门螺杆菌概念;人工智能;医药电商;专精特新;机器视觉;融资融券,17
920006,7,920006.BJ,军民融合;航空发动机;专精特新;融资融券;军工;无人机;减速器,151
600673,17,600673.SH,液冷服务器;芯片概念;东数西算(算力);数据中心;华为概念;超级电容;PVDF概念;2025三季报预增;人形机器人;储能;锂电池概念;氟化工概念;回购增持再贷款概念;消毒剂;沪股通;融资融券;煤炭概念,17
301290,4,301290.SZ,医疗器械概念;血氧仪;重组蛋白;融资融券,33
688078,7,688078.SH,数据要素;云计算;DeepSeek概念;华为概念;工业互联网;机器人概念;融资融券,17
300710,14,300710.SZ,电子竞技;手机游戏;拼多多概念;水利;创投;阿里巴巴概念;物联网;无人驾驶;光纤概念;毫米波雷达;WiFi 6;5G;芯片概念;股权转让(并购重组),33
301508,23,301508.SZ,国企改革;央企国企改革;京津冀一体化;碳中和;低空经济;车联网(车路协同);无人机;军工;无人驾驶;机器人概念;人工智能;充电桩;新能源汽车;网络安全;小米汽车;数据安全;百度概念;小米概念;汽车电子;比亚迪概念;深股通;融资融券;中字头股票,33
601995,6,601995.SH,期货概念;国企改革;同花顺中特估100;中字头股票;融资融券;沪股通,17
300899,4,300899.SZ,ST板块;净水概念;污水处理;上海自贸区,33
300806,17,300806.SZ,光刻胶;石墨烯;PCB概念;富士康概念;氢能源;特斯拉概念;柔性屏(折叠屏);苹果概念;消费电子概念;新能源汽车;储能;专精特新;汽车电子;无线耳机;华为概念;虚拟现实;深股通,33
