所属概念数量,code,股票代码,market_code,所属概念
14,603535,603535.SH,17,自由贸易港;跨境电商;统一大市场;智能物流;数字经济;拼多多概念;粤港澳大湾区;阿里巴巴概念;物联网;抖音概念(字节概念);无人驾驶;低空经济;航运概念;沪股通
4,002078,002078.SZ,33,代糖概念;一带一路;深股通;融资融券
28,000901,000901.SZ,33,军民融合;商业航天;卫星导航;军工;无人机;工业互联网;数字孪生;智能电网;2025年报预增;京津冀一体化;传感器;智慧城市;无人驾驶;物联网;车联网(车路协同);新能源汽车;汽车电子;央企国企改革;一带一路;智能座舱;智能物流;黑龙江自贸区;人民币贬值受益;中俄贸易概念;国企改革;深股通;融资融券;俄乌冲突概念
11,002911,002911.SZ,33,天然气;煤化工概念;高股息精选;氢能源;深股通;国企改革;燃料电池;充电桩;储能;粤港澳大湾区;融资融券
20,600855,600855.SH,17,军工信息化;军民融合;商业航天;军工;无人机;低空经济;安防;信创;车联网(车路协同);数据中心;ETC;物联网;智慧城市;人工智能;医疗器械概念;央企国企改革;储能;国企改革;融资融券;沪股通
5,688196,688196.SH,17,可降解塑料;人民币贬值受益;海峡两岸;沪股通;融资融券
6,603511,603511.SH,17,三胎概念;跨境电商;体育产业;IP经济(谷子经济);参股银行;沪股通
8,300289,300289.SZ,33,猴痘概念;辅助生殖;医疗器械概念;重组蛋白;智能医疗;生物疫苗;国企改革;股权转让(并购重组)
16,000002,000002.SZ,33,租售同权;物业管理;养老概念;超级品牌;同花顺漂亮100;冰雪产业;装配式建筑;体育产业;证金持股;冷链物流;空间计算;智能物流;粤港澳大湾区;机器人概念;深股通;融资融券
28,000801,000801.SZ,33,军民融合;大飞机;军工;低空经济;卫星导航;无人机;军工信息化;商业航天;机器视觉;同花顺新质50;智能物流;专精特新;智能座舱;华为概念;人工智能;智能家居;数字经济;数据要素;消费电子概念;DeepSeek概念;WiFi 6;PCB概念;回购增持再贷款概念;国企改革;西部大开发;物业管理;深股通;融资融券
6,601279,601279.SH,17,长安汽车概念;海峡两岸;锂电池概念;比亚迪概念;新能源汽车;沪股通
3,000548,000548.SZ,33,物业管理;乡村振兴;国企改革
10,000906,000906.SZ,33,统一大市场;ERP概念;中俄贸易概念;装配式建筑;国企改革;工业互联网;新能源汽车;储能;煤炭概念;深股通
6,000750,000750.SZ,33,期货概念;国企改革;西部大开发;2025年报预增;深股通;融资融券
17,002024,002024.SZ,33,农村电商;ST板块;无人零售;乡村振兴;超级品牌;跨境电商;智能物流;互联网金融;智能医疗;家用电器;独角兽概念;区块链;人工智能;智能家居;DeepSeek概念;AI智能体;阿里巴巴概念
7,601828,601828.SH,17,国企改革;沪股通;DeepSeek概念;腾讯概念;阿里巴巴概念;抖音概念(字节概念);融资融券
13,603408,603408.SH,17,跨境电商;养老概念;福建自贸区;净水概念;智能家居;人民币贬值受益;海峡两岸;机器人概念;一带一路;小米概念;芯片概念;高股息精选;沪股通
10,600177,600177.SH,17,高股息精选;证金持股;参股保险;冰雪产业;参股银行;三胎概念;养老概念;沪股通;融资融券;互联网金融
17,300070,300070.SZ,33,净水概念;污水处理;PPP概念;雄安新区;乡村振兴;参股银行;国企改革;地下管网;创投;一带一路;新型城镇化;央企国企改革;人工智能;盐湖提锂;家用电器;深股通;融资融券
8,600626,600626.SH,17,上海国企改革;上海自贸区;人民币贬值受益;国企改革;比亚迪概念;特斯拉概念;沪股通;融资融券
3,603697,603697.SH,17,预制菜;西部大开发;沪股通
4,688366,688366.SH,17,眼科医疗;医美概念;沪股通;融资融券
9,000972,000972.SZ,33,ST板块;农业种植;股权转让(并购重组);乡村振兴;西部大开发;新疆振兴;国企改革;医疗器械概念;维生素
11,002191,002191.SZ,33,IP经济(谷子经济);烟草;粤港澳大湾区;区块链;物联网;蚂蚁集团概念;新型烟草(电子烟);PET铜箔;芯片概念;深股通;融资融券
2,002852,002852.SZ,33,农业种植;乡村振兴
22,300454,300454.SZ,33,云办公;中国AI 50;云计算;数据安全;信创;ChatGPT概念;算力租赁;智慧政务;网络安全;英伟达概念;AI智能体;东数西算(算力);AI应用;数据中心;DeepSeek概念;人工智能;物联网;机器人概念;粤港澳大湾区;2025年报预增;融资融券;深股通
4,002442,002442.SZ,33,煤化工概念;京津冀一体化;工业互联网;阿里巴巴概念
11,300589,300589.SZ,33,军民融合;军工;海工装备;专精特新;燃料电池;一带一路;粤港澳大湾区;无人驾驶;绿色电力;深股通;融资融券
2,300636,300636.SZ,33,仿制药一致性评价;人民币贬值受益
14,000713,000713.SZ,33,玉米;转基因;粮食概念;农业种植;农村电商;化肥;草甘膦;俄乌冲突概念;乡村振兴;磷化工;国企改革;央企国企改革;股权转让(并购重组);融资融券
15,002393,002393.SZ,33,阿尔茨海默概念;仿制药一致性评价;创新药;肝炎概念;流感;维生素;合成生物;京津冀一体化;国企改革;核污染防治;专精特新;2025年报预增;短剧游戏;融资融券;深股通
7,301520,301520.SZ,33,创新药;仿制药一致性评价;减肥药;CRO概念;食品安全;DeepSeek概念;融资融券
13,603700,603700.SH,17,中俄贸易概念;地下管网;污水处理;智慧城市;物联网;人工智能;DeepSeek概念;元宇宙;虚拟数字人;阿里巴巴概念;传感器;华为概念;2025年报预增
10,601098,601098.SH,17,高股息精选;文化传媒概念;在线教育;国企改革;AIGC概念;AI智能体;人工智能;沪股通;融资融券;华为概念
10,002084,002084.SZ,33,装配式建筑;空气能热泵;智能物流;人民币贬值受益;回购增持再贷款概念;智能家居;一带一路;海峡两岸;物联网;3D打印
23,000779,000779.SZ,33,房屋检测;新型城镇化;建筑节能;数据要素;数字孪生;数字经济;污水处理;土壤修复;DeepSeek概念;人工智能;AI应用;国资云;水利;乡村振兴;算力租赁;低空经济;西部大开发;国企改革;一带一路;数据中心;新疆振兴;光伏概念;抽水蓄能
7,300979,300979.SZ,33,三胎概念;体育产业;同花顺出海50;绿色电力;人民币贬值受益;融资融券;深股通
26,000333,000333.SZ,33,超级品牌;高股息精选;证金持股;同花顺漂亮100;同花顺出海50;深股通;融资融券;家用电器;净水概念;空气能热泵;一带一路;智能家居;AI智能体;回购增持再贷款概念;智能电网;汽车热管理;机器人概念;物联网;工业互联网;人形机器人;华为概念;数据中心;液冷服务器;MCU芯片;芯片概念;储能
11,600316,600316.SH,17,军民融合;大飞机;军工;央企国企改革;无人机;低空经济;高端装备;国企改革;乡村振兴;融资融券;沪股通
16,603612,603612.SH,17,石墨电极;宁德时代概念;固态电池;锂电池概念;飞行汽车(eVTOL);2025年报预增;燃料电池;储能;新能源汽车;氢能源;一带一路;无人机;无人驾驶;DeepSeek概念;沪股通;融资融券
12,300144,300144.SZ,33,旅游概念;网红经济;IP经济(谷子经济);文化传媒概念;手机游戏;电子竞技;共同富裕示范区;元宇宙;抖音概念(字节概念);虚拟现实;深股通;融资融券
14,300009,300009.SZ,33,创新药;仿制药一致性评价;生物疫苗;辅助生殖;肝炎概念;细胞免疫治疗;流感;基因测序;民营医院;医疗器械概念;智能医疗;人工智能;深股通;融资融券
3,688468,688468.SH,17,医疗器械概念;阿尔茨海默概念;融资融券
33,600941,600941.SH,17,同花顺中特估100;高股息精选;超级品牌;国企改革;国资云;长安汽车概念;数字乡村;移动支付;数字经济;DeepSeek概念;低空经济;机器人概念;数据要素;人工智能;工业互联网;算力租赁;虚拟数字人;卫星导航;量子科技;云计算;AI应用;元宇宙;AI智能体;ChatGPT概念;6G概念;5G;多模态AI;东数西算(算力);数据中心;中国AI 50;中字头股票;融资融券;沪股通
4,603208,603208.SH,17,养老概念;新型城镇化;共同富裕示范区;安防
12,603858,603858.SH,17,医药电商;仿制药一致性评价;流感;肝炎概念;创新药;生物疫苗;医美概念;医疗器械概念;参股银行;回购增持再贷款概念;融资融券;沪股通
10,001872,001872.SZ,33,航运概念;高股息精选;同花顺中特估100;融资融券;深股通;国企改革;央企国企改革;一带一路;回购增持再贷款概念;粤港澳大湾区
14,600038,600038.SH,17,国产航母;军民融合;大飞机;军工;无人机;低空经济;飞行汽车(eVTOL);高端装备;央企国企改革;国企改革;黑龙江自贸区;沪股通;融资融券;中字头股票
6,001222,001222.SZ,33,宠物经济;跨境电商;IP经济(谷子经济);共同富裕示范区;人民币贬值受益;一带一路
10,603012,603012.SH,17,长三角一体化;华为概念;新能源汽车;工业互联网;高端装备;人工智能;AIGC概念;中俄贸易概念;煤炭概念;融资融券
8,600059,600059.SH,17,白酒概念;超级品牌;乡村振兴;跨境电商;国企改革;融资融券;回购增持再贷款概念;沪股通
15,000566,000566.SZ,33,猴痘概念;肝炎概念;创新药;仿制药一致性评价;流感;民营医院;医疗器械概念;海南自贸区;参股银行;脑机接口;创投;国企改革;央企国企改革;深股通;融资融券
7,600732,600732.SH,17,TOPCON电池;BC电池;光伏建筑一体化;光伏概念;风电;沪股通;融资融券
12,000717,000717.SZ,33,特钢概念;国企改革;央企国企改革;乡村振兴;氢能源;核电;融资融券;深股通;DeepSeek概念;人工智能;机器人概念;中字头股票
14,002277,002277.SZ,33,第三代半导体;机器人概念;芯片概念;跨境电商;参股银行;农村电商;免税店;乡村振兴;NMN概念;互联网金融;证金持股;深股通;融资融券;股权转让(并购重组)
12,002160,002160.SZ,33,金属回收;国企改革;锂电池概念;固态电池;宁德时代概念;工业母机;比亚迪概念;新能源汽车;医疗器械概念;特斯拉概念;汽车热管理;融资融券
14,003019,003019.SZ,33,汽车电子;海峡两岸;智能座舱;新能源汽车;芯片概念;机器人概念;人形机器人;特斯拉概念;人民币贬值受益;福建自贸区;物联网;数字货币;人工智能;深股通
36,300605,300605.SZ,33,智慧政务;虚拟数字人;华为鲲鹏;云办公;数字乡村;AI应用;数据要素;数据安全;在线教育;AIGC概念;鸿蒙概念;AI智能体;腾讯概念;人脸识别;国产操作系统;网络安全;Sora概念(文生视频);智慧城市;语音技术;人工智能;DeepSeek概念;智能医疗;东数西算(算力);华为概念;体育产业;养老概念;水利;新型城镇化;数据中心;机器视觉;乡村振兴;无人机;卫星导航;海峡两岸;福建自贸区;眼科医疗
11,002187,002187.SZ,33,免税店;预制菜;物业管理;广东自贸区;网红经济;农村电商;IP经济(谷子经济);国企改革;创投;粤港澳大湾区;深股通
6,300107,300107.SZ,33,染料;京津冀一体化;雄安新区;低空经济;飞行汽车(eVTOL);深股通
4,688073,688073.SH,17,人民币贬值受益;回购增持再贷款概念;沪股通;融资融券
4,605366,605366.SH,17,有机硅概念;回购增持再贷款概念;硅能源;融资融券
6,600467,600467.SH,17,预制菜;乡村振兴;中韩自贸区;流感;白酒概念;融资融券
9,600125,600125.SH,17,航运概念;统一大市场;冷链物流;国企改革;中俄贸易概念;一带一路;碳中和;沪股通;融资融券
8,002846,002846.SZ,33,PET铜箔;固态电池;锂电池概念;宠物经济;新能源汽车;中俄贸易概念;专精特新;深股通
13,688041,688041.SH,17,中国AI 50;芯片概念;东数西算(算力);信创;抖音概念(字节概念);阿里巴巴概念;腾讯概念;百度概念;人工智能;DeepSeek概念;同花顺中特估100;沪股通;融资融券
3,002485,002485.SZ,33,特色小镇;旅游概念;ST板块
11,002563,002563.SZ,33,足球概念;三胎概念;网红经济;体育产业;高股息精选;跨境电商;IP经济(谷子经济);共同富裕示范区;数字经济;深股通;融资融券
8,600197,600197.SH,17,白酒概念;旅游概念;新疆振兴;文化传媒概念;国企改革;西部大开发;沪股通;融资融券
6,001338,001338.SZ,33,粮食概念;啤酒概念;乡村振兴;国企改革;粤港澳大湾区;深股通
6,301198,301198.SZ,33,跨境电商;智能物流;比亚迪概念;华为概念;特斯拉概念;融资融券
16,002739,002739.SZ,33,短剧游戏;文化传媒概念;手机游戏;网络游戏;IP经济(谷子经济);小红书概念;数据确权;足球概念;抖音概念(字节概念);腾讯概念;鸿蒙概念;阿里巴巴概念;京津冀一体化;华为概念;深股通;融资融券
2,603172,603172.SH,17,染料;融资融券
12,600721,600721.SH,17,细胞免疫治疗;肝炎概念;CRO概念;创新药;流感;减肥药;合成生物;物业管理;青蒿素;西部大开发;新疆振兴;股权转让(并购重组)
5,002702,002702.SZ,33,预制菜;网红经济;人造肉;福建自贸区;海峡两岸
11,600739,600739.SH,17,参股券商;页岩气;参股保险;生物疫苗;创新药;雄安新区;沪股通;融资融券;创投;职业教育;2025年报预增
14,000513,000513.SZ,33,仿制药一致性评价;创新药;流感;生物疫苗;重组蛋白;减肥药;辅助生殖;猴痘概念;宠物经济;基因测序;横琴新区;DeepSeek概念;深股通;融资融券
12,002215,002215.SZ,33,草甘膦;农村电商;生态农业;农业种植;乡村振兴;土壤修复;数字乡村;粤港澳大湾区;互联网金融;数字经济;深股通;融资融券
8,000605,000605.SZ,33,污水处理;PPP概念;固废处理;雄安新区;养老概念;创投;国企改革;京津冀一体化
12,688116,688116.SH,17,钠离子电池;固态电池;锂电池概念;宁德时代概念;石墨烯;储能;比亚迪概念;机器人概念;高压快充;专精特新;沪股通;融资融券
20,301360,301360.SZ,33,富士康概念;苹果概念;专精特新;机器视觉;MR(混合现实);消费电子概念;芯片概念;智能穿戴;华为手机;华为概念;宁德时代概念;AI眼镜;无线充电;人工智能;固态电池;锂电池概念;腾讯概念;钙钛矿电池;东数西算(算力);融资融券
11,002688,002688.SZ,33,动物疫苗;代糖概念;禽流感;合成生物;粮食概念;宠物经济;玉米;污水处理;西部大开发;人工智能;深股通
10,603127,603127.SH,17,CRO概念;细胞免疫治疗;创新药;生物疫苗;基因测序;智能医疗;专精特新;2025年报预增;融资融券;沪股通
