所属概念数量,code,所属概念,market_code,股票代码
8.0,688403,存储芯片;先进封装;OLED;芯片概念;专精特新;人民币贬值受益;沪股通;融资融券,17,688403.SH
14.0,603766,农机;新能源汽车;人民币贬值受益;高压快充;两轮车;储能;充电桩;军工;乡村振兴;西部大开发;DeepSeek概念;沪股通;融资融券;股权转让(并购重组),17,603766.SH
5.0,920124,人形机器人;粤港澳大湾区;新能源汽车;新股与次新股;融资融券,151,920124.BJ
12.0,605228,智能座舱;毫米波雷达;无人驾驶;消费电子概念;长安汽车概念;特斯拉概念;机器人概念;新能源汽车;充电桩;数字经济;燃料电池;沪股通,17,605228.SH
31.0,300560,网络安全;智慧政务;电子身份证;云计算;智慧城市;安防;AI智能体;车联网(车路协同);东数西算(算力);抖音概念(字节概念);算力租赁;物联网;数字经济;元宇宙;人工智能;数字乡村;华为概念;5G;机器视觉;军工;智能穿戴;福建自贸区;海峡两岸;机器人概念;AI眼镜;英伟达概念;水利;垃圾分类;AI应用;乡村振兴;一带一路,33,300560.SZ
17.0,300739,PCB概念;共封装光学(CPO);先进封装;MiniLED;6G概念;5G;芯片概念;无人机;新能源汽车;储能;2025年报预增;机器人概念;东数西算(算力);粤港澳大湾区;人民币贬值受益;深股通;融资融券,33,300739.SZ
12.0,000423,高股息精选;超级品牌;预制菜;农业种植;旅游概念;深股通;融资融券;国企改革;央企国企改革;乡村振兴;数字经济;华为概念,33,000423.SZ
4.0,000995,白酒概念;农业种植;乡村振兴;西部大开发,33,000995.SZ
10.0,300555,物联网;数字孪生;人工智能;智慧城市;量子科技;乡村振兴;文化传媒概念;ST板块;WiFi 6;农村电商,33,300555.SZ
11.0,300462,液冷服务器;汽车热管理;储能;ETC;充电桩;独角兽概念;人脸识别;车联网(车路协同);ST板块;移动支付;智慧城市,33,300462.SZ
17.0,603308,航空发动机;3D打印;可控核聚变;核电;高端装备;海工装备;无人机;大飞机;军工;工业互联网;商业航天;风电;核污染防治;一带一路;参股银行;沪股通;融资融券,17,603308.SH
21.0,600196,仿制药一致性评价;阿尔茨海默概念;创新药;流感;生物疫苗;减肥药;青蒿素;猴痘概念;辅助生殖;细胞免疫治疗;民营医院;医美概念;医疗器械概念;家庭医生;智能医疗;证金持股;DeepSeek概念;AI智能体;机器人概念;沪股通;融资融券,17,600196.SH
10.0,002816,高压快充;储能;机器人概念;污水处理;ST板块;先进封装;芯片概念;光刻机;国企改革;股权转让(并购重组),33,002816.SZ
10.0,603067,小金属概念;钛白粉概念;钒电池;军工;锂电池概念;储能;固态电池;维生素;沪股通;融资融券,17,603067.SH
18.0,688595,MCU芯片;汽车芯片;AI PC;AI眼镜;芯片概念;星闪概念;消费电子概念;小米概念;传感器;物联网;华为概念;无人机;鸿蒙概念;专精特新;机器人概念;锂电池概念;沪股通;融资融券,17,688595.SH
9.0,301020,长安汽车概念;华为汽车;新能源汽车;专精特新;比亚迪概念;燃料电池;氢能源;国企改革;融资融券,33,301020.SZ
10.0,300055,煤化工概念;医疗废物处理;盐湖提锂;固废处理;污水处理;PPP概念;锂电池概念;雄安新区;深股通;融资融券,33,300055.SZ
13.0,002255,可控核聚变;核电;高端装备;充电桩;芯片概念;光伏概念;第三代半导体;氢能源;污水处理;固废处理;绿色电力;融资融券;深股通,33,002255.SZ
24.0,301323,稀土永磁;核污染防治;消费电子概念;传感器;芯片概念;专精特新;新能源汽车;安防;机器人概念;医疗器械概念;华为概念;智能家居;人民币贬值受益;中俄贸易概念;一带一路;建筑节能;粤港澳大湾区;食品安全;三胎概念;锂电池概念;俄乌冲突概念;深股通;股权转让(并购重组);融资融券,33,301323.SZ
6.0,002399,创新药;生物疫苗;CRO概念;人民币贬值受益;深股通;融资融券,33,002399.SZ
8.0,600128,宠物经济;跨境电商;创投;国企改革;化肥;知识产权保护;期货概念;煤炭概念,17,600128.SH
6.0,688398,专精特新;新能源汽车;家用电器;福建自贸区;冷链物流;融资融券,17,688398.SH
8.0,301370,医疗器械概念;智能物流;国企改革;DRG/DIP;数据要素;财税数字化;深股通;融资融券,33,301370.SZ
5.0,002286,代糖概念;合成生物;参股银行;中俄贸易概念;三胎概念,33,002286.SZ
11.0,603376,注册制次新股;长安汽车概念;共同富裕示范区;新能源汽车;比亚迪概念;传感器;专精特新;无人驾驶;汽车电子;新股与次新股;融资融券,17,603376.SH
8.0,600511,芬太尼;医药电商;流感;冷链物流;国企改革;央企国企改革;沪股通;融资融券,17,600511.SH
13.0,300534,流感;医药电商;创新药;三胎概念;医疗器械概念;食品安全;中俄贸易概念;西部大开发;参股券商;国企改革;专精特新;2025年报预增;股权转让(并购重组),33,300534.SZ
10.0,603138,数据安全;华为鲲鹏;信创;数据要素;数据中心;人工智能;华为概念;横琴新区;雄安新区;融资融券,17,603138.SH
11.0,920367,仿制药一致性评价;人工智能;机器人概念;AI应用;医药电商;融资融券;维生素;流感;华为鲲鹏;智能医疗;创新药,151,920367.BJ
3.0,301045,小米概念;华为概念;融资融券,33,301045.SZ
8.0,301080,猴痘概念;重组蛋白;细胞免疫治疗;人民币贬值受益;人工智能;专精特新;深股通;融资融券,33,301080.SZ
6.0,000586,光纤概念;特高压;5G;智能电网;专精特新;西部大开发,33,000586.SZ
10.0,000859,光刻胶;柔性屏(折叠屏);新能源汽车;芯片概念;装配式建筑;雄安新区;一带一路;国企改革;深股通;融资融券,33,000859.SZ
4.0,002718,网红经济;长三角一体化;智能家居;股权转让(并购重组),33,002718.SZ
3.0,603235,维生素;人民币贬值受益;沪股通,17,603235.SH
28.0,002195,AI应用;AI语料;AIGC概念;多模态AI;AI智能体;短剧游戏;阿里巴巴概念;百度概念;云计算;腾讯概念;网络安全;智能医疗;鸿蒙概念;区块链;元宇宙;人工智能;DeepSeek概念;脑机接口;网络游戏;华为概念;数据中心;创投;AI PC;无人驾驶;机器人概念;人形机器人;融资融券;深股通,33,002195.SZ
6.0,603207,医药电商;仿制药一致性评价;毛发医疗;创新药;沪股通;融资融券,17,603207.SH
5.0,603193,三胎概念;跨境电商;C2M概念;沪股通;融资融券,17,603193.SH
10.0,600757,证金持股;高股息精选;文化传媒概念;IP经济(谷子经济);知识产权保护;托育服务;在线教育;国企改革;沪股通;融资融券,17,600757.SH
16.0,002166,禽流感;合成生物;工业大麻;代糖概念;啤酒概念;农业种植;参股银行;乡村振兴;西部大开发;回购增持再贷款概念;人民币贬值受益;专精特新;新型烟草(电子烟);股权转让(并购重组);深股通;融资融券,33,002166.SZ
13.0,301280,汽车电子;小米概念;消费电子概念;比亚迪概念;人形机器人;机器人概念;新能源汽车;家用电器;智能家居;储能;光伏概念;深股通;融资融券,33,301280.SZ
4.0,603987,辅助生殖;医美概念;医疗器械概念;专精特新,17,603987.SH
7.0,601998,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;国企改革;中字头股票,17,601998.SH
8.0,002134,PCB概念;专精特新;新能源汽车;军工;大飞机;京津冀一体化;天津自贸区;深股通,33,002134.SZ
14.0,601200,生物质能发电;碳交易;绿色电力;医疗废物处理;PPP概念;固废处理;国企改革;污水处理;土壤修复;垃圾分类;上海国企改革;上海自贸区;沪股通;融资融券,17,601200.SH
9.0,600834,上海国企改革;物业管理;国企改革;碳交易;光伏建筑一体化;绿色电力;充电桩;无人驾驶;股权转让(并购重组),17,600834.SH
11.0,600676,上海自贸区;汽车拆解概念;上海国企改革;比亚迪概念;冷链物流;统一大市场;自由贸易港;国企改革;融资融券;股权转让(并购重组);沪股通,17,600676.SH
14.0,300889,智慧灯杆;充电桩;露营经济;传感器;储能;液冷服务器;智慧城市;新能源汽车;机器人概念;比亚迪概念;跨境电商;锂电池概念;股权转让(并购重组);融资融券,33,300889.SZ
17.0,301439,充电桩;高压快充;储能;中俄贸易概念;一带一路;新能源汽车;家用电器;海峡两岸;智能家居;比亚迪概念;铜缆高速连接;小米汽车;富士康概念;消费电子概念;小米概念;深股通;融资融券,33,301439.SZ
18.0,002916,PCB概念;富士康概念;存储芯片;先进封装;苹果概念;国家大基金持股;汽车电子;芯片概念;5G;新能源汽车;数据中心;2025年报预增;华为概念;粤港澳大湾区;央企国企改革;国企改革;深股通;融资融券,33,002916.SZ
10.0,002262,芬太尼;仿制药一致性评价;创新药;医药电商;阿尔茨海默概念;猴痘概念;医疗器械概念;智能医疗;深股通;融资融券,33,002262.SZ
12.0,002999,供销社;农业种植;粮食概念;化肥;乡村振兴;农机;智能物流;2025年报预增;数字乡村;数字经济;低空经济;无人机,33,002999.SZ
10.0,002349,流感;医药电商;仿制药一致性评价;肝炎概念;创新药;养老概念;国企改革;锂电池概念;深股通;融资融券,33,002349.SZ
4.0,688617,医疗器械概念;专精特新;融资融券;沪股通,17,688617.SH
8.0,920009,专精特新;基因测序;猴痘概念;流感;宠物经济;人工智能;新股与次新股;融资融券,151,920009.BJ
16.0,300790,汽车电子;AI眼镜;消费电子概念;小米概念;机器视觉;虚拟现实;无人驾驶;安防;华为概念;无人机;新能源汽车;机器人概念;车联网(车路协同);智能家居;职业教育;深股通,33,300790.SZ
7.0,300683,细胞免疫治疗;CRO概念;创新药;重组蛋白;仿制药一致性评价;眼科医疗;股权转让(并购重组),33,300683.SZ
17.0,002092,煤化工概念;煤炭概念;水泥概念;消毒剂;可降解塑料;新疆振兴;碳交易;碳中和;国企改革;石墨烯;西部大开发;一带一路;风电;跨境电商;职业教育;深股通;摘帽,33,002092.SZ
4.0,605122,装配式建筑;建筑节能;水泥概念;西部大开发,17,605122.SH
4.0,688712,科创次新股;注册制次新股;新股与次新股;融资融券,17,688712.SH
24.0,002845,MicroLED概念;MiniLED;柔性屏(折叠屏);OLED;先进封装;富士康概念;智能穿戴;汽车电子;消费电子概念;小米概念;芯片概念;机器视觉;虚拟现实;智能家居;无人驾驶;华为概念;机器人概念;粤港澳大湾区;无人机;低空经济;固态电池;回购增持再贷款概念;广东自贸区;深股通,33,002845.SZ
9.0,300685,创新药;基因测序;医疗器械概念;智能医疗;专精特新;福建自贸区;海峡两岸;深股通;融资融券,33,300685.SZ
27.0,300284,房屋检测;网约车;DeepSeek概念;AI智能体;空间计算;智慧城市;新型城镇化;数字孪生;京津冀一体化;创投;雄安新区;车联网(车路协同);水利;乡村振兴;食品安全;PPP概念;低空经济;粤港澳大湾区;一带一路;雅下水电概念;国企改革;无人机;碳中和;储能;深股通;俄乌冲突概念;融资融券,33,300284.SZ
19.0,300335,生物质能发电;绿色电力;天然气;固废处理;净水概念;空气能热泵;生态农业;氢能源;PM2.5;雄安新区;创投;家用电器;粤港澳大湾区;智能家居;光伏概念;锂电池概念;物联网;工业互联网;人工智能,33,300335.SZ
36.0,002131,快手概念;小红书概念;AI应用;ChatGPT概念;多模态AI;抖音概念(字节概念);AIGC概念;虚拟数字人;腾讯概念;AI智能体;百度概念;数据要素;区块链;文化传媒概念;DeepSeek概念;人工智能;数字经济;数据中心;华为概念;独角兽概念;液冷服务器;机器视觉;核电;小米概念;水利;芯片概念;专精特新;跨境电商;创投;新能源汽车;海工装备;污水处理;一带一路;医疗器械概念;深股通;融资融券,33,002131.SZ
14.0,000928,高股息精选;同花顺中特估100;医疗废物处理;国企改革;央企国企改革;超超临界发电;中俄贸易概念;碳中和;一带一路;数字经济;3D打印;深股通;融资融券;中字头股票,33,000928.SZ
10.0,000999,禽流感;医药电商;流感;创新药;深股通;融资融券;国企改革;绿色电力;央企国企改革;股权转让(并购重组),33,000999.SZ
11.0,002058,特斯拉概念;新型工业化;长安汽车概念;新能源汽车;传感器;创投;ST板块;固态电池;股权转让(并购重组);石墨烯;锂电池概念,33,002058.SZ
11.0,688689,先进封装;汽车芯片;第三代半导体;芯片概念;汽车电子;传感器;专精特新;比亚迪概念;新能源汽车;无人驾驶;融资融券,17,688689.SH
5.0,300234,碳中和;碳交易;氢能源;燃料电池;专精特新,33,300234.SZ
10.0,000595,ST板块;风电;绿色电力;光伏概念;储能;西部大开发;国企改革;军工;国产航母;股权转让(并购重组),33,000595.SZ
4.0,600149,雄安新区;京津冀一体化;国企改革;物业管理,17,600149.SH
16.0,002789,建筑节能;ST板块;新型城镇化;装配式建筑;粤港澳大湾区;横琴新区;养老概念;绿色电力;创投;储能;智慧城市;人工智能;充电桩;互联网金融;国企改革;智能电网,33,002789.SZ
9.0,601107,高股息精选;国企改革;西部大开发;沪股通;融资融券;氢能源;创投;充电桩;DeepSeek概念,17,601107.SH
13.0,000661,生物疫苗;流感;辅助生殖;创新药;阿尔茨海默概念;医美概念;智能医疗;回购增持再贷款概念;国企改革;证金持股;AI智能体;深股通;融资融券,33,000661.SZ
23.0,600755,航运概念;统一大市场;中俄贸易概念;参股券商;参股银行;福建自贸区;国企改革;养老概念;一带一路;海峡两岸;期货概念;医疗器械概念;回购增持再贷款概念;高股息精选;智能医疗;DeepSeek概念;风电;沪股通;融资融券;锂电池概念;动力电池回收;小金属概念;华为数字能源,17,600755.SH
8.0,002163,免税店;海南自贸区;国企改革;光伏建筑一体化;宠物经济;回购增持再贷款概念;融资融券;深股通,33,002163.SZ
14.0,300686,富士康概念;OLED;柔性屏(折叠屏);消费电子概念;智能穿戴;小米概念;比亚迪概念;固态电池;新能源汽车;虚拟现实;机器人概念;华为概念;石墨烯;回购增持再贷款概念,33,300686.SZ
29.0,301313,智谱AI;ChatGPT概念;AIGC概念;华为鲲鹏;智慧政务;虚拟数字人;百度概念;数据要素;空间计算;元宇宙;军工信息化;车联网(车路协同);数字孪生;智慧城市;人工智能;虚拟现实;数字经济;物联网;数据中心;低空经济;AI应用;机器人概念;IP经济(谷子经济);智能医疗;旅游概念;水利;污水处理;地下管网;融资融券,33,301313.SZ
2.0,600613,医药电商;流感,17,600613.SH
6.0,920014,融资融券;氢能源;天然气;大飞机;专精特新;回购增持再贷款概念,151,920014.BJ
