market_code,股票代码,code,所属概念,所属概念数量
33,001380.SZ,001380,长安汽车概念;华为汽车;人形机器人;机器人概念;新能源汽车;比亚迪概念;无人机;军工;专精特新;深股通;融资融券,11
33,000716.SZ,000716,粮食概念;农业种植;网红经济;乡村振兴;跨境电商;PPP概念;养老概念;西部大开发;国企改革;一带一路;锂电池概念;储能;新能源汽车;2026中报预增;股权转让(并购重组);深股通;融资融券,17
17,688269.SH,688269,金属回收;燃料电池;专精特新;氢能源;西部大开发;国企改革;沪股通;融资融券,8
33,000886.SZ,000886,自由贸易港;化债概念(AMC概念);物业管理;海南自贸区;旅游概念;参股银行;水利;国企改革;数字经济;车联网(车路协同);低空经济;抖音概念(字节概念);算力租赁;东数西算(算力);数据中心(AIDC);股权转让(并购重组);深股通,17
17,600570.SH,600570,互联网金融;数字货币;跨境支付(CIPS);蚂蚁集团概念;AI应用;区块链;鸿蒙概念;数据要素;ChatGPT概念;智慧政务;华为鲲鹏;AI智能体;AIGC概念;DeepSeek概念;信创;数字经济;人工智能;多模态AI;华为昇腾;碳中和;华为概念;碳交易;中国AI 50;沪股通;融资融券,25
17,600371.SH,600371,粮食概念;转基因;玉米;农业种植;乡村振兴;黑龙江自贸区;化肥,7
33,000785.SZ,000785,免税店;空间计算;预制菜;京津冀一体化;智能物流;跨境电商;AI视频;乡村振兴;AI应用;AI语料;AIGC概念;鸿蒙概念;数据要素;AI智能体;DeepSeek概念;人工智能;阿里巴巴概念;智能家居;抖音概念(字节概念);华为概念;苹果概念;融资融券;深股通,23
33,002495.SZ,002495,预制菜;创投,2
33,300445.SZ,300445,商业航天;传感器;特斯拉概念;物联网;高端装备;芯片概念,6
151,920028.BJ,920028,比亚迪概念;宁德时代概念;华为概念;5G;新股与次新股;融资融券,6
17,600351.SH,600351,维生素;医药电商;流感;仿制药一致性评价;创新药;重组蛋白;幽门螺杆菌概念;农业种植;三胎概念;沪股通;融资融券,11
17,600117.SH,600117,特钢概念;西部大开发;雅下水电概念;煤炭概念;海工装备;军工;商业航天;沪股通,8
33,002424.SZ,002424,民营医院;参股银行;仿制药一致性评价;乡村振兴;创新药;流感;肝炎概念;智能医疗;医疗器械概念;西部大开发;ST板块;腾讯概念,12
17,603648.SH,603648,统一大市场;冷链物流;自由贸易港;国企改革;智能物流;医疗器械概念;一带一路;上海自贸区;长三角一体化;换电概念;机器人概念;新能源汽车;苹果概念,13
17,605259.SH,605259,鸿蒙概念;水利;人民币贬值受益;储能;新能源汽车,5
33,001201.SZ,001201,猪肉;绿色电力;粤港澳大湾区,3
17,603583.SH,603583,长安汽车概念;人形机器人;机器人概念;养老概念;智能家居;医疗器械概念;人民币贬值受益;一带一路;三胎概念;光伏概念;融资融券;沪股通,12
33,002543.SZ,002543,净水概念;短剧游戏;空气能热泵;一带一路;创投;AIGC概念;独角兽概念;家用电器;DeepSeek概念;人工智能;氢能源;智能家居;百度概念;粤港澳大湾区;华为概念;深股通;融资融券,17
33,002406.SZ,002406,中俄贸易概念;长安汽车概念;工业互联网;新能源汽车;军工;军民融合;2026中报预增;深股通,8
17,603053.SH,603053,天然气;国企改革;西部大开发;碳中和;氢能源;充电桩;沪股通,7
17,600436.SH,600436,超级品牌;证金持股;创新药;肝炎概念;同花顺漂亮100;国企改革;沪股通;融资融券;海峡两岸;专精特新,10
33,000793.SZ,000793,ST板块;农业种植;海南自贸区;旅游概念;参股券商;化债概念(AMC概念);网红经济;乡村振兴;手机游戏;网络游戏;文化传媒概念;创投;区块链;数字经济;人工智能;信创;抖音概念(字节概念);国企改革,18
33,300793.SZ,300793,星闪概念;智能家居;智能音箱;换电概念;车联网(车路协同);脑机接口;虚拟现实;语音技术;人工智能;华为概念;机器人概念;人民币贬值受益;无人机;鸿蒙概念;小米概念;阿里巴巴概念;创投;新型工业化;智能穿戴;机器视觉;元宇宙;一带一路;储能;血氧仪;无线耳机;医疗器械概念;消费电子概念;空间计算;AI眼镜;汽车电子;两轮车;苹果概念;芯片概念;粤港澳大湾区;深股通,35
151,920786.BJ,920786,三胎概念;玉米;乡村振兴;西部大开发;农机;农业种植;融资融券;乳业,8
33,002564.SZ,002564,光热发电;氢能源;一带一路;海工装备;碳中和;核电;光伏概念;风电;军工;军民融合;高端装备;上海国企改革;国企改革;煤化工概念;深股通,15
151,920030.BJ,920030,ERP概念;动力电池回收;充电桩;金属铜;文化传媒概念;金属回收;新能源汽车;特斯拉概念;华为汽车;融资融券;汽车拆解概念,11
17,603586.SH,603586,高铁;人民币贬值受益;新能源汽车;比亚迪概念,4
17,603167.SH,603167,高股息精选;航运概念;国企改革;融资融券,4
33,002615.SZ,002615,露营经济;三胎概念;体育产业;共同富裕示范区;跨境电商;网红经济;IP经济(谷子经济);人民币贬值受益;NFT概念;一带一路;智能家居;数字经济;华为概念;鸿蒙概念;星闪概念;人工智能,16
33,301090.SZ,301090,国企改革;3D打印;风电;央企国企改革;融资融券;深股通,6
151,920553.BJ,920553,融资融券;高端装备;烟草;工业母机,4
33,300699.SZ,300699,大飞机;碳纤维;军民融合;卫星导航;商业航天;军工;低空经济;无人机;PEEK材料;高铁;风电;新能源汽车;光伏概念;氢能源;消费电子概念;体育产业;深股通;融资融券,18
17,600622.SH,600622,物业管理;统一大市场;化债概念(AMC概念);国企改革;融资融券,5
33,300160.SZ,300160,光伏建筑一体化;国企改革;家用电器;物联网;充电桩;特斯拉概念,6
17,600061.SH,600061,期货概念;证金持股;参股券商;信托概念;国企改革;央企国企改革;雄安新区;沪股通;融资融券,9
17,600995.SH,600995,抽水蓄能;绿色电力;虚拟电厂;央企国企改革;国企改革;水利;储能;西部大开发;DeepSeek概念;钠离子电池;沪股通;融资融券,12
17,601882.SH,601882,工业母机;新型工业化;高端装备;共同富裕示范区;融资融券;沪股通,6
17,603535.SH,603535,自由贸易港;统一大市场;航运概念;跨境电商;智能物流;数字经济;拼多多概念;阿里巴巴概念;抖音概念(字节概念);物联网;粤港澳大湾区;低空经济;无人驾驶;沪股通,14
33,300275.SZ,300275,华为欧拉;华为盘古;鸿蒙概念;ChatGPT概念;星闪概念;华为鲲鹏;数据安全;多模态AI;智慧城市;数据要素;新型工业化;物联网;AI智能体;AI应用;数字经济;AIGC概念;无人驾驶;人工智能;DeepSeek概念;传感器;卫星导航;工业互联网;阿里巴巴概念;低空经济;机器人概念;华为概念;中俄贸易概念;商业航天;军工;污水处理;PPP概念;毫米波雷达;专精特新;核电;乡村振兴;西部大开发;F5G概念;超级电容,38
33,300350.SZ,300350,中俄贸易概念;跨境电商;广东自贸区;数字经济;数据要素;创投;智慧城市;智能物流;统一大市场;碳中和;时空大数据;一带一路;物联网;航运概念;粤港澳大湾区;军工;卫星导航,17
33,301508.SZ,301508,京津冀一体化;人工智能;国企改革;央企国企改革;车联网(车路协同);碳中和;低空经济;百度概念;机器人概念;网络安全;军工;氢能源;数据安全;小米汽车;无人驾驶;无人机;新能源汽车;比亚迪概念;充电桩;小米概念;汽车电子;深股通;融资融券;中字头股票,24
33,002675.SZ,002675,仿制药一致性评价;创新药;阿尔茨海默概念;细胞免疫治疗;幽门螺杆菌概念;CRO概念;专精特新;深股通;融资融券,9
17,688606.SH,688606,禽流感;宠物经济;幽门螺杆菌概念;肝炎概念;医疗器械概念;辅助生殖;猴痘概念;基因测序;人民币贬值受益;融资融券;沪股通,11
17,603381.SH,603381,光伏建筑一体化;光伏概念;储能;金属回收;专精特新;比亚迪概念;机器人概念;液冷服务器;人形机器人;绿色电力;沪股通;融资融券,12
33,002363.SZ,002363,数字经济;长安汽车概念;华为汽车;军工;百度概念;新能源汽车;比亚迪概念;特斯拉概念;华为概念;商业航天,10
151,920098.BJ,920098,无人机;液冷服务器;低空经济;商业航天;新疆振兴;专精特新;高端装备;煤炭概念;高铁;风电;军工;军民融合;融资融券;西部大开发,14
151,920185.BJ,920185,氢能源;储能;宁德时代概念;石墨电极;固态电池;锂电池概念;一带一路;融资融券;比亚迪概念;钠离子电池;燃料电池;石墨烯,12
17,688016.SH,688016,医疗器械概念;专精特新;沪股通;融资融券,4
17,600620.SH,600620,民营医院;物业管理;养老概念;智能物流;储能;光伏概念;HJT电池;融资融券,8
33,002376.SZ,002376,人工智能;无人零售;数字货币;虚拟数字人;物联网;智能物流;智慧政务;信创;冷链物流;换电概念;机器人概念;机器视觉;新型工业化;传感器;锂电池概念;芯片概念;2026一季报预增;PCB概念;深股通;融资融券,20
33,300419.SZ,300419,信创;ST板块;网络安全;华为欧拉;量子科技;数据安全;智慧政务;云计算;华为概念;物联网;数据中心(AIDC);东数西算(算力);数据要素;抖音概念(字节概念);百度概念;AI智能体;AI应用;互联网金融;军工;DeepSeek概念;人工智能;快手概念;股权转让(并购重组),23
17,605088.SH,605088,DeepSeek概念;人民币贬值受益;华为汽车;机器人概念;人形机器人;新能源汽车;锂电池概念;储能;固态电池;沪股通,10
151,920079.BJ,920079,新股与次新股;融资融券,2
33,301062.SZ,301062,食品安全;DeepSeek概念;光伏概念;高压快充;商业航天;2026中报预增;融资融券,7
17,600369.SH,600369,期货概念;国企改革;西部大开发;融资融券;股权转让(并购重组);沪股通,6
17,601827.SH,601827,生物质能发电;绿色电力;PPP概念;国企改革;固废处理;垃圾分类;污水处理;西部大开发;储能;沪股通,10
33,002926.SZ,002926,期货概念;国企改革;西部大开发;2026中报预增;融资融券;深股通,6
33,002939.SZ,002939,期货概念;央企国企改革;国企改革;融资融券;深股通,5
33,300641.SZ,300641,锂电池概念;深股通;融资融券,3
17,600533.SH,600533,物业管理;雄安新区;国企改革;参股银行;互联网金融;长三角一体化;独角兽概念;融资融券,8
33,301267.SZ,301267,眼科医疗;民营医院;智能医疗;福建自贸区;DeepSeek概念;人工智能;海峡两岸;智能穿戴;5G;AI眼镜;深股通;融资融券,12
33,002736.SZ,002736,高股息精选;国企改革;深圳国企改革;融资融券;深股通,5
22,600169.SH,600169,国企改革;ST板块;中俄贸易概念;一带一路;高铁;减速器;海工装备;高端装备;核电;储能;商业航天,11
33,300212.SZ,300212,财税数字化;国资云;数据确权;华为鲲鹏;数据要素;AI智能体;智慧政务;数据安全;数字孪生;养老概念;华为数字能源;阿里巴巴概念;百度概念;独角兽概念;ST板块;雄安新区;信创;PPP概念;京津冀一体化;乡村振兴;网络安全;数字经济;DeepSeek概念;智慧城市;智能医疗;人工智能;国企改革;创投;央企国企改革;物联网;车联网(车路协同);一带一路;东数西算(算力);华为概念;数据中心(AIDC);无人驾驶,36
17,600375.SH,600375,互联网金融;垃圾分类;氢能源;燃料电池;换电概念;新能源汽车;沪股通,7
17,688429.SH,688429,HJT电池;TOPCON电池;BC电池;光伏概念;沪股通;融资融券,6
151,920368.BJ,920368,一带一路;融资融券;光伏概念;第三代半导体;TOPCON电池;BC电池;HJT电池;硅能源,8
17,603707.SH,603707,仿制药一致性评价;重组蛋白;创新药;减肥药;智能医疗;AI应用;人民币贬值受益;沪股通;融资融券,9
33,000407.SZ,000407,页岩气;天然气;俄乌冲突概念;地下管网;新型城镇化;合成生物;股权转让(并购重组),7
17,600128.SH,600128,宠物经济;跨境电商;国企改革;创投;知识产权保护;化肥;期货概念;煤炭概念,8
33,002441.SZ,002441,职业教育;数字经济;物联网;智能电网;充电桩;核电;机器人概念;风电;数据中心(AIDC);新能源汽车;宁德时代概念;高股息精选;深股通;融资融券,14
17,601377.SH,601377,国企改革;福建自贸区;沪股通;融资融券;海峡两岸;2026中报预增,6
17,600960.SH,600960,中俄贸易概念;长安汽车概念;汽车热管理;华为汽车;DeepSeek概念;减速器;国企改革;新型工业化;机器人概念;工业母机;新能源汽车;氢能源;无人机;比亚迪概念;智能座舱;汽车电子;股权转让(并购重组),17
33,300371.SZ,300371,人工智能;智慧城市;水利;雄安新区;物联网;AI智能体;DeepSeek概念;专精特新;华为概念;核电;传感器;绿色电力,12
17,600167.SH,600167,生物质能发电;绿色电力;参股保险;文化传媒概念;创投;氢能源;人工智能;AI智能体;华为概念;沪股通;融资融券,11
17,600283.SH,600283,地下管网;PPP概念;新疆振兴;生物质能发电;新型城镇化;绿色电力;水利;固废处理;污水处理;净水概念;数据确权;创投;DeepSeek概念;数字经济;数字孪生;数据要素;AI智能体;人工智能;智慧城市;沪股通,20
17,600452.SH,600452,央企国企改革;国企改革;水泥概念;西部大开发;沪股通;融资融券,6
33,300294.SZ,300294,生物疫苗;肝炎概念;仿制药一致性评价;国企改革;央企国企改革;深股通;融资融券,7
33,000012.SZ,000012,特斯拉概念;建筑节能;汽车电子;硅能源;消费电子概念;军工;光伏概念;一带一路;OLED;光伏建筑一体化;雄安新区;深股通;融资融券,13
33,300523.SZ,300523,财税数字化;时空大数据;云计算;ChatGPT概念;网络安全;国资云;AI智能体;智慧城市;核污染防治;物联网;腾讯概念;人工智能;地下管网;DeepSeek概念;安防;水利;华为概念;低空经济;京津冀一体化;传感器;机器人概念;无人机;高端装备;一带一路;天然气;国企改革;央企国企改革;芯片概念;股权转让(并购重组);污水处理;深股通,31
17,600841.SH,600841,农机;工业互联网;换电概念;数据中心(AIDC);无人驾驶;新能源汽车;氢能源;上海国企改革;国企改革;汽车芯片;沪股通,11
33,300690.SZ,300690,碳纤维;风电;飞行汽车(eVTOL);PEEK材料;大飞机;海工装备;低空经济;军工;机器人概念;人形机器人;无人机;比亚迪概念;新能源汽车;3D打印;深股通;融资融券,16
