股票代码,code,market_code,所属概念,所属概念数量
300248.SZ,300248,33,华为盘古;华为鲲鹏;数字货币;智慧政务;AI语料;AI智能体;蚂蚁集团概念;云计算;虚拟数字人;鸿蒙概念;数据要素;在线教育;网络安全;移动支付;阿里巴巴概念;区块链;元宇宙;数字乡村;数字经济;DeepSeek概念;人脸识别;算力租赁;空间计算;智慧城市;人工智能;职业教育;虚拟现实;物联网;华为概念;食品安全;养老概念;AI应用;创投;机器人概念;水利;人形机器人;乡村振兴;智能电网;深股通,39
920914.BJ,920914,151,商业航天;氢能源;小金属概念;回购增持再贷款概念;融资融券;宁德时代概念;卫星导航;军工;专精特新;金属镍;锂电池概念;比亚迪概念,12
301068.SZ,301068,33,固废处理;融资融券,2
002177.SZ,002177,33,互联网金融;国产操作系统;人脸识别;数字经济;创投;物业管理;粤港澳大湾区;深股通;融资融券,9
603918.SH,603918,17,AIGC概念;云办公;Web3.0;AI应用;数据确权;智慧政务;蚂蚁集团概念;在线教育;抖音概念(字节概念);阿里巴巴概念;信创;区块链;智能医疗;互联网金融;DeepSeek概念;人工智能;华为概念;化债概念(AMC概念);机器视觉;机器人概念;上海自贸区;融资融券;沪股通,23
300075.SZ,300075,33,智慧政务;区块链;鸿蒙概念;数据要素;AI智能体;华为鲲鹏;AIGC概念;信创;智谱AI;多模态AI;阿里巴巴概念;腾讯概念;元宇宙;数字经济;华为昇腾;DeepSeek概念;时空大数据;人工智能;智慧城市;ETC;数字孪生;车联网(车路协同);智能医疗;安防;虚拟现实;华为概念;京津冀一体化;AI应用;机器视觉;低空经济;无人驾驶;卫星导航;机器人概念;雄安新区;AI眼镜;人形机器人;垃圾分类;地下管网;深股通;融资融券,40
688548.SH,688548,17,芯片概念;氢能源;专精特新;商业航天;华为概念;粤港澳大湾区;数字孪生;国企改革;沪股通;融资融券,10
920703.BJ,920703,151,京津冀一体化;融资融券;专精特新;核电,4
920670.BJ,920670,151,AI应用;数字孪生;AIGC概念;融资融券;专精特新;人工智能;3D打印;智能医疗;虚拟现实;AI智能体;数字经济,11
920363.BJ,920363,151,无人驾驶;机器人概念;机器视觉;生态农业;融资融券;高端装备;车联网(车路协同);传感器;新型城镇化;军民融合;专精特新;卫星导航;农机;军工;商业航天;安防;无人机;DeepSeek概念,18
600592.SH,600592,17,人形机器人;军民融合;大飞机;军工;商业航天;新能源汽车;海峡两岸;海工装备;风电;国企改革;参股券商;融资融券;沪股通,13
000977.SZ,000977,33,中国AI 50;算力租赁;英伟达概念;东数西算(算力);液冷服务器;国产操作系统;信创;云计算;抖音概念(字节概念);数据中心;百度概念;腾讯概念;国资云;车联网(车路协同);元宇宙;智慧城市;AIGC概念;DeepSeek概念;人工智能;无人驾驶;水利;回购增持再贷款概念;国企改革;深股通;融资融券,25
920806.BJ,920806,151,车联网(车路协同);低空经济;融资融券;机器人概念;国企改革;京津冀一体化;毫米波雷达;ETC;智慧城市;数据要素;新型城镇化;百度概念;机器视觉,13
300835.SZ,300835,33,消费电子概念;数据中心;稀土永磁;专精特新;新能源汽车;光伏概念;深股通,7
301517.SZ,301517,33,军工信息化;太赫兹;卫星导航;6G概念;商业航天;军民融合;毫米波雷达;军工;无人机;量子科技;5G;华为海思概念股;华为概念;消费电子概念;铜缆高速连接;共封装光学(CPO);光纤概念;西部大开发;国企改革;深股通;融资融券,21
688720.SH,688720,17,国家大基金持股;存储芯片;先进封装;中芯国际概念;PCB概念;光刻胶;OLED;芯片概念;专精特新;2025年报预增;回购增持再贷款概念;融资融券,12
002659.SZ,002659,33,在线教育;职业教育;百度概念;腾讯概念;智谱AI;人工智能;数字经济;足球概念;体育产业;京津冀一体化;华为概念;冰雪产业;国企改革;股权转让(并购重组),14
603248.SH,603248,17,注册制次新股;专精特新;高端装备;风电;新股与次新股;融资融券,6
300551.SZ,300551,33,专精特新;芯片概念;数字货币;存储芯片;互联网金融;虚拟数字人;绿色电力,7
301187.SZ,301187,33,养老概念;冰雪产业;跨境电商;家用电器;创投;人民币贬值受益;机器人概念;一带一路;智能穿戴;深股通;融资融券,11
301293.SZ,301293,33,脑机接口;智能医疗;民营医院;深股通;融资融券,5
002815.SZ,002815,33,PCB概念;AI PC;毫米波雷达;共封装光学(CPO);5G;先进封装;汽车电子;华为手机;消费电子概念;6G概念;芯片概念;柔性屏(折叠屏);传感器;商业航天;无人机;数据中心;无人驾驶;比亚迪概念;华为概念;军工;人形机器人;东数西算(算力);特斯拉概念;机器人概念;粤港澳大湾区;腾讯概念;抖音概念(字节概念);百度概念;阿里巴巴概念;一带一路;深股通,31
300296.SZ,300296,33,MicroLED概念;MiniLED;柔性屏(折叠屏);OLED;智慧灯杆;第三代半导体;AI眼镜;消费电子概念;商业航天;智能穿戴;芯片概念;海工装备;虚拟现实;小米概念;华为概念;机器视觉;无人机;无人驾驶;人形机器人;智慧城市;空间计算;元宇宙;抖音概念(字节概念);人工智能;数据要素;腾讯概念;DeepSeek概念;AIGC概念;京津冀一体化;一带一路;虚拟数字人;雄安新区;文化传媒概念;体育产业;AI应用;IP经济(谷子经济);乡村振兴;旅游概念;深股通;融资融券,40
002773.SZ,002773,33,创新药;眼科医疗;阿尔茨海默概念;合成生物;医疗器械概念;西部大开发;深股通;融资融券,8
600549.SH,600549,17,小金属概念;金属钴;稀土永磁;动力电池回收;宁德时代概念;固态电池;锂电池概念;光伏概念;可控核聚变;军工;无人机;机器人概念;商业航天;海峡两岸;国企改革;福建自贸区;沪股通;融资融券,18
002862.SZ,002862,33,智能音箱;NFT概念;网络游戏;IP经济(谷子经济);AIGC概念;人工智能;百度概念;跨境电商;手机游戏;ChatGPT概念;三胎概念;DeepSeek概念;宠物经济;人民币贬值受益;充电桩;光伏概念;光伏建筑一体化;HJT电池;TOPCON电池;绿色电力,20
300548.SZ,300548,33,F5G概念;共封装光学(CPO);光纤概念;铜缆高速连接;5G;芯片概念;数据中心;2025年报预增;专精特新;华为概念;长三角一体化;抖音概念(字节概念);机器人概念;融资融券;深股通,15
600114.SH,600114,17,苹果概念;3D打印;人形机器人;液冷服务器;消费电子概念;特斯拉概念;柔性屏(折叠屏);小米概念;新能源汽车;AI眼镜;减速器;机器人概念;数据中心;低空经济;光伏概念;燃料电池;华为概念;东数西算(算力);两轮车;智能医疗;沪股通;融资融券,22
000629.SZ,000629,33,小金属概念;钛白粉概念;钒电池;回购增持再贷款概念;西部大开发;氢能源;国企改革;储能;深股通;融资融券,10
920885.BJ,920885,151,2025年报预增;卫星导航;国产航母;商业航天;储能;西部大开发;新能源汽车;融资融券;军民融合;无人驾驶;专精特新;风电;军工,13
920856.BJ,920856,151,参股银行;物联网;无人驾驶;融资融券;机器人概念;无人机;一带一路;专精特新,8
300286.SZ,300286,33,虚拟电厂;智能电网;电力物联网;充电桩;储能;数据中心;华为概念;专精特新;传感器;安防;人工智能;深股通,12
001696.SZ,001696,33,军民融合;航空发动机;军工;无人机;商业航天;农机;低空经济;飞行汽车(eVTOL);工业互联网;两轮车;数字经济;机器人概念;乡村振兴;专精特新;燃料电池;西部大开发;新能源汽车;比亚迪概念;储能;氢能源;锂电池概念;钠离子电池;深股通;融资融券,24
000657.SZ,000657,33,金属铜;小金属概念;金属钴;金属回收;PCB概念;工业母机;光伏概念;2026一季报预增;海南自贸区;可控核聚变;军工;高端装备;雅下水电概念;DeepSeek概念;创投;国企改革;乡村振兴;医疗器械概念;深股通;股权转让(并购重组);中字头股票;融资融券,22
688166.SH,688166,17,重组蛋白;仿制药一致性评价;减肥药;创新药;细胞免疫治疗;流感;合成生物;创投;沪股通;融资融券,10
920014.BJ,920014,151,回购增持再贷款概念;融资融券;天然气;专精特新;大飞机;氢能源,6
002354.SZ,002354,33,Sora概念(文生视频);快手概念;AI语料;小红书概念;Web3.0;短剧游戏;ChatGPT概念;虚拟数字人;AIGC概念;多模态AI;数据确权;在线教育;抖音概念(字节概念);文化传媒概念;AI智能体;云计算;数据要素;腾讯概念;百度概念;信创;手机游戏;元宇宙;网络游戏;电子竞技;数字经济;IP经济(谷子经济);算力租赁;DeepSeek概念;人工智能;东数西算(算力);智能医疗;数字孪生;AI应用;虚拟现实;跨境电商;MR(混合现实);机器视觉;乡村振兴;机器人概念;人形机器人;芯片概念;深股通;融资融券,43
600207.SH,600207,17,光热发电;光伏概念;天然气;储能;建筑节能;医疗器械概念;国企改革;富士康概念;芯片概念;沪股通;融资融券,11
002787.SZ,002787,33,2025年报预增;锂电池概念;芯片概念;食品安全;液冷服务器;长三角一体化;海峡两岸;创投,8
920662.BJ,920662,151,氢能源;风电;数据中心;军民融合;储能;新能源汽车;燃料电池;海工装备;融资融券;专精特新;液冷服务器;充电桩,12
920422.BJ,920422,151,人民币贬值受益;融资融券,2
688109.SH,688109,17,AI眼镜;智能穿戴;水利;机器人概念;机器视觉;人工智能;无人驾驶;雅下水电概念;数字孪生;AI智能体;华为昇腾;数字经济;DeepSeek概念;数据要素;AIGC概念;共同富裕示范区;物业管理;沪股通;融资融券,19
002111.SZ,002111,33,大飞机;成飞概念;高端装备;无人机;低空经济;机器人概念;军工;医疗器械概念;无人驾驶;海工装备;智慧城市;换电概念;回购增持再贷款概念;2025年报预增;智能医疗;深股通,16
002276.SZ,002276,33,柔性直流输电;核电;高压快充;高端装备;充电桩;人形机器人;换电概念;风电;海工装备;新能源汽车;机器人概念;光伏概念;储能;军工;比亚迪概念;工业互联网;水利;数据中心;5G;数字经济;绿色电力;国企改革;股权转让(并购重组);深股通;融资融券,25
002131.SZ,002131,33,快手概念;小红书概念;AI应用;ChatGPT概念;多模态AI;抖音概念(字节概念);AIGC概念;虚拟数字人;腾讯概念;AI智能体;百度概念;数据要素;区块链;文化传媒概念;DeepSeek概念;人工智能;数字经济;数据中心;华为概念;独角兽概念;液冷服务器;机器视觉;核电;小米概念;水利;芯片概念;专精特新;跨境电商;创投;新能源汽车;海工装备;污水处理;一带一路;医疗器械概念;深股通;融资融券,36
688680.SH,688680,17,BC电池;钙钛矿电池;POE胶膜;光伏概念;新能源汽车;融资融券,6
003043.SZ,003043,33,光刻机;芯片概念;专精特新;高铁;高端装备;固态电池;智能电网;储能;智能物流;数字经济;医疗器械概念;深股通;股权转让(并购重组),13
920145.BJ,920145,151,碳中和;污水处理;高端装备;汽车电子;传感器;芯片概念;融资融券,7
301265.SZ,301265,33,稀土永磁;汽车拆解概念;金属铜;黄金概念;金属回收;固废处理;小金属概念;存储芯片;百度概念;芯片概念;金属钴;2026一季报预增;金属镍;融资融券,14
301268.SZ,301268,33,新型烟草(电子烟);光伏概念;储能;充电桩;宁德时代概念;一体化压铸;液冷服务器;特斯拉概念;回购增持再贷款概念;新能源汽车;比亚迪概念;人形机器人;机器人概念;华为概念;低空经济;深股通;融资融券,17
600151.SH,600151,17,军民融合;军工;TOPCON电池;比亚迪概念;汽车热管理;新能源汽车;光伏概念;央企国企改革;国企改革;人民币贬值受益;上海自贸区;绿色电力;融资融券;沪股通,14
603901.SH,603901,17,人形机器人;新型工业化;机器视觉;机器人概念;2025年报预增;沪股通,6
688595.SH,688595,17,MCU芯片;汽车芯片;AI PC;AI眼镜;芯片概念;星闪概念;消费电子概念;小米概念;传感器;物联网;华为概念;无人机;鸿蒙概念;专精特新;机器人概念;锂电池概念;沪股通;融资融券,18
001316.SZ,001316,33,大飞机;航空发动机;商业航天;低空经济;海峡两岸;AI眼镜;2025年报预增;消毒剂,8
300462.SZ,300462,33,液冷服务器;汽车热管理;储能;ETC;充电桩;独角兽概念;人脸识别;车联网(车路协同);ST板块;移动支付;智慧城市,11
603203.SH,603203,17,共封装光学(CPO);富士康概念;先进封装;PCB概念;苹果概念;液冷服务器;OLED;汽车电子;第三代半导体;存储芯片;芯片概念;AI眼镜;无线耳机;中芯国际概念;智能穿戴;比亚迪概念;新型工业化;机器视觉;新能源汽车;宁德时代概念;专精特新;华为概念;机器人概念;高端装备;工业互联网;人工智能;沪股通,27
002653.SZ,002653,33,创新药;仿制药一致性评价;医疗器械概念;西部大开发;深股通;融资融券;2026一季报预增,7
002521.SZ,002521,33,污水处理;可降解塑料;融资融券;2026一季报预增;深股通,5
002819.SZ,002819,33,量子科技;华为海思概念股;5G;汽车电子;电子身份证;安防;芯片概念;智能座舱;无人驾驶;国产操作系统;车联网(车路协同);华为概念;小米概念;人脸识别;虚拟现实;数据中心;商业航天;数字水印;小米汽车;网络安全;低空经济;新能源汽车;智慧城市;比亚迪概念;信创;数据安全;长安汽车概念;智慧政务;鸿蒙概念;高端装备;存储芯片;云办公;人工智能;区块链;云计算;数据要素;DeepSeek概念;脑机接口;光伏概念;智能医疗;国企改革;AI应用;深股通,43
300152.SZ,300152,33,生物质能发电;净水概念;ST板块;土壤修复;PPP概念;污水处理;雄安新区;创投;PM2.5;碳中和;燃料电池;氢能源,12
002347.SZ,002347,33,商业航天;军工;高端装备;机器人概念;数字经济;新型工业化;人工智能;核电;工业互联网;机器视觉;创投;专精特新;新能源汽车;超级电容;动力电池回收;锂电池概念;参股银行,17
300137.SZ,300137,33,PM2.5;核污染防治;污水处理;水利;碳中和;机器人概念;碳交易;雄安新区;区块链;乡村振兴;京津冀一体化;摘帽,12
