股票代码,code,market_code,所属概念,所属概念数量
600770.SH,600770,17,汽车芯片;芯片概念;语音技术;数据安全;2025年报预增;碳纤维;人工智能;创投;跨境电商;网络游戏;手机游戏;绿色电力;融资融券;股权转让(并购重组);沪股通,15
603682.SH,603682,17,租售同权;物业管理;新型城镇化;小红书概念;IP经济(谷子经济);高股息精选,6
920130.BJ,920130,151,AI应用;网约车;阿里巴巴概念;融资融券;智慧城市;安防;多模态AI;充电桩;人工智能;专精特新;PCB概念;AI智能体,12
920177.BJ,920177,151,新能源汽车;专精特新;新股与次新股;融资融券,4
920092.BJ,920092,151,AI应用;专精特新;车联网(车路协同);财税数字化;融资融券;算力租赁;碳中和;独角兽概念;物联网;机器视觉;机器人概念;智慧政务;智慧城市;无人驾驶;无人机;新型工业化;数据要素;数据安全;数字孪生;工业互联网;华为鲲鹏;华为盘古;华为概念;信创;人工智能;互联网金融;云计算;DeepSeek概念;东数西算(算力);AIGC概念,30
301008.SZ,301008,33,减速器;人形机器人;传感器;机器人概念;家用电器;专精特新;新能源汽车;智能家居;融资融券,9
000633.SZ,000633,33,西部大开发;核电;新疆振兴,3
920184.BJ,920184,151,2025年报预增;人工智能;AI智能体;鸿蒙概念;融资融券;空间计算;时空大数据;数据要素;数据确权;数字经济;数字乡村;互联网金融;卫星导航;互联网保险;乡村振兴;DeepSeek概念,16
920339.BJ,920339,151,人民币贬值受益;融资融券;一带一路,3
002487.SZ,002487,33,绿色电力;风电;航运概念;2025年报预增;海工装备;融资融券;深股通,7
300292.SZ,300292,33,移动支付;5G;华为概念;阿里巴巴概念;百度概念;物联网;信创;数字经济;车联网(车路协同);鸿蒙概念;DeepSeek概念;数据中心;云计算;华为鲲鹏;ChatGPT概念;毫米波雷达;跨境电商;汽车电子;智能座舱;军工;传感器;长安汽车概念;新能源汽车;储能;光纤概念;汽车热管理;深股通,27
920751.BJ,920751,151,股权转让(并购重组);融资融券;燃料电池;氢能源;专精特新,5
603656.SH,603656,17,储能;新型工业化;食品安全;机器人概念;高端装备;机器视觉;人工智能;数字孪生;金属回收;股权转让(并购重组),10
300735.SZ,300735,33,毫米波雷达;智能座舱;智能穿戴;无人驾驶;小米概念;汽车电子;人形机器人;传感器;消费电子概念;5G;机器人概念;MCU芯片;安防;华为概念;低空经济;车联网(车路协同);华为手机;卫星导航;物联网;商业航天;小米汽车;华为汽车;新能源汽车;EDR概念;工业互联网;智能家居;粤港澳大湾区;东数西算(算力);移动支付;光伏概念;充电桩;储能;一带一路;宠物经济;深股通;股权转让(并购重组);融资融券,37
600602.SH,600602,17,算力租赁;云计算;东数西算(算力);智慧政务;信创;国资云;腾讯概念;阿里巴巴概念;AI智能体;数据要素;区块链;数据中心;液冷服务器;智慧城市;华为概念;数字孪生;DeepSeek概念;物联网;数字经济;人工智能;职业教育;智能医疗;军工;食品安全;PPP概念;上海国企改革;国企改革;沪股通;融资融券,29
002378.SZ,002378,33,小金属概念;金属铜;2025年报预增;工业母机;军工;深股通;融资融券,7
688522.SH,688522,17,卫星导航;同花顺新质50;毫米波雷达;军工;低空经济;MCU芯片;芯片概念;专精特新;2025年报预增;沪股通;融资融券,11
600382.SH,600382,17,参股银行;PPP概念;2025年报预增;新能源汽车;白酒概念;无人机;小金属概念;股权转让(并购重组),8
688601.SH,688601,17,汽车芯片;AI眼镜;AI手机;芯片概念;消费电子概念;汽车电子;小米概念;机器人概念;比亚迪概念;创投;民爆概念;融资融券;沪股通,13
603079.SH,603079,17,维生素;合成生物;2025年报预增;专精特新,4
600756.SH,600756,17,DRG/DIP;财税数字化;智慧政务;AIGC概念;云计算;在线教育;信创;AI智能体;国资云;数字孪生;DeepSeek概念;人工智能;同花顺新质50;养老概念;工业互联网;国企改革;回购增持再贷款概念;沪股通;融资融券,19
002902.SZ,002902,33,F5G概念;共封装光学(CPO);铜缆高速连接;华为海思概念股;5G;数据中心;汽车电子;第三代半导体;消费电子概念;芯片概念;智能穿戴;华为概念;粤港澳大湾区;商业航天;充电桩;新能源汽车;储能;露营经济;光伏概念;工业互联网;车联网(车路协同);数字经济;海工装备;体育产业;一带一路;跨境电商;深股通;融资融券,28
000670.SZ,000670,33,智能家居;存储芯片;小米概念;人民币贬值受益;机器人概念;芯片概念;海峡两岸;虚拟现实;无人机;深股通,10
688607.SH,688607,17,智能医疗;人工智能;AI应用;传感器;宠物经济;融资融券,6
688031.SH,688031,17,MLOps概念;华为昇腾;多模态AI;AIGC概念;华为鲲鹏;数字水印;数据安全;AI智能体;信创;数据要素;AI PC;人工智能;华为概念;DeepSeek概念;独角兽概念;英伟达概念;AI应用;工业互联网;沪股通;融资融券,20
603937.SH,603937,17,锂电池概念,1
300741.SZ,300741,33,宠物经济;烟草;人造肉;乡村振兴;西部大开发;一带一路;人工智能;新型烟草(电子烟);融资融券;深股通,10
002033.SZ,002033,33,冰雪产业;旅游概念;IP经济(谷子经济);高股息精选;西部大开发;2026一季报预增;深股通;融资融券,8
300775.SZ,300775,33,航空发动机;大飞机;商业航天;军民融合;卫星导航;军工;无人机;海工装备;高端装备;专精特新;西部大开发;融资融券;深股通,13
688331.SH,688331,17,细胞免疫治疗;创新药;眼科医疗;沪股通;融资融券,5
300943.SZ,300943,33,商业航天;卫星导航;军民融合;军工;无人机;核电;芯片概念;传感器;汽车热管理;智慧城市;新能源汽车;燃料电池;氢能源;天然气;股权转让(并购重组);融资融券,16
002213.SZ,002213,33,存储芯片;PCB概念;汽车芯片;锂电池概念;芯片概念;消费电子概念;比亚迪概念;新能源汽车;粤港澳大湾区;WiFi 6;小金属概念;硅能源;无人驾驶;信创;创投,15
920139.BJ,920139,151,融资融券;汽车芯片;芯片概念;存储芯片;先进封装;中芯国际概念;专精特新;上海自贸区;MCU芯片,9
600986.SH,600986,17,小红书概念;快手概念;短剧游戏;Web3.0;AIGC概念;虚拟数字人;多模态AI;抖音概念(字节概念);文化传媒概念;NFT概念;AI智能体;腾讯概念;百度概念;蚂蚁集团概念;阿里巴巴概念;AI应用;手机游戏;算力租赁;元宇宙;网红经济;电子竞技;DeepSeek概念;数字经济;独角兽概念;东数西算(算力);人工智能;华为概念;小米概念;长安汽车概念;国企改革;沪股通;融资融券,32
920047.BJ,920047,151,重组蛋白;融资融券;眼科医疗;创新药,4
002021.SZ,002021,33,智能物流;高端装备;一带一路;机器人概念;物联网;股权转让(并购重组),6
600851.SH,600851,17,细胞免疫治疗;仿制药一致性评价;创新药;维生素;生物疫苗;互联网金融;参股券商;物业管理;证金持股;融资融券;沪股通,11
301598.SZ,301598,33,小米汽车;华为汽车;专精特新;长安汽车概念;飞行汽车(eVTOL);比亚迪概念;新能源汽车;无人驾驶;高端装备;低空经济;高铁;物联网;无人机;工业互联网;军工;海工装备;核电;融资融券,18
300716.SZ,300716,33,长安汽车概念;华为汽车;新能源汽车;军民融合;储能;智能音箱;光伏概念;ST板块;HJT电池;TOPCON电池;碳中和;钙钛矿电池;可降解塑料,13
300103.SZ,300103,33,新型城镇化;固废处理;高端装备;智慧城市;充电桩;一带一路;军工;腾讯概念;西部大开发;金属回收;股权转让(并购重组),11
920046.BJ,920046,151,高铁;融资融券;智能电网;数据中心;抖音概念(字节概念);光伏概念;储能;专精特新;一带一路,9
300689.SZ,300689,33,第三代半导体;芯片概念;消费电子概念;专精特新;液冷服务器;车联网(车路协同);人民币贬值受益;粤港澳大湾区;深股通,9
920976.BJ,920976,151,跨境电商;融资融券;网络安全;物联网;智能家居;智能医疗;数据安全;安防;人脸识别,9
603409.SH,603409,17,专精特新;新能源汽车;华为汽车;比亚迪概念;融资融券,5
600973.SH,600973,17,可控核聚变;核电;超导概念;大飞机;军工;智能电网;无人机;高端装备;铜缆高速连接;低空经济;充电桩;高铁;飞行汽车(eVTOL);新能源汽车;央企国企改革;特斯拉概念;国企改革;2026一季报预增;沪股通;融资融券,20
920159.BJ,920159,151,生态农业;AI应用;合成生物;化肥;数字乡村;新股与次新股;融资融券,7
600446.SH,600446,17,互联网金融;互联网保险;区块链;华为鲲鹏;数据要素;AI智能体;信创;数字经济;DeepSeek概念;独角兽概念;智慧城市;虚拟数字人;人工智能;腾讯概念;华为概念;AI应用;沪股通;融资融券,18
300027.SZ,300027,33,短剧游戏;文化传媒概念;虚拟数字人;IP经济(谷子经济);抖音概念(字节概念);元宇宙;腾讯概念;阿里巴巴概念;网红经济;旅游概念;数字经济;特色小镇;深股通;融资融券,14
600053.SH,600053,17,人形机器人;创投;跨境电商;PPP概念;沪股通;融资融券,6
002198.SZ,002198,33,医疗器械概念;流感;创新药;仿制药一致性评价;医药电商;融资融券,6
920799.BJ,920799,151,蚂蚁集团概念;华为昇腾;鸿蒙概念;量子科技;融资融券;跨境支付(CIPS);虚拟现实;虚拟数字人;百度概念;汽车电子;数字货币;星闪概念;华为鲲鹏;华为欧拉;华为概念;信创;人工智能;互联网金融;上海自贸区;ChatGPT概念,20
301119.SZ,301119,33,新能源汽车;比亚迪概念;融资融券,3
688800.SH,688800,17,铜缆高速连接;液冷服务器;5G;毫米波雷达;6G概念;数据中心;高压快充;专精特新;比亚迪概念;新能源汽车;2025年报预增;特斯拉概念;人形机器人;充电桩;机器人概念;光伏概念;军工;商业航天;卫星导航;储能;换电概念;飞行汽车(eVTOL);低空经济;军民融合;医疗器械概念;沪股通;融资融券,27
688788.SH,688788,17,军工信息化;军工;无人机;芯片概念;华为昇腾;无人驾驶;人工智能;粤港澳大湾区;沪股通;融资融券,10
000566.SZ,000566,33,猴痘概念;流感;肝炎概念;仿制药一致性评价;海南自贸区;创新药;民营医院;医疗器械概念;参股银行;脑机接口;创投;国企改革;央企国企改革;深股通;融资融券,15
603988.SH,603988,17,风电;储能;新能源汽车;股权转让(并购重组);沪股通,5
300904.SZ,300904,33,风电;绿色电力;减速器;新能源汽车;海工装备;西部大开发;融资融券,7
002355.SZ,002355,33,网约车;EDR概念;人脸识别;车联网(车路协同);长安汽车概念;鸿蒙概念;时空大数据;智能座舱;数据要素;人工智能;无人驾驶;百度概念;低空经济;粤港澳大湾区;无人机;飞行汽车(eVTOL);汽车电子;比亚迪概念;算力租赁;东数西算(算力);参股银行;新能源汽车;5G;融资融券,24
603777.SH,603777,17,腾讯概念;人工智能;IP经济(谷子经济);智能物流;白酒概念;融资融券,6
688781.SH,688781,17,科创次新股;注册制次新股;AI眼镜;智能穿戴;OLED;芯片概念;新股与次新股;融资融券,8
920663.BJ,920663,151,融资融券;新能源汽车;减速器;专精特新;PEEK材料,5
920225.BJ,920225,151,高端装备;食品安全;页岩气;白酒概念;融资融券;液冷服务器;海工装备;数据中心;核电;地下管网;军工;人民币贬值受益;中俄贸易概念;专精特新,14
000032.SZ,000032,33,智谱AI;云计算;华为鲲鹏;算力租赁;数据确权;数据安全;信创;智慧政务;AI语料;国资云;AI智能体;国产操作系统;阿里巴巴概念;数据要素;东数西算(算力);抖音概念(字节概念);数字乡村;元宇宙;DeepSeek概念;数字孪生;智慧城市;数字经济;人工智能;安防;数据中心;智能医疗;商业航天;低空经济;工业互联网;AI应用;粤港澳大湾区;芯片概念;专精特新;柔性屏(折叠屏);可控核聚变;高铁;体育产业;碳中和;乡村振兴;中芯国际概念;国企改革;央企国企改革;绿色电力;生物质能发电;融资融券;深股通,46
002123.SZ,002123,33,智慧政务;数字货币;云办公;云计算;区块链;信创;ChatGPT概念;鸿蒙概念;元宇宙;算力租赁;数据要素;百度概念;腾讯概念;阿里巴巴概念;AIGC概念;语音技术;东数西算(算力);DeepSeek概念;人工智能;物联网;华为概念;智能医疗;数据中心;5G;养老概念;无人机;机器人概念;跨境电商;比亚迪概念;三胎概念;AI应用;一带一路;深股通;融资融券,34
603716.SH,603716,17,细胞免疫治疗;脑机接口;生物疫苗;DRG/DIP;创新药;智能医疗;养老概念;医疗器械概念;人工智能;鸿蒙概念;DeepSeek概念;信创;数据安全;网络安全;医疗废物处理;固废处理;华为概念;AI应用;沪股通,19
688333.SH,688333,17,卫星导航;商业航天;航空发动机;大飞机;军工;无人机;低空经济;飞行汽车(eVTOL);3D打印;AI手机;人形机器人;核电;机器人概念;消费电子概念;2025年报预增;西部大开发;回购增持再贷款概念;沪股通;融资融券,19
000875.SZ,000875,33,抽水蓄能;超超临界发电;风电;绿色电力;储能;充电桩;氢能源;央企国企改革;PPP概念;一带一路;华为概念;国企改革;机器人概念;乡村振兴;深股通;融资融券,16
300253.SZ,300253,33,DRG/DIP;ChatGPT概念;AIGC概念;虚拟数字人;AI智能体;家庭医生;华为鲲鹏;AI应用;互联网保险;数据要素;阿里巴巴概念;蚂蚁集团概念;腾讯概念;鸿蒙概念;信创;区块链;智能医疗;DeepSeek概念;人工智能;中国AI 50;智慧城市;养老概念;华为概念;融资融券;深股通,25
300804.SZ,300804,33,粤港澳大湾区;融资融券,2
920422.BJ,920422,151,融资融券;人民币贬值受益,2
300158.SZ,300158,33,仿制药一致性评价;维生素;创新药;肝炎概念;医药电商;流感;毛发医疗;医美概念;农业种植;乡村振兴;土地流转;融资融券;深股通,13
002437.SZ,002437,33,仿制药一致性评价;医药电商;创新药;肝炎概念;维生素;民营医院;基因测序;黑龙江自贸区;2025年报预增;深股通;融资融券,11
002329.SZ,002329,33,生态农业;乳业;绿色电力;乡村振兴;三胎概念;西部大开发;跨境电商;冷链物流;光伏概念;一带一路;数字经济;智慧城市;文化传媒概念;融资融券,14
002112.SZ,002112,33,智能电网;风电;光伏概念;核电;储能;数据中心;共同富裕示范区;专精特新;国企改革;融资融券,10
